subid,type,trial,target,person,utterance,selection,correct
75,test,4,K1,child,no it's a cliff with an foot on the bottom and then there's two platforms on the different sides but in the different sides,,Y
75,test,4,K1,parent,,parent,Y
75,test,14,K1,parent,this one is the one that you said looked like a cliff with two platforms,,Y
75,test,14,K1,parent,to me it looks like maybe a dog that's wearing a hat,,Y
75,test,14,K1,child,yeah now it does to me,,Y
75,test,14,K1,child,"doesn't look like a cliff anymore,  wait a minute, that's not the cliff, that's not the cliff, though, that's something different",,Y
75,test,14,K1,parent,well it's like something that looks like a dog wearing a hat,,Y
75,test,14,K1,child,"yeah me too, but the cliff has a jagged",,Y
75,test,14,K1,parent,oh okay,,Y
75,test,14,K1,child,,child,Y
75,test,28,K1,child,a dog,,Y
75,test,28,K1,parent,,parent,Y
75,test,38,K1,parent,"this is a, aw I can't think of anything, it's the dog one",,Y
75,test,38,K1,child,,child,Y
