subid,type,trial,target,person,utterance,selection,correct
38,test,6,I1,parent,"which one is it, does it have a diamond, does it have a- the little",,Y
38,test,6,I1,child,the square,,Y
38,test,6,I1,parent,"they both look like they square, so which one is it? is it the one that look like it got a tail? or the other one?",,Y
38,test,6,I1,child,"the, the other one",,Y
38,test,6,I1,parent,,parent,Y
38,test,16,I1,parent,okay this one is the one that has one big leg,,Y
38,test,16,I1,child,,child,Y
38,test,16,I1,parent,and it look like it's holding something,,Y
38,test,28,I1,child,"um, the flat one",,N
38,test,28,I1,parent,"the one that's, not the one that's standing up?",,N
38,test,28,I1,parent,,parent,N
38,test,28,I1,child,nope,,N
38,test,40,I1,parent,"okay this one is the one that is standing up and it has a big diamond at the top of its head, and a half triangle, that looks like it's his hand",,Y
38,test,40,I1,child,,child,Y
38,test,4,K1,parent,which one is it? is it the one laying down or standing up?,,Y
38,test,4,K1,child,standing up,,Y
38,test,4,K1,parent,,parent,Y
38,test,20,K1,parent,"this one is the one with the big fat arrow, with the tail",,Y
38,test,20,K1,child,,child,Y
38,test,26,K1,parent,which one is it? is it the one with the diamond or the one with the arrow?,,Y
38,test,26,K1,child,the one with the arrow,,Y
38,test,26,K1,parent,,parent,Y
38,test,36,K1,parent,okay this one has a big arrow,,Y
38,test,36,K1,child,the big one?,,Y
38,test,36,K1,parent,the big arrow with the tail,,Y
38,test,36,K1,child,,child,Y
