,subid,target,final_round_person,age,word,1_match,2_match,3_match
2225,74,A1,child,6,like,True,False,True
2226,74,A1,child,6,look,True,False,True
2227,74,A1,child,6,oh,False,False,False
2228,74,A1,child,6,run,False,True,True
2229,74,A1,child,6,yes,False,False,False
2230,74,B1,parent,6,away,False,False,False
2231,74,B1,parent,6,like,False,True,False
2232,74,B1,parent,6,look,False,True,False
2233,74,B1,parent,6,um,False,False,False
2234,74,B1,parent,6,walk,True,True,True
2235,74,C1,parent,6,fall,False,False,False
2236,74,C1,parent,6,like,False,True,True
2237,74,C1,parent,6,look,False,False,True
2238,74,D1,parent,6,lay,False,True,False
2239,74,D1,parent,6,leg,False,False,False
2240,74,D1,parent,6,like,False,True,True
2241,74,D1,parent,6,look,False,True,True
2242,74,D1,parent,6,stomach,False,True,False
2243,74,E1,child,6,fly,False,True,False
2244,74,F1,child,6,like,True,True,True
2245,74,F1,child,6,look,True,True,True
2246,74,F1,child,6,sky,False,False,False
2247,74,G1,parent,6,like,True,True,False
2248,74,G1,parent,6,look,False,True,False
2249,74,G1,parent,6,sit,False,False,False
2250,74,H1,child,6,coin,False,False,False
2251,74,H1,child,6,give,False,False,False
2252,74,H1,child,6,like,True,False,True
2253,74,H1,child,6,look,True,False,True
2254,74,I1,parent,6,hand,True,True,True
2255,74,I1,parent,6,like,False,True,False
2256,74,I1,parent,6,look,False,True,False
2257,74,I1,parent,6,um,True,True,False
2258,74,K1,child,6,give,False,False,False
2259,74,K1,child,6,like,True,False,True
2260,74,K1,child,6,look,True,False,True
2261,75,A1,child,8,arm,False,True,False
2262,75,A1,child,8,fin,False,True,False
2263,75,A1,child,8,guy,False,False,False
2264,75,B1,parent,8,guy,False,False,False
2265,75,B1,parent,8,lonely,True,False,True
2266,75,B1,parent,8,sad,True,False,True
2267,75,C1,parent,8,drink,False,True,False
2268,75,C1,parent,8,get,False,False,False
2269,75,C1,parent,8,lay,True,False,False
2270,75,C1,parent,8,river,False,True,False
2271,75,C1,parent,8,umm,False,False,False
2272,75,D1,child,8,float,False,False,False
2273,75,D1,child,8,racecar,False,True,False
2274,75,E1,parent,8,joy,False,False,False
2275,75,E1,parent,8,jump,True,True,False
2276,75,F1,child,8,dab,True,False,False
2277,75,G1,child,8,chair,False,False,False
2278,75,G1,child,8,sit,False,False,False
2279,75,H1,child,8,arm,False,False,False
2280,75,H1,child,8,flag,False,False,False
2281,75,H1,child,8,guy,False,False,False
2282,75,I1,parent,8,serve,False,False,False
2283,75,I1,parent,8,table,False,False,False
2284,75,I1,parent,8,triangle,False,True,False
2285,75,I1,parent,8,um,False,False,False
2286,75,I1,parent,8,upside,False,False,False
2287,75,K1,parent,8,aw,False,False,False
2288,75,K1,parent,8,dog,False,True,True
2289,75,K1,parent,8,think,False,False,False
