,experiment,subid,rep_num,target,person,age,word,final_match
6799,adult-adult,101,2,G1,left,,woman,False
6800,adult-adult,101,2,G1,left,,wide,False
6801,adult-adult,101,2,G1,left,,dress,False
6802,adult-adult,101,2,G1,left,,sit,False
6803,adult-adult,101,2,H1,left,,arm,True
6804,adult-adult,101,2,H1,left,,extend,True
6805,adult-adult,101,2,I1,right,,stand,False
6806,adult-adult,101,2,I1,right,,bent,False
6807,adult-adult,101,2,I1,right,,hold,True
6808,adult-adult,101,2,I1,right,,thing,False
6809,adult-adult,101,2,I1,right,,champagne,True
6810,adult-adult,101,2,K1,right,,bent,True
6811,adult-adult,101,2,K1,right,,arm,True
6812,adult-adult,101,3,A1,left,,run,False
6813,adult-adult,101,3,B1,right,,walk,True
6814,adult-adult,101,3,B1,right,,head,False
6815,adult-adult,101,3,B1,right,,tilt,False
6816,adult-adult,101,3,B1,right,,little,False
6817,adult-adult,101,3,B1,right,,bit,False
6818,adult-adult,101,3,C1,right,,kneel,False
6819,adult-adult,101,3,C1,right,,ground,True
6820,adult-adult,101,3,C1,right,,prayer,False
6821,adult-adult,101,3,D1,right,,lie,True
6822,adult-adult,101,3,D1,right,,ground,False
6823,adult-adult,101,3,E1,left,,jump,True
6824,adult-adult,101,3,E1,left,,air,False
6825,adult-adult,101,3,E1,left,,joy,True
6826,adult-adult,101,3,F1,left,,appear,False
6827,adult-adult,101,3,F1,left,,run,False
6828,adult-adult,101,3,G1,right,,woman,False
6829,adult-adult,101,3,G1,right,,wide,False
6830,adult-adult,101,3,G1,right,,skirt,False
6831,adult-adult,101,3,H1,right,,stand,False
6832,adult-adult,101,3,H1,right,,arm,True
6833,adult-adult,101,3,H1,right,,extend,True
6834,adult-adult,101,3,H1,right,,hold,False
6835,adult-adult,101,3,H1,right,,drink,False
6836,adult-adult,101,3,I1,left,,hold,True
6837,adult-adult,101,3,I1,left,,champagne,True
6838,adult-adult,101,3,I1,left,,glass,True
6839,adult-adult,101,3,K1,left,,bent,True
6840,adult-adult,101,3,K1,left,,arm,True
6841,adult-adult,101,3,K1,left,,extend,True
6842,adult-adult,101,4,A1,right,,walk,True
6843,adult-adult,101,4,B1,left,,walk,True
6844,adult-adult,101,4,C1,left,,ground,True
6845,adult-adult,101,4,C1,left,,bend,True
6846,adult-adult,101,4,D1,left,,lie,True
6847,adult-adult,101,4,E1,right,,jump,True
6848,adult-adult,101,4,E1,right,,joy,True
6849,adult-adult,101,4,F1,right,,jump,True
6850,adult-adult,101,4,F1,right,,air,True
6851,adult-adult,101,4,F1,right,,joy,True
6852,adult-adult,101,4,G1,left,,lady,True
6853,adult-adult,101,4,H1,left,,arm,True
6854,adult-adult,101,4,H1,left,,extend,True
6855,adult-adult,101,4,I1,right,,hold,True
6856,adult-adult,101,4,I1,right,,champagne,True
6857,adult-adult,101,4,I1,right,,glass,True
6858,adult-adult,101,4,K1,right,,bent,True
6859,adult-adult,101,4,K1,right,,arm,True
6860,adult-adult,101,4,K1,right,,extend,True
6861,adult-adult,102,1,A1,right,,face,False
6862,adult-adult,102,1,A1,right,,left,False
6863,adult-adult,102,1,A1,right,,leg,False
6864,adult-adult,102,1,B1,right,,lean,False
6865,adult-adult,102,1,B1,right,,left,False
6866,adult-adult,102,1,B1,right,,straight,False
6867,adult-adult,102,1,B1,right,,diagonal,False
6868,adult-adult,102,1,B1,right,,line,False
6869,adult-adult,102,1,B1,right,,walk,True
6870,adult-adult,102,1,B1,right,,walk,True
6871,adult-adult,102,1,C1,right,,lay,False
6872,adult-adult,102,1,C1,right,,xxx,False
6873,adult-adult,102,1,D1,left,,lay,True
6874,adult-adult,102,1,E1,left,,jump,True
6875,adult-adult,102,1,E1,left,,run,False
6876,adult-adult,102,1,F1,right,,stand,False
6877,adult-adult,102,1,F1,right,,jump,False
6878,adult-adult,102,1,F1,right,,leg,False
6879,adult-adult,102,1,G1,right,,stand,False
6880,adult-adult,102,1,G1,right,,arm,False
6881,adult-adult,102,1,H1,left,,stand,True
6882,adult-adult,102,1,H1,left,,hold,False
6883,adult-adult,102,1,I1,left,,stand,True
6884,adult-adult,102,1,I1,left,,hold,True
6885,adult-adult,102,1,K1,left,,bent,False
6886,adult-adult,102,1,K1,left,,hat,False
6887,adult-adult,102,2,A1,left,,walk,True
6888,adult-adult,102,2,A1,left,,leg,False
6889,adult-adult,102,2,B1,left,,walk,True
6890,adult-adult,102,2,C1,left,,hunch,False
6891,adult-adult,102,2,C1,left,,bend,False
6892,adult-adult,102,2,D1,right,,lie,False
6893,adult-adult,102,2,E1,right,,jump,True
6894,adult-adult,102,2,F1,left,,run,True
6895,adult-adult,102,2,F1,left,,jump,False
6896,adult-adult,102,2,G1,left,,sit,True
6897,adult-adult,102,2,H1,right,,stand,True
6898,adult-adult,102,2,H1,right,,arm,True
6899,adult-adult,102,2,I1,right,,stand,True
6900,adult-adult,102,2,I1,right,,bent,False
6901,adult-adult,102,2,I1,right,,hand,False
6902,adult-adult,102,2,K1,right,,lean,False
6903,adult-adult,102,2,K1,right,,arm,True
6904,adult-adult,102,3,A1,right,,walk,True
6905,adult-adult,102,3,A1,right,,leg,False
6906,adult-adult,102,3,B1,right,,walk,True
6907,adult-adult,102,3,B1,right,,head,True
6908,adult-adult,102,3,C1,right,,kneel,True
6909,adult-adult,102,3,D1,left,,lie,False
6910,adult-adult,102,3,E1,left,,jump,True
6911,adult-adult,102,3,F1,right,,jump,False
6912,adult-adult,102,3,F1,right,,leg,False
6913,adult-adult,102,3,G1,right,,sit,True
6914,adult-adult,102,3,H1,left,,stand,True
6915,adult-adult,102,3,H1,left,,hold,False
6916,adult-adult,102,3,H1,left,,hand,False
6917,adult-adult,102,3,I1,left,,stand,True
6918,adult-adult,102,3,K1,left,,arm,True
6919,adult-adult,102,4,A1,left,,walk,True
6920,adult-adult,102,4,A1,left,,run,True
6921,adult-adult,102,4,B1,left,,walk,True
6922,adult-adult,102,4,B1,left,,head,True
6923,adult-adult,102,4,C1,left,,kneel,True
6924,adult-adult,102,4,D1,right,,lay,True
6925,adult-adult,102,4,D1,right,,stomach,True
6926,adult-adult,102,4,E1,right,,jump,True
6927,adult-adult,102,4,F1,left,,run,True
6928,adult-adult,102,4,G1,left,,sit,True
6929,adult-adult,102,4,H1,right,,stand,True
6930,adult-adult,102,4,H1,right,,arm,True
6931,adult-adult,102,4,I1,right,,stand,True
6932,adult-adult,102,4,I1,right,,arm,True
6933,adult-adult,102,4,I1,right,,hold,True
6934,adult-adult,102,4,K1,right,,stand,True
6935,adult-adult,102,4,K1,right,,arm,True
6936,adult-adult,103,1,A1,left,,kick,False
6937,adult-adult,103,1,B1,left,,walk,False
6938,adult-adult,103,1,C1,right,,fetal,False
6939,adult-adult,103,1,C1,right,,position,False
6940,adult-adult,103,1,D1,left,,lie,False
6941,adult-adult,103,1,E1,right,,jump,True
6942,adult-adult,103,1,F1,right,,vertical,False
6943,adult-adult,103,1,G1,right,,vertical,False
6944,adult-adult,103,1,H1,left,,serve,False
6945,adult-adult,103,1,I1,right,,serve,True
6946,adult-adult,103,2,A1,right,,vertical,False
6947,adult-adult,103,2,C1,left,,kneel,False
6948,adult-adult,103,2,D1,right,,car,False
6949,adult-adult,103,2,D1,right,,lock,False
6950,adult-adult,103,2,E1,left,,leap,False
6951,adult-adult,103,2,F1,left,,vertical,False
6952,adult-adult,103,2,F1,left,,sit,False
6953,adult-adult,103,2,G1,left,,sit,True
6954,adult-adult,103,2,H1,right,,jump,False
6955,adult-adult,103,2,K1,right,,serve,True
6956,adult-adult,103,3,A1,left,,kick,False
6957,adult-adult,103,3,C1,right,,fall,False
6958,adult-adult,103,3,D1,left,,lie,False
6959,adult-adult,103,3,E1,right,,jump,True
6960,adult-adult,103,3,F1,right,,horizontal,False
6961,adult-adult,103,3,G1,right,,sit,True
6962,adult-adult,103,3,H1,left,,serve,False
6963,adult-adult,103,3,I1,right,,serve,True
6964,adult-adult,103,3,K1,left,,serve,True
6965,adult-adult,103,4,A1,right,,upright,True
6966,adult-adult,103,4,C1,left,,bend,True
6967,adult-adult,103,4,D1,right,,horizontal,True
6968,adult-adult,103,4,E1,left,,jump,True
6969,adult-adult,103,4,G1,left,,sit,True
6970,adult-adult,103,4,H1,right,,big,True
6971,adult-adult,103,4,I1,left,,serve,True
6972,adult-adult,103,4,K1,right,,serve,True
6973,adult-adult,104,1,A1,right,,hand,False
6974,adult-adult,104,1,A1,right,,leg,False
6975,adult-adult,104,1,B1,right,,vertical,False
6976,adult-adult,104,1,B1,right,,horizontal,False
6977,adult-adult,104,1,C1,left,,bow,True
6978,adult-adult,104,1,C1,left,,jump,False
6979,adult-adult,104,1,E1,left,,jump,False
6980,adult-adult,104,1,E1,left,,run,False
6981,adult-adult,104,1,E1,left,,jump,False
6982,adult-adult,104,1,G1,right,,bow,False
6983,adult-adult,104,1,G1,right,,know,False
6984,adult-adult,104,1,G1,right,,go,False
6985,adult-adult,104,1,G1,right,,bow,False
6986,adult-adult,104,1,H1,left,,blo-,False
6987,adult-adult,104,1,H1,left,,thick,False
6988,adult-adult,104,1,I1,left,,waiter,True
6989,adult-adult,104,1,K1,right,,bend,False
6990,adult-adult,104,1,K1,right,,tail,False
6991,adult-adult,104,1,K1,right,,head,False
6992,adult-adult,104,2,A1,left,,walk,True
6993,adult-adult,104,2,A1,left,,arrow,False
6994,adult-adult,104,2,A1,left,,head,False
6995,adult-adult,104,2,B1,left,,walk,True
6996,adult-adult,104,2,C1,right,,bow,True
6997,adult-adult,104,2,D1,right,,horizontal,True
6998,adult-adult,104,2,E1,right,,flail,True
6999,adult-adult,104,2,F1,left,,thick,False
7000,adult-adult,104,2,F1,left,,triangle,False
7001,adult-adult,104,2,F1,left,,disconnnected,False
7002,adult-adult,104,2,F1,left,,xxx,False
7003,adult-adult,104,2,F1,left,,jump,False
7004,adult-adult,104,2,F1,left,,walk,False
7005,adult-adult,104,2,F1,left,,head,False
7006,adult-adult,104,2,F1,left,,jump,False
7007,adult-adult,104,2,F1,left,,reach,False
7008,adult-adult,104,2,G1,left,,sit,True
7009,adult-adult,104,2,G1,left,,vertical,False
7010,adult-adult,104,2,H1,right,,vertical,False
7011,adult-adult,104,2,I1,right,,waiter,True
7012,adult-adult,104,2,K1,left,,horizontal,False
7013,adult-adult,104,2,K1,left,,arrow,False
7014,adult-adult,104,2,K1,left,,head,False
7015,adult-adult,104,3,A1,right,,vertical,False
7016,adult-adult,104,3,B1,right,,walk,True
7017,adult-adult,104,3,B1,right,,head,False
7018,adult-adult,104,3,C1,left,,bow,True
7019,adult-adult,104,3,D1,left,,horizontal,True
7020,adult-adult,104,3,E1,left,,jump,False
7021,adult-adult,104,3,F1,right,,triangle,False
7022,adult-adult,104,3,F1,right,,foot,False
7023,adult-adult,104,3,G1,right,,square,False
7024,adult-adult,104,3,G1,right,,head,False
7025,adult-adult,104,3,H1,left,,bow,False
7026,adult-adult,104,3,I1,left,,waiter,True
7027,adult-adult,104,3,K1,right,,arrow,False
7028,adult-adult,104,3,K1,right,,head,False
7029,adult-adult,104,4,A1,left,,walk,True
7030,adult-adult,104,4,A1,left,,hold,True
7031,adult-adult,104,4,B1,left,,walk,True
7032,adult-adult,104,4,C1,right,,bow,True
7033,adult-adult,104,4,D1,right,,horizontal,True
7034,adult-adult,104,4,E1,right,,flail,True
7035,adult-adult,104,4,F1,left,,bow,True
7036,adult-adult,104,4,G1,left,,sit,True
7037,adult-adult,104,4,G1,left,,jump,True
7038,adult-adult,104,4,H1,right,,waiter,True
7039,adult-adult,104,4,H1,right,,thing,True
7040,adult-adult,104,4,H1,right,,diamond,True
7041,adult-adult,104,4,H1,right,,perfect,True
7042,adult-adult,104,4,H1,right,,diamond,True
7043,adult-adult,104,4,I1,right,,waiter,True
7044,adult-adult,104,4,K1,left,,arrowhead,True
7045,adult-adult,105,1,A1,right,,skip,True
7046,adult-adult,105,1,B1,right,,sulk,True
7047,adult-adult,105,1,C1,right,,hand,False
7048,adult-adult,105,1,C1,right,,knee,False
7049,adult-adult,105,1,D1,left,,airplane,True
7050,adult-adult,105,1,E1,left,,jump,False
7051,adult-adult,105,1,E1,left,,happy,False
7052,adult-adult,105,1,F1,left,,run,True
7053,adult-adult,105,1,G1,left,,sit,True
7054,adult-adult,105,1,H1,left,,hold,False
7055,adult-adult,105,1,I1,right,,hold,False
7056,adult-adult,105,1,I1,right,,picture,False
7057,adult-adult,105,1,I1,right,,sort,False
7058,adult-adult,105,1,K1,right,,dog,True
7059,adult-adult,105,1,K1,right,,dog,True
7060,adult-adult,105,1,K1,right,,position,False
7061,adult-adult,105,2,A1,left,,leg,False
7062,adult-adult,105,2,B1,left,,sulk,True
7063,adult-adult,105,2,C1,left,,crouch,False
7064,adult-adult,105,2,C1,left,,floor,False
7065,adult-adult,105,2,D1,right,,airplane,True
7066,adult-adult,105,2,E1,right,,walk,False
7067,adult-adult,105,2,F1,right,,run,True
7068,adult-adult,105,2,G1,right,,sit,True
7069,adult-adult,105,2,H1,right,,hold,False
7070,adult-adult,105,2,H1,right,,platter,False
7071,adult-adult,105,2,I1,left,,hand,False
7072,adult-adult,105,2,K1,left,,bowing,False
7073,adult-adult,105,3,A1,right,,skip,True
7074,adult-adult,105,3,B1,right,,sulk,True
7075,adult-adult,105,3,C1,right,,ground,False
7076,adult-adult,105,3,C1,right,,hand,False
7077,adult-adult,105,3,C1,right,,knee,False
7078,adult-adult,105,3,D1,left,,airplane,True
7079,adult-adult,105,3,E1,left,,fly,True
7080,adult-adult,105,3,F1,left,,jump,False
7081,adult-adult,105,3,G1,left,,sit,True
7082,adult-adult,105,3,H1,left,,hold,False
7083,adult-adult,105,3,I1,right,,bow,False
7084,adult-adult,105,3,I1,right,,platter,True
7085,adult-adult,105,3,K1,right,,dog,True
7086,adult-adult,105,3,K1,right,,hind,False
7087,adult-adult,105,3,K1,right,,leg,False
7088,adult-adult,105,4,A1,left,,skip,True
7089,adult-adult,105,4,B1,left,,sulk,True
7090,adult-adult,105,4,C1,left,,doggy,True
7091,adult-adult,105,4,C1,left,,style,True
7092,adult-adult,105,4,D1,right,,fly,True
7093,adult-adult,105,4,D1,right,,airplane,True
7094,adult-adult,105,4,E1,right,,fly,True
7095,adult-adult,105,4,F1,right,,run,True
7096,adult-adult,105,4,G1,right,,sit,True
7097,adult-adult,105,4,H1,right,,accept,True
7098,adult-adult,105,4,H1,right,,diploma,True
7099,adult-adult,105,4,K1,left,,dog,True
7100,adult-adult,106,1,A1,right,,run,False
7101,adult-adult,106,1,B1,right,,quiet,False
7102,adult-adult,106,1,B1,right,,walk,False
7103,adult-adult,106,1,C1,right,,beg,True
7104,adult-adult,106,1,D1,left,,shape,False
7105,adult-adult,106,1,D1,left,,run,False
7106,adult-adult,106,1,D1,left,,airplane,False
7107,adult-adult,106,1,F1,left,,walk,False
7108,adult-adult,106,1,F1,left,,legs-,False
7109,adult-adult,106,1,G1,left,,sit,True
7110,adult-adult,106,1,G1,left,,chair,False
7111,adult-adult,106,1,G1,left,,jump,False
7112,adult-adult,106,1,K1,right,,bend,False
7113,adult-adult,106,2,A1,left,,bend,False
7114,adult-adult,106,2,B1,left,,walk,False
7115,adult-adult,106,2,C1,left,,beg,True
7116,adult-adult,106,2,D1,right,,lay,False
7117,adult-adult,106,2,F1,right,,beg,False
7118,adult-adult,106,2,G1,right,,sit,True
7119,adult-adult,106,2,H1,right,,point,False
7120,adult-adult,106,2,H1,right,,leg,False
7121,adult-adult,106,2,I1,right,,bend,False
7122,adult-adult,106,2,K1,left,,butt,True
7123,adult-adult,106,3,A1,right,,walk,False
7124,adult-adult,106,3,B1,right,,walk,False
7125,adult-adult,106,3,D1,left,,airplane,False
7126,adult-adult,106,3,F1,left,,sit,False
7127,adult-adult,106,3,G1,left,,sit,True
7128,adult-adult,106,3,H1,left,,airplane,False
7129,adult-adult,106,3,I1,left,,hold,True
7130,adult-adult,106,3,I1,left,,thing,False
7131,adult-adult,106,3,K1,right,,butt,True
7132,adult-adult,106,4,A1,left,,butt,True
7133,adult-adult,106,4,B1,left,,butt,True
7134,adult-adult,106,4,C1,left,,pray-,False
7135,adult-adult,106,4,C1,left,,beg,True
7136,adult-adult,106,4,D1,right,,flat,True
7137,adult-adult,106,4,F1,right,,leg,True
7138,adult-adult,106,4,G1,right,,sit,True
7139,adult-adult,106,4,H1,right,,chunky,True
7140,adult-adult,106,4,I1,right,,hold,True
7141,adult-adult,106,4,K1,left,,hold,True
7142,adult-adult,106,4,K1,left,,butt,True
7143,adult-adult,107,1,A1,left,,guess,False
7144,adult-adult,107,1,A1,left,,vertical,False
7145,adult-adult,107,1,A1,left,,square,False
7146,adult-adult,107,1,A1,left,,diamond,False
7147,adult-adult,107,1,B1,left,,square,False
7148,adult-adult,107,1,B1,left,,lean,False
7149,adult-adult,107,1,B1,left,,lean,False
7150,adult-adult,107,1,B1,left,,arm,False
7151,adult-adult,107,1,B1,left,,xxx,False
7152,adult-adult,107,1,C1,left,,kneel,True
7153,adult-adult,107,1,D1,left,,horizontal,True
7154,adult-adult,107,1,E1,right,,abstract,False
7155,adult-adult,107,1,E1,right,,y,False
7156,adult-adult,107,1,E1,right,,big,False
7157,adult-adult,107,1,E1,right,,point,False
7158,adult-adult,107,1,F1,right,,square,False
7159,adult-adult,107,1,F1,right,,triangle,False
7160,adult-adult,107,1,F1,right,,triangle,False
7161,adult-adult,107,1,F1,right,,right,False
7162,adult-adult,107,1,F1,right,,triangle,False
7163,adult-adult,107,1,F1,right,,point,False
7164,adult-adult,107,1,F1,right,,right,False
7165,adult-adult,107,1,G1,right,,vertical,False
7166,adult-adult,107,1,G1,right,,square,True
7167,adult-adult,107,1,G1,right,,right,False
7168,adult-adult,107,1,H1,right,,stand,False
7169,adult-adult,107,1,I1,right,,pers-,False
7170,adult-adult,107,1,I1,right,,square,False
7171,adult-adult,107,1,I1,right,,diamond,False
7172,adult-adult,107,1,K1,left,,guess,False
7173,adult-adult,107,1,K1,left,,tall,False
7174,adult-adult,107,1,K1,left,,house,True
7175,adult-adult,107,2,A1,right,,thing,False
7176,adult-adult,107,2,A1,right,,house,False
7177,adult-adult,107,2,A1,right,,house,False
7178,adult-adult,107,2,B1,left,,house,False
7179,adult-adult,107,2,C1,right,,kneel,True
7180,adult-adult,107,2,E1,left,,abstract,False
7181,adult-adult,107,2,E1,left,,one-,False
7182,adult-adult,107,2,E1,left,,hold,False
7183,adult-adult,107,2,E1,left,,jump,True
7184,adult-adult,107,2,G1,right,,horizontal,False
7185,adult-adult,107,2,H1,right,,walk,False
7186,adult-adult,107,2,H1,right,,house,False
7187,adult-adult,107,2,I1,left,,hold,True
7188,adult-adult,107,2,I1,left,,triangle,True
7189,adult-adult,107,3,B1,left,,vertical,True
7190,adult-adult,107,3,B1,left,,kneel,False
7191,adult-adult,107,3,C1,left,,kneel,True
7192,adult-adult,107,3,D1,right,,house,False
7193,adult-adult,107,3,E1,left,,horizontal,False
7194,adult-adult,107,3,F1,left,,tall,False
7195,adult-adult,107,3,F1,left,,skinny,False
7196,adult-adult,107,3,G1,right,,kneel,False
7197,adult-adult,107,3,H1,right,,jump,False
7198,adult-adult,107,3,I1,right,,hold,True
7199,adult-adult,107,3,I1,right,,triangle,True
7200,adult-adult,107,4,A1,right,,hold,True
7201,adult-adult,107,4,A1,right,,triangle,True
7202,adult-adult,107,4,B1,right,,walk,True
7203,adult-adult,107,4,B1,right,,vertical,True
7204,adult-adult,107,4,C1,right,,kneel,True
7205,adult-adult,107,4,D1,right,,horizontal,True
7206,adult-adult,107,4,E1,left,,jump,True
7207,adult-adult,107,4,F1,left,,kneel,True
7208,adult-adult,107,4,G1,left,,big,True
7209,adult-adult,107,4,G1,left,,triangle,True
7210,adult-adult,107,4,G1,left,,square,True
7211,adult-adult,107,4,G1,left,,jump,True
7212,adult-adult,107,4,H1,left,,vertical,True
7213,adult-adult,107,4,I1,left,,hold,True
7214,adult-adult,107,4,I1,left,,triangle,True
7215,adult-adult,107,4,K1,right,,house,True
7216,adult-adult,108,1,A1,left,,leg,False
7217,adult-adult,108,1,B1,left,,walk,True
7218,adult-adult,108,1,B1,left,,normal,False
7219,adult-adult,108,1,C1,left,,lie,False
7220,adult-adult,108,1,D1,left,,lay,True
7221,adult-adult,108,1,E1,right,,dancing,False
7222,adult-adult,108,1,E1,right,,jumping,False
7223,adult-adult,108,1,F1,right,,split,True
7224,adult-adult,108,1,G1,left,,kneel,True
7225,adult-adult,108,1,H1,right,,offer,False
7226,adult-adult,108,1,H1,right,,good,False
7227,adult-adult,108,1,I1,right,,offer,True
7228,adult-adult,108,1,K1,right,,put,True
7229,adult-adult,108,1,K1,right,,shelf,True
7230,adult-adult,108,2,A1,right,,run,True
7231,adult-adult,108,2,B1,right,,walk,True
7232,adult-adult,108,2,C1,right,,bend,True
7233,adult-adult,108,2,D1,right,,lay,True
7234,adult-adult,108,2,E1,left,,jump,True
7235,adult-adult,108,2,F1,left,,split,True
7236,adult-adult,108,2,G1,right,,kneel,True
7237,adult-adult,108,2,H1,left,,offer,False
7238,adult-adult,108,2,I1,left,,offer,True
7239,adult-adult,108,2,K1,left,,bend,False
7240,adult-adult,108,2,K1,left,,put,True
7241,adult-adult,108,2,K1,left,,shelf,True
7242,adult-adult,108,3,A1,left,,run,True
7243,adult-adult,108,3,A1,left,,jump,False
7244,adult-adult,108,3,B1,left,,walk,True
7245,adult-adult,108,3,C1,left,,kneel,True
7246,adult-adult,108,3,C1,left,,pray,False
7247,adult-adult,108,3,D1,left,,lay,True
7248,adult-adult,108,3,E1,right,,jump,True
7249,adult-adult,108,3,F1,right,,split,True
7250,adult-adult,108,3,G1,left,,kneel,True
7251,adult-adult,108,3,H1,right,,offer,False
7252,adult-adult,108,3,I1,right,,offer,True
7253,adult-adult,108,3,I1,right,,way,False
7254,adult-adult,108,3,K1,right,,offer,False
7255,adult-adult,108,4,A1,right,,run,True
7256,adult-adult,108,4,B1,right,,walk,True
7257,adult-adult,108,4,C1,right,,kneel,True
7258,adult-adult,108,4,C1,right,,bend,True
7259,adult-adult,108,4,D1,right,,lay,True
7260,adult-adult,108,4,E1,left,,jump,True
7261,adult-adult,108,4,F1,left,,split,True
7262,adult-adult,108,4,G1,right,,kneel,True
7263,adult-adult,108,4,I1,left,,offer,True
7264,adult-adult,108,4,K1,left,,put,True
7265,adult-adult,108,4,K1,left,,thing,True
7266,adult-adult,108,4,K1,left,,shelf,True
7267,adult-adult,109,1,A1,right,,run,False
7268,adult-adult,109,1,B1,right,,head,False
7269,adult-adult,109,1,C1,right,,catch,False
7270,adult-adult,109,1,C1,right,,fetal,True
7271,adult-adult,109,1,C1,right,,position,True
7272,adult-adult,109,1,D1,right,,horizontal,False
7273,adult-adult,109,1,D1,right,,vertical,False
7274,adult-adult,109,1,E1,left,,jump,False
7275,adult-adult,109,1,E1,left,,excited,False
7276,adult-adult,109,1,F1,left,,pointy,False
7277,adult-adult,109,1,F1,left,,arrow,False
7278,adult-adult,109,1,G1,left,,fetal,False
7279,adult-adult,109,1,G1,left,,position,False
7280,adult-adult,109,1,H1,right,,run,False
7281,adult-adult,109,1,I1,left,,waiter,True
7282,adult-adult,109,1,I1,left,,offer,False
7283,adult-adult,109,1,I1,left,,plate,False
7284,adult-adult,109,1,K1,left,,pointy,True
7285,adult-adult,109,1,K1,left,,arrow,True
7286,adult-adult,109,1,K1,left,,head,True
7287,adult-adult,109,2,A1,left,,run,False
7288,adult-adult,109,2,B1,left,,head,False
7289,adult-adult,109,2,B1,left,,kick,False
7290,adult-adult,109,2,C1,left,,fetal,True
7291,adult-adult,109,2,C1,left,,position,True
7292,adult-adult,109,2,D1,left,,swim,True
7293,adult-adult,109,2,E1,right,,jump,False
7294,adult-adult,109,2,F1,right,,thick,False
7295,adult-adult,109,2,F1,right,,prominent,False
7296,adult-adult,109,2,F1,right,,base,False
7297,adult-adult,109,2,F1,right,,walk,False
7298,adult-adult,109,2,F1,right,,head,False
7299,adult-adult,109,2,F1,right,,little,False
7300,adult-adult,109,2,F1,right,,triangle,True
7301,adult-adult,109,2,G1,right,,chair,False
7302,adult-adult,109,2,H1,left,,jump,False
7303,adult-adult,109,2,I1,right,,waiter,True
7304,adult-adult,109,2,K1,right,,pointy,True
7305,adult-adult,109,2,K1,right,,head,True
7306,adult-adult,109,3,A1,right,,swimming,False
7307,adult-adult,109,3,B1,right,,head,False
7308,adult-adult,109,3,C1,right,,fetal,True
7309,adult-adult,109,3,C1,right,,position,True
7310,adult-adult,109,3,E1,left,,jump,False
7311,adult-adult,109,3,F1,left,,triangle,True
7312,adult-adult,109,3,G1,left,,jump,False
7313,adult-adult,109,3,H1,right,,swim,False
7314,adult-adult,109,3,I1,left,,waiter,True
7315,adult-adult,109,3,K1,left,,pointy,True
7316,adult-adult,109,3,K1,left,,arrow,True
7317,adult-adult,109,3,K1,left,,head,True
7318,adult-adult,109,4,A1,left,,walk,True
7319,adult-adult,109,4,A1,left,,rain,True
7320,adult-adult,109,4,C1,left,,fetal,True
7321,adult-adult,109,4,C1,left,,position,True
7322,adult-adult,109,4,D1,left,,swim,True
7323,adult-adult,109,4,F1,right,,triangle,True
7324,adult-adult,109,4,G1,right,,pointy,True
7325,adult-adult,109,4,G1,right,,arrow,True
7326,adult-adult,109,4,G1,right,,head,True
7327,adult-adult,109,4,H1,left,,fetal,True
7328,adult-adult,109,4,H1,left,,position,True
7329,adult-adult,109,4,I1,right,,waiter,True
7330,adult-adult,109,4,K1,right,,pointy,True
7331,adult-adult,109,4,K1,right,,head,True
7332,adult-adult,110,1,A1,left,,square,False
7333,adult-adult,110,1,B1,right,,walk,True
7334,adult-adult,110,1,C1,right,,knee,False
7335,adult-adult,110,1,C1,right,,drink,False
7336,adult-adult,110,1,C1,right,,water,False
7337,adult-adult,110,1,D1,right,,triangle,False
7338,adult-adult,110,1,D1,right,,triangle,False
7339,adult-adult,110,1,D1,right,,lay,False
7340,adult-adult,110,1,E1,right,,hand,False
7341,adult-adult,110,1,E1,right,,air,True
7342,adult-adult,110,1,F1,left,,triangle,True
7343,adult-adult,110,1,F1,left,,leave,False
7344,adult-adult,110,1,F1,left,,square,False
7345,adult-adult,110,1,G1,left,,kneel,True
7346,adult-adult,110,1,H1,left,,stand,False
7347,adult-adult,110,1,H1,left,,hold,False
7348,adult-adult,110,1,I1,left,,serve,False
7349,adult-adult,110,1,K1,right,,triangle,False
7350,adult-adult,110,1,K1,right,,house,False
7351,adult-adult,110,2,A1,right,,square,False
7352,adult-adult,110,2,A1,right,,run,True
7353,adult-adult,110,2,B1,left,,walk,True
7354,adult-adult,110,2,C1,left,,square,False
7355,adult-adult,110,2,C1,left,,slash,False
7356,adult-adult,110,2,C1,left,,lie,False
7357,adult-adult,110,2,D1,left,,lay,False
7358,adult-adult,110,2,E1,left,,arm,True
7359,adult-adult,110,2,E1,left,,air,True
7360,adult-adult,110,2,F1,right,,square,False
7361,adult-adult,110,2,F1,right,,triangle,True
7362,adult-adult,110,2,F1,right,,high,True
7363,adult-adult,110,2,G1,right,,kneel,True
7364,adult-adult,110,2,H1,right,,square,False
7365,adult-adult,110,2,H1,right,,point,False
7366,adult-adult,110,2,I1,right,,serve,False
7367,adult-adult,110,2,K1,left,,arrow,True
7368,adult-adult,110,3,A1,left,,run,True
7369,adult-adult,110,3,B1,right,,walk,True
7370,adult-adult,110,3,C1,right,,bent,False
7371,adult-adult,110,3,D1,right,,lay,False
7372,adult-adult,110,3,E1,right,,hand,False
7373,adult-adult,110,3,E1,right,,air,True
7374,adult-adult,110,3,F1,left,,triangle,True
7375,adult-adult,110,3,G1,left,,kneel,True
7376,adult-adult,110,3,H1,left,,serve,False
7377,adult-adult,110,3,I1,left,,serve,False
