experiment,subid,target,final_round_person,age,earlier_rep,later_rep,word,match
adult-child,52,D1,child,6.0,1,4,lay,False
adult-child,52,D1,child,6.0,2,4,lay,True
adult-child,52,D1,child,6.0,3,4,lay,True
adult-child,52,E1,child,6.0,1,4,jump,False
adult-child,52,E1,child,6.0,2,4,jump,False
adult-child,52,E1,child,6.0,3,4,jump,True
adult-child,52,E1,child,6.0,1,4,leg,True
adult-child,52,E1,child,6.0,2,4,leg,False
adult-child,52,E1,child,6.0,3,4,leg,True
adult-child,52,F1,child,6.0,1,4,jump,False
adult-child,52,F1,child,6.0,2,4,jump,False
adult-child,52,F1,child,6.0,3,4,jump,False
adult-child,52,F1,child,6.0,1,4,leg,False
adult-child,52,F1,child,6.0,2,4,leg,False
adult-child,52,F1,child,6.0,3,4,leg,False
adult-child,52,G1,parent,6.0,1,4,chair,False
adult-child,52,G1,parent,6.0,2,4,chair,True
adult-child,52,G1,parent,6.0,3,4,chair,True
adult-child,52,G1,parent,6.0,1,4,sit,False
adult-child,52,G1,parent,6.0,2,4,sit,True
adult-child,52,G1,parent,6.0,3,4,sit,False
adult-child,52,H1,parent,6.0,1,4,food,False
adult-child,52,H1,parent,6.0,2,4,food,True
adult-child,52,H1,parent,6.0,3,4,food,True
adult-child,52,H1,parent,6.0,1,4,serve,False
adult-child,52,H1,parent,6.0,2,4,serve,True
adult-child,52,H1,parent,6.0,3,4,serve,True
adult-child,52,I1,child,6.0,1,4,food,True
adult-child,52,I1,child,6.0,2,4,food,True
adult-child,52,I1,child,6.0,3,4,food,True
adult-child,52,I1,child,6.0,1,4,serve,True
adult-child,52,I1,child,6.0,2,4,serve,True
adult-child,52,I1,child,6.0,3,4,serve,True
adult-child,52,K1,parent,6.0,1,4,food,False
adult-child,52,K1,parent,6.0,2,4,food,True
adult-child,52,K1,parent,6.0,3,4,food,False
adult-child,52,K1,parent,6.0,1,4,serve,False
adult-child,52,K1,parent,6.0,2,4,serve,True
adult-child,52,K1,parent,6.0,3,4,serve,False
adult-child,53,A1,parent,4.0,1,2,air,False
adult-child,53,A1,parent,4.0,1,2,foot,False
adult-child,53,A1,parent,4.0,1,2,walk,False
adult-child,53,B1,parent,4.0,1,2,head,True
adult-child,53,B1,parent,4.0,1,2,walk,True
adult-child,53,C1,child,4.0,1,2,go,False
adult-child,53,C1,child,4.0,1,2,headstand,True
adult-child,53,C1,child,4.0,1,2,somersault,True
adult-child,53,D1,child,4.0,1,2,air,False
adult-child,53,D1,child,4.0,1,2,foot,False
adult-child,53,D1,child,4.0,1,2,lay,True
adult-child,53,E1,child,4.0,1,2,air,True
adult-child,53,E1,child,4.0,1,2,jump,True
adult-child,53,F1,parent,4.0,1,2,air,False
adult-child,53,F1,parent,4.0,1,2,hand,False
adult-child,53,F1,parent,4.0,1,2,walk,False
adult-child,53,G1,parent,4.0,1,2,head,False
adult-child,53,G1,parent,4.0,1,2,sit,True
adult-child,53,H1,child,4.0,1,2,hand,False
adult-child,53,H1,child,4.0,1,2,sleeve,False
adult-child,53,I1,child,4.0,1,2,give,False
adult-child,53,K1,parent,4.0,1,2,bend,False
adult-child,53,K1,parent,4.0,1,2,hand,True
adult-child,53,K1,parent,4.0,1,2,hold,False
adult-child,53,A1,child,4.0,1,3,run,True
adult-child,53,A1,child,4.0,2,3,run,False
adult-child,53,B1,child,4.0,1,3,head,True
adult-child,53,B1,child,4.0,2,3,head,True
adult-child,53,B1,child,4.0,1,3,walk,True
adult-child,53,B1,child,4.0,2,3,walk,True
adult-child,53,C1,parent,4.0,1,3,headstand,True
adult-child,53,C1,parent,4.0,2,3,headstand,True
adult-child,53,C1,parent,4.0,1,3,somersault,True
adult-child,53,C1,parent,4.0,2,3,somersault,True
adult-child,53,D1,parent,4.0,1,3,air,False
adult-child,53,D1,parent,4.0,2,3,air,True
adult-child,53,D1,parent,4.0,1,3,foot,False
adult-child,53,D1,parent,4.0,2,3,foot,True
adult-child,53,D1,parent,4.0,1,3,lay,True
adult-child,53,D1,parent,4.0,2,3,lay,True
adult-child,53,E1,parent,4.0,1,3,air,True
adult-child,53,E1,parent,4.0,2,3,air,True
adult-child,53,E1,parent,4.0,1,3,jump,True
adult-child,53,E1,parent,4.0,2,3,jump,True
adult-child,53,F1,child,4.0,1,3,air,False
adult-child,53,F1,child,4.0,2,3,air,True
adult-child,53,F1,child,4.0,1,3,hand,False
adult-child,53,F1,child,4.0,2,3,hand,True
adult-child,53,F1,child,4.0,1,3,run,True
adult-child,53,F1,child,4.0,2,3,run,False
adult-child,53,G1,child,4.0,1,3,sit,True
adult-child,53,G1,child,4.0,2,3,sit,True
adult-child,53,H1,parent,4.0,1,3,hold,True
adult-child,53,H1,parent,4.0,2,3,hold,False
adult-child,53,H1,parent,4.0,1,3,stand,True
adult-child,53,H1,parent,4.0,2,3,stand,False
adult-child,53,H1,parent,4.0,1,3,tray,False
adult-child,53,H1,parent,4.0,2,3,tray,False
adult-child,53,I1,parent,4.0,1,3,hold,True
adult-child,53,I1,parent,4.0,2,3,hold,False
adult-child,53,I1,parent,4.0,1,3,tray,True
adult-child,53,I1,parent,4.0,2,3,tray,False
adult-child,53,K1,child,4.0,1,3,hand,True
adult-child,53,K1,child,4.0,2,3,hand,True
adult-child,53,A1,parent,4.0,1,4,air,False
adult-child,53,A1,parent,4.0,2,4,air,True
adult-child,53,A1,parent,4.0,3,4,air,False
adult-child,53,A1,parent,4.0,1,4,foot,False
adult-child,53,A1,parent,4.0,2,4,foot,True
adult-child,53,A1,parent,4.0,3,4,foot,False
adult-child,53,A1,parent,4.0,1,4,walk,False
adult-child,53,A1,parent,4.0,2,4,walk,True
adult-child,53,A1,parent,4.0,3,4,walk,False
adult-child,53,B1,parent,4.0,1,4,head,True
adult-child,53,B1,parent,4.0,2,4,head,True
adult-child,53,B1,parent,4.0,3,4,head,True
adult-child,53,B1,parent,4.0,1,4,walk,True
adult-child,53,B1,parent,4.0,2,4,walk,True
adult-child,53,B1,parent,4.0,3,4,walk,True
adult-child,53,C1,child,4.0,1,4,somersault,True
adult-child,53,C1,child,4.0,2,4,somersault,True
adult-child,53,C1,child,4.0,3,4,somersault,True
adult-child,53,D1,child,4.0,1,4,air,False
adult-child,53,D1,child,4.0,2,4,air,True
adult-child,53,D1,child,4.0,3,4,air,True
adult-child,53,D1,child,4.0,1,4,foot,False
adult-child,53,D1,child,4.0,2,4,foot,True
adult-child,53,D1,child,4.0,3,4,foot,True
adult-child,53,D1,child,4.0,1,4,lay,True
adult-child,53,D1,child,4.0,2,4,lay,True
adult-child,53,D1,child,4.0,3,4,lay,True
adult-child,53,E1,child,4.0,1,4,air,True
adult-child,53,E1,child,4.0,2,4,air,True
adult-child,53,E1,child,4.0,3,4,air,True
adult-child,53,E1,child,4.0,1,4,jump,True
adult-child,53,E1,child,4.0,2,4,jump,True
adult-child,53,E1,child,4.0,3,4,jump,True
adult-child,53,E1,child,4.0,1,4,say,False
adult-child,53,E1,child,4.0,2,4,say,False
adult-child,53,E1,child,4.0,3,4,say,False
adult-child,53,F1,parent,4.0,1,4,air,False
adult-child,53,F1,parent,4.0,2,4,air,True
adult-child,53,F1,parent,4.0,3,4,air,True
adult-child,53,F1,parent,4.0,1,4,hand,False
adult-child,53,F1,parent,4.0,2,4,hand,True
adult-child,53,F1,parent,4.0,3,4,hand,True
adult-child,53,F1,parent,4.0,1,4,walk,False
adult-child,53,F1,parent,4.0,2,4,walk,True
adult-child,53,F1,parent,4.0,3,4,walk,False
adult-child,53,G1,parent,4.0,1,4,sit,True
adult-child,53,G1,parent,4.0,2,4,sit,True
adult-child,53,G1,parent,4.0,3,4,sit,True
adult-child,53,H1,child,4.0,1,4,arm,False
adult-child,53,H1,child,4.0,2,4,arm,False
adult-child,53,H1,child,4.0,3,4,arm,False
adult-child,53,H1,child,4.0,1,4,put,False
adult-child,53,H1,child,4.0,2,4,put,False
adult-child,53,H1,child,4.0,3,4,put,False
adult-child,53,I1,child,4.0,1,4,hold,True
adult-child,53,I1,child,4.0,2,4,hold,False
adult-child,53,I1,child,4.0,3,4,hold,True
adult-child,53,I1,child,4.0,1,4,tray,True
adult-child,53,I1,child,4.0,2,4,tray,False
adult-child,53,I1,child,4.0,3,4,tray,True
adult-child,53,K1,parent,4.0,1,4,bend,False
adult-child,53,K1,parent,4.0,2,4,bend,True
adult-child,53,K1,parent,4.0,3,4,bend,False
adult-child,53,K1,parent,4.0,1,4,bit,False
adult-child,53,K1,parent,4.0,2,4,bit,False
adult-child,53,K1,parent,4.0,3,4,bit,False
adult-child,53,K1,parent,4.0,1,4,hold,False
adult-child,53,K1,parent,4.0,2,4,hold,True
adult-child,53,K1,parent,4.0,3,4,hold,False
adult-child,53,K1,parent,4.0,1,4,little,False
adult-child,53,K1,parent,4.0,2,4,little,False
adult-child,53,K1,parent,4.0,3,4,little,False
adult-child,53,K1,parent,4.0,1,4,tray,False
adult-child,53,K1,parent,4.0,2,4,tray,False
adult-child,53,K1,parent,4.0,3,4,tray,False
adult-child,54,A1,parent,4.0,1,2,move,False
adult-child,54,A1,parent,4.0,1,2,run,True
adult-child,54,A1,parent,4.0,1,2,walk,False
adult-child,54,B1,parent,4.0,1,2,walk,True
adult-child,54,C1,child,4.0,1,2,bend,False
adult-child,54,C1,child,4.0,1,2,get,False
adult-child,54,C1,child,4.0,1,2,go,False
adult-child,54,D1,parent,4.0,1,2,fall,True
adult-child,54,D1,parent,4.0,1,2,head,True
adult-child,54,D1,parent,4.0,1,2,jet,False
adult-child,54,D1,parent,4.0,1,2,jump,False
adult-child,54,D1,parent,4.0,1,2,lose,False
adult-child,54,E1,parent,4.0,1,2,air,False
adult-child,54,E1,parent,4.0,1,2,arm,True
adult-child,54,E1,parent,4.0,1,2,hold,False
adult-child,54,E1,parent,4.0,1,2,jump,False
adult-child,54,E1,parent,4.0,1,2,triangle,True
adult-child,54,F1,child,4.0,1,2,big,False
adult-child,54,F1,child,4.0,1,2,head,False
adult-child,54,F1,child,4.0,1,2,line,False
adult-child,54,F1,child,4.0,1,2,run,True
adult-child,54,F1,child,4.0,1,2,square,False
adult-child,54,F1,child,4.0,1,2,straight,False
adult-child,54,F1,child,4.0,1,2,thing,False
adult-child,54,F1,child,4.0,1,2,traingle,False
adult-child,54,F1,child,4.0,1,2,triangle,False
adult-child,54,G1,child,4.0,1,2,die,False
adult-child,54,G1,child,4.0,1,2,fall,False
adult-child,54,G1,child,4.0,1,2,fix,False
adult-child,54,G1,child,4.0,1,2,head,True
adult-child,54,G1,child,4.0,1,2,leg,False
adult-child,54,G1,child,4.0,1,2,lose,False
adult-child,54,G1,child,4.0,1,2,s,False
adult-child,54,G1,child,4.0,1,2,square,True
adult-child,54,G1,child,4.0,1,2,thing,False
adult-child,54,G1,child,4.0,1,2,think,False
adult-child,54,G1,child,4.0,1,2,triangle,False
adult-child,54,H1,child,4.0,1,2,foot,False
adult-child,54,H1,child,4.0,1,2,line,False
adult-child,54,H1,child,4.0,1,2,point,False
adult-child,54,H1,child,4.0,1,2,square,True
adult-child,54,H1,child,4.0,1,2,thing,False
adult-child,54,H1,child,4.0,1,2,walk,False
adult-child,54,I1,child,4.0,1,2,get,False
adult-child,54,K1,parent,4.0,1,2,fall,False
adult-child,54,K1,parent,4.0,1,2,get,False
adult-child,54,K1,parent,4.0,1,2,have,False
adult-child,54,K1,parent,4.0,1,2,head,True
adult-child,54,K1,parent,4.0,1,2,jet,False
adult-child,54,K1,parent,4.0,1,2,lose,False
adult-child,54,K1,parent,4.0,1,2,picture,False
adult-child,54,K1,parent,4.0,1,2,pointing,False
adult-child,54,K1,parent,4.0,1,2,stand,True
adult-child,54,K1,parent,4.0,1,2,tail,False
adult-child,54,A1,child,4.0,1,3,run,True
adult-child,54,A1,child,4.0,2,3,run,True
adult-child,54,B1,child,4.0,1,3,people,False
adult-child,54,B1,child,4.0,2,3,people,False
adult-child,54,B1,child,4.0,1,3,walk,True
adult-child,54,B1,child,4.0,2,3,walk,True
adult-child,54,C1,parent,4.0,1,3,ground,False
adult-child,54,C1,parent,4.0,2,3,ground,False
adult-child,54,C1,parent,4.0,1,3,kneel,True
adult-child,54,C1,parent,4.0,2,3,kneel,False
adult-child,54,D1,child,4.0,1,3,fall,True
adult-child,54,D1,child,4.0,2,3,fall,True
adult-child,54,F1,parent,4.0,1,3,run,True
adult-child,54,F1,parent,4.0,2,3,run,True
adult-child,54,G1,parent,4.0,1,3,fall,False
adult-child,54,G1,parent,4.0,2,3,fall,True
adult-child,54,G1,parent,4.0,1,3,jump,False
adult-child,54,G1,parent,4.0,2,3,jump,False
adult-child,54,G1,parent,4.0,1,3,leg,False
adult-child,54,G1,parent,4.0,2,3,leg,True
adult-child,54,G1,parent,4.0,1,3,sit,True
adult-child,54,G1,parent,4.0,2,3,sit,False
adult-child,54,H1,parent,4.0,1,3,foot,False
adult-child,54,H1,parent,4.0,2,3,foot,True
adult-child,54,I1,parent,4.0,1,3,hold,True
adult-child,54,I1,parent,4.0,2,3,hold,False
adult-child,54,I1,parent,4.0,1,3,square,False
adult-child,54,I1,parent,4.0,2,3,square,False
adult-child,54,I1,parent,4.0,1,3,triangle,True
adult-child,54,I1,parent,4.0,2,3,triangle,False
adult-child,54,I1,parent,4.0,1,3,walk,False
adult-child,54,I1,parent,4.0,2,3,walk,False
adult-child,54,K1,child,4.0,1,3,point,False
adult-child,54,K1,child,4.0,2,3,point,False
adult-child,54,K1,child,4.0,1,3,press,False
adult-child,54,K1,child,4.0,2,3,press,False
adult-child,54,K1,child,4.0,1,3,way,False
adult-child,54,K1,child,4.0,2,3,way,False
adult-child,54,A1,parent,4.0,1,4,run,True
adult-child,54,A1,parent,4.0,2,4,run,True
adult-child,54,A1,parent,4.0,3,4,run,True
adult-child,54,B1,parent,4.0,1,4,walk,True
adult-child,54,B1,parent,4.0,2,4,walk,True
adult-child,54,B1,parent,4.0,3,4,walk,True
adult-child,54,C1,child,4.0,1,4,kneel,True
adult-child,54,C1,child,4.0,2,4,kneel,False
adult-child,54,C1,child,4.0,3,4,kneel,True
adult-child,54,D1,parent,4.0,1,4,fall,True
adult-child,54,D1,parent,4.0,2,4,fall,True
adult-child,54,D1,parent,4.0,3,4,fall,True
adult-child,54,D1,parent,4.0,1,4,head,True
adult-child,54,D1,parent,4.0,2,4,head,True
adult-child,54,D1,parent,4.0,3,4,head,False
adult-child,54,D1,parent,4.0,1,4,lose,False
adult-child,54,D1,parent,4.0,2,4,lose,True
adult-child,54,D1,parent,4.0,3,4,lose,False
adult-child,54,E1,parent,4.0,1,4,jump,False
adult-child,54,E1,parent,4.0,2,4,jump,True
adult-child,54,E1,parent,4.0,3,4,jump,False
adult-child,54,F1,child,4.0,1,4,run,True
adult-child,54,F1,child,4.0,2,4,run,True
adult-child,54,F1,child,4.0,3,4,run,True
adult-child,54,G1,child,4.0,1,4,fall,False
adult-child,54,G1,child,4.0,2,4,fall,True
adult-child,54,G1,child,4.0,3,4,fall,True
adult-child,54,G1,child,4.0,1,4,sit,True
adult-child,54,G1,child,4.0,2,4,sit,False
adult-child,54,G1,child,4.0,3,4,sit,True
adult-child,54,H1,child,4.0,1,4,foot,False
adult-child,54,H1,child,4.0,2,4,foot,True
adult-child,54,H1,child,4.0,3,4,foot,True
adult-child,54,I1,child,4.0,1,4,hold,True
adult-child,54,I1,child,4.0,2,4,hold,False
adult-child,54,I1,child,4.0,3,4,hold,True
adult-child,54,I1,child,4.0,1,4,triangle,True
adult-child,54,I1,child,4.0,2,4,triangle,False
adult-child,54,I1,child,4.0,3,4,triangle,True
adult-child,54,K1,parent,4.0,1,4,pointing,False
adult-child,54,K1,parent,4.0,2,4,pointing,True
adult-child,54,K1,parent,4.0,3,4,pointing,False
adult-child,55,B1,parent,4.0,1,2,get,False
adult-child,55,B1,parent,4.0,1,2,head,False
adult-child,55,B1,parent,4.0,1,2,hide,False
adult-child,55,B1,parent,4.0,1,2,point,False
adult-child,55,B1,parent,4.0,1,2,sad,False
adult-child,55,B1,parent,4.0,1,2,try,False
adult-child,55,B1,parent,4.0,1,2,walk,False
adult-child,55,C1,parent,4.0,1,2,get,True
adult-child,55,C1,parent,4.0,1,2,hide,True
adult-child,55,C1,parent,4.0,1,2,point,False
adult-child,55,D1,parent,4.0,1,2,air,False
adult-child,55,D1,parent,4.0,1,2,foot,False
adult-child,55,D1,parent,4.0,1,2,get,False
adult-child,55,D1,parent,4.0,1,2,jumping,False
adult-child,55,D1,parent,4.0,1,2,lie,False
adult-child,55,D1,parent,4.0,1,2,ok,False
adult-child,55,D1,parent,4.0,1,2,superhero,False
adult-child,55,E1,child,4.0,1,2,point,False
adult-child,55,E1,child,4.0,1,2,superhero,True
adult-child,55,F1,child,4.0,1,2,hide,False
adult-child,55,F1,child,4.0,1,2,try,False
adult-child,55,F1,child,4.0,1,2,weird,True
adult-child,55,G1,child,4.0,1,2,big,False
adult-child,55,G1,child,4.0,1,2,cat,False
adult-child,55,G1,child,4.0,1,2,square,True
adult-child,55,H1,child,4.0,1,2,pointing,False
adult-child,55,H1,child,4.0,1,2,run,True
adult-child,55,H1,child,4.0,1,2,running,False
adult-child,55,H1,child,4.0,1,2,superhero,False
adult-child,55,I1,parent,4.0,1,2,cape,False
adult-child,55,I1,parent,4.0,1,2,hold,True
adult-child,55,I1,parent,4.0,1,2,jump,False
adult-child,55,I1,parent,4.0,1,2,superhero,False
adult-child,55,I1,parent,4.0,1,2,triangle,False
adult-child,55,K1,parent,4.0,1,2,cat,True
adult-child,55,K1,parent,4.0,1,2,get,True
adult-child,55,K1,parent,4.0,1,2,lay,False
adult-child,55,K1,parent,4.0,1,2,leg,False
adult-child,55,K1,parent,4.0,1,2,think,False
adult-child,55,A1,parent,4.0,1,3,cat,False
adult-child,55,A1,parent,4.0,2,3,cat,False
adult-child,55,A1,parent,4.0,1,3,get,False
adult-child,55,A1,parent,4.0,2,3,get,False
adult-child,55,A1,parent,4.0,1,3,happy,False
adult-child,55,A1,parent,4.0,2,3,happy,False
adult-child,55,A1,parent,4.0,1,3,head,False
adult-child,55,A1,parent,4.0,2,3,head,False
adult-child,55,A1,parent,4.0,1,3,point,False
adult-child,55,A1,parent,4.0,2,3,point,False
adult-child,55,A1,parent,4.0,1,3,run,True
adult-child,55,A1,parent,4.0,2,3,run,False
adult-child,55,A1,parent,4.0,1,3,running,False
adult-child,55,A1,parent,4.0,2,3,running,False
adult-child,55,A1,parent,4.0,1,3,time,False
adult-child,55,A1,parent,4.0,2,3,time,False
adult-child,55,C1,child,4.0,1,3,hide,True
adult-child,55,C1,child,4.0,2,3,hide,True
adult-child,55,C1,child,4.0,1,3,run,False
adult-child,55,C1,child,4.0,2,3,run,False
adult-child,55,E1,parent,4.0,1,3,alright,False
adult-child,55,E1,parent,4.0,2,3,alright,False
adult-child,55,E1,parent,4.0,1,3,cape,True
adult-child,55,E1,parent,4.0,2,3,cape,False
adult-child,55,E1,parent,4.0,1,3,jump,False
adult-child,55,E1,parent,4.0,2,3,jump,False
adult-child,55,E1,parent,4.0,1,3,superhero,True
adult-child,55,E1,parent,4.0,2,3,superhero,True
adult-child,55,F1,parent,4.0,1,3,cat,False
adult-child,55,F1,parent,4.0,2,3,cat,False
adult-child,55,F1,parent,4.0,1,3,get,True
adult-child,55,F1,parent,4.0,2,3,get,False
adult-child,55,F1,parent,4.0,1,3,weird,True
adult-child,55,F1,parent,4.0,2,3,weird,True
adult-child,55,G1,parent,4.0,1,3,cape,False
adult-child,55,G1,parent,4.0,2,3,cape,False
adult-child,55,G1,parent,4.0,1,3,know,True
adult-child,55,G1,parent,4.0,2,3,know,False
adult-child,55,G1,parent,4.0,1,3,shape,True
adult-child,55,G1,parent,4.0,2,3,shape,False
adult-child,55,G1,parent,4.0,1,3,sort,False
adult-child,55,G1,parent,4.0,2,3,sort,False
adult-child,55,G1,parent,4.0,1,3,superhero,False
adult-child,55,G1,parent,4.0,2,3,superhero,False
adult-child,55,G1,parent,4.0,1,3,weird,False
adult-child,55,G1,parent,4.0,2,3,weird,False
adult-child,55,H1,parent,4.0,1,3,point,False
adult-child,55,H1,parent,4.0,2,3,point,False
adult-child,55,I1,child,4.0,1,3,judge,False
adult-child,55,I1,child,4.0,2,3,judge,False
adult-child,55,I1,child,4.0,1,3,run,False
adult-child,55,I1,child,4.0,2,3,run,False
adult-child,55,K1,child,4.0,1,3,cat,True
adult-child,55,K1,child,4.0,2,3,cat,True
adult-child,55,K1,child,4.0,1,3,weird,False
adult-child,55,K1,child,4.0,2,3,weird,False
adult-child,55,A1,child,4.0,1,4,hold,False
adult-child,55,A1,child,4.0,2,4,hold,False
adult-child,55,A1,child,4.0,3,4,hold,False
adult-child,55,A1,child,4.0,1,4,run,True
adult-child,55,A1,child,4.0,2,4,run,False
adult-child,55,A1,child,4.0,3,4,run,True
adult-child,55,B1,parent,4.0,1,4,sad,False
adult-child,55,B1,parent,4.0,2,4,sad,True
adult-child,55,B1,parent,4.0,3,4,sad,False
adult-child,55,B1,parent,4.0,1,4,walk,False
adult-child,55,B1,parent,4.0,2,4,walk,True
adult-child,55,B1,parent,4.0,3,4,walk,False
adult-child,55,C1,parent,4.0,1,4,air,False
adult-child,55,C1,parent,4.0,2,4,air,False
adult-child,55,C1,parent,4.0,3,4,air,False
adult-child,55,C1,parent,4.0,1,4,get,True
adult-child,55,C1,parent,4.0,2,4,get,True
adult-child,55,C1,parent,4.0,3,4,get,False
adult-child,55,C1,parent,4.0,1,4,hide,True
adult-child,55,C1,parent,4.0,2,4,hide,True
adult-child,55,C1,parent,4.0,3,4,hide,True
adult-child,55,C1,parent,4.0,1,4,jump,False
adult-child,55,C1,parent,4.0,2,4,jump,False
adult-child,55,C1,parent,4.0,3,4,jump,False
adult-child,55,C1,parent,4.0,1,4,superhero,False
adult-child,55,C1,parent,4.0,2,4,superhero,False
adult-child,55,C1,parent,4.0,3,4,superhero,False
adult-child,55,C1,parent,4.0,1,4,try,True
adult-child,55,C1,parent,4.0,2,4,try,False
adult-child,55,C1,parent,4.0,3,4,try,False
adult-child,55,D1,parent,4.0,1,4,get,False
adult-child,55,D1,parent,4.0,2,4,get,True
adult-child,55,D1,parent,4.0,3,4,get,False
adult-child,55,D1,parent,4.0,1,4,lay,True
adult-child,55,D1,parent,4.0,2,4,lay,False
adult-child,55,D1,parent,4.0,3,4,lay,False
adult-child,55,D1,parent,4.0,1,4,point,False
adult-child,55,D1,parent,4.0,2,4,point,False
adult-child,55,D1,parent,4.0,3,4,point,False
adult-child,55,E1,child,4.0,1,4,sad,False
adult-child,55,E1,child,4.0,2,4,sad,False
adult-child,55,E1,child,4.0,3,4,sad,False
adult-child,55,E1,child,4.0,1,4,superhero,True
adult-child,55,E1,child,4.0,2,4,superhero,True
adult-child,55,E1,child,4.0,3,4,superhero,True
adult-child,55,F1,child,4.0,1,4,foot,False
adult-child,55,F1,child,4.0,2,4,foot,False
adult-child,55,F1,child,4.0,3,4,foot,False
adult-child,55,F1,child,4.0,1,4,weird,True
adult-child,55,F1,child,4.0,2,4,weird,True
adult-child,55,F1,child,4.0,3,4,weird,True
adult-child,55,G1,child,4.0,1,4,get,False
adult-child,55,G1,child,4.0,2,4,get,False
adult-child,55,G1,child,4.0,3,4,get,False
adult-child,55,G1,child,4.0,1,4,hiding,False
adult-child,55,G1,child,4.0,2,4,hiding,False
adult-child,55,G1,child,4.0,3,4,hiding,False
adult-child,55,G1,child,4.0,1,4,weird,False
adult-child,55,G1,child,4.0,2,4,weird,False
adult-child,55,G1,child,4.0,3,4,weird,True
adult-child,55,H1,child,4.0,1,4,lay,False
adult-child,55,H1,child,4.0,2,4,lay,False
adult-child,55,H1,child,4.0,3,4,lay,False
adult-child,55,H1,child,4.0,1,4,point,False
adult-child,55,H1,child,4.0,2,4,point,False
adult-child,55,H1,child,4.0,3,4,point,True
adult-child,55,H1,child,4.0,1,4,pointing,False
adult-child,55,H1,child,4.0,2,4,pointing,True
adult-child,55,H1,child,4.0,3,4,pointing,False
adult-child,55,I1,parent,4.0,1,4,get,True
adult-child,55,I1,parent,4.0,2,4,get,False
adult-child,55,I1,parent,4.0,3,4,get,False
adult-child,55,I1,parent,4.0,1,4,hold,True
adult-child,55,I1,parent,4.0,2,4,hold,True
adult-child,55,I1,parent,4.0,3,4,hold,False
adult-child,55,I1,parent,4.0,1,4,judge,False
adult-child,55,I1,parent,4.0,2,4,judge,False
adult-child,55,I1,parent,4.0,3,4,judge,True
adult-child,55,I1,parent,4.0,1,4,triangle,False
adult-child,55,I1,parent,4.0,2,4,triangle,True
adult-child,55,I1,parent,4.0,3,4,triangle,False
adult-child,55,K1,parent,4.0,1,4,cat,True
adult-child,55,K1,parent,4.0,2,4,cat,True
adult-child,55,K1,parent,4.0,3,4,cat,True
adult-child,55,K1,parent,4.0,1,4,hind,False
adult-child,55,K1,parent,4.0,2,4,hind,False
adult-child,55,K1,parent,4.0,3,4,hind,False
adult-child,55,K1,parent,4.0,1,4,leg,False
adult-child,55,K1,parent,4.0,2,4,leg,True
adult-child,55,K1,parent,4.0,3,4,leg,False
adult-child,55,K1,parent,4.0,1,4,sad,False
adult-child,55,K1,parent,4.0,2,4,sad,False
adult-child,55,K1,parent,4.0,3,4,sad,False
adult-child,56,A1,child,4.0,1,2,people,False
adult-child,56,A1,child,4.0,1,2,walk,False
adult-child,56,B1,parent,4.0,1,2,couch,False
adult-child,56,B1,parent,4.0,1,2,doggie,True
adult-child,56,B1,parent,4.0,1,2,get,False
adult-child,56,B1,parent,4.0,1,2,walk,True
adult-child,56,C1,parent,4.0,1,2,ground,False
adult-child,56,C1,parent,4.0,1,2,kiss,False
adult-child,56,C1,parent,4.0,1,2,kneel,False
adult-child,56,C1,parent,4.0,1,2,picture,False
adult-child,56,D1,parent,4.0,1,2,airplane,True
adult-child,56,E1,child,4.0,1,2,jump,True
adult-child,56,E1,child,4.0,1,2,people,False
adult-child,56,E1,child,4.0,1,2,square,False
adult-child,56,F1,child,4.0,1,2,human,False
adult-child,56,F1,child,4.0,1,2,run,True
adult-child,56,G1,child,4.0,1,2,doggie,False
adult-child,56,G1,child,4.0,1,2,nope,False
adult-child,56,I1,parent,4.0,1,2,couch,True
adult-child,56,I1,parent,4.0,1,2,doggie,True
adult-child,56,I1,parent,4.0,1,2,get,False
adult-child,56,I1,parent,4.0,1,2,know,False
adult-child,56,I1,parent,4.0,1,2,want,False
adult-child,56,K1,child,4.0,1,2,dog,False
adult-child,56,K1,child,4.0,1,2,doggie,True
adult-child,56,A1,parent,4.0,1,3,cool,False
adult-child,56,A1,parent,4.0,2,3,cool,False
adult-child,56,A1,parent,4.0,1,3,doggie,False
adult-child,56,A1,parent,4.0,2,3,doggie,False
adult-child,56,A1,parent,4.0,1,3,run,True
adult-child,56,A1,parent,4.0,2,3,run,False
adult-child,56,A1,parent,4.0,1,3,square,False
adult-child,56,A1,parent,4.0,2,3,square,False
adult-child,56,B1,child,4.0,1,3,people,False
adult-child,56,B1,child,4.0,2,3,people,False
adult-child,56,B1,child,4.0,1,3,sad,False
adult-child,56,B1,child,4.0,2,3,sad,False
adult-child,56,B1,child,4.0,1,3,square,False
adult-child,56,B1,child,4.0,2,3,square,False
adult-child,56,B1,child,4.0,1,3,walk,True
adult-child,56,B1,child,4.0,2,3,walk,True
adult-child,56,C1,child,4.0,1,3,doggie,False
adult-child,56,C1,child,4.0,2,3,doggie,False
adult-child,56,D1,child,4.0,1,3,airplane,True
adult-child,56,D1,child,4.0,2,3,airplane,True
adult-child,56,D1,child,4.0,1,3,press,False
adult-child,56,D1,child,4.0,2,3,press,False
adult-child,56,D1,child,4.0,1,3,ride,False
adult-child,56,D1,child,4.0,2,3,ride,False
adult-child,56,F1,parent,4.0,1,3,run,True
