"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
220,1944,24,"html-slider-response",26,98261,"0.0-2.0-0.24","C2","P1","C2 P1"
220,2025,69,"html-slider-response",27,100389,"0.0-2.0-0.25","F1","O1","F1 O1"
220,2225,14,"html-slider-response",28,102716,"0.0-2.0-0.26","H1","Q1","H1 Q1"
221,16670,37,"html-slider-response",2,66848,"0.0-2.0-0.0","B2","E1","B2 E1"
221,6750,64,"html-slider-response",3,73707,"0.0-2.0-0.1","L1","U1","L1 U1"
221,4691,29,"html-slider-response",4,78506,"0.0-2.0-0.2","A2","F1","A2 F1"
221,3607,74,"html-slider-response",5,82218,"0.0-2.0-0.3","F1","R1","F1 R1"
221,2956,56,"html-slider-response",6,85282,"0.0-2.0-0.4","A2","K1","A2 K1"
221,5009,37,"html-slider-response",7,90397,"0.0-2.0-0.5","C2","L1","C2 L1"
221,5617,46,"html-slider-response",8,96122,"0.0-2.0-0.6","I1","N1","I1 N1"
221,5832,67,"html-slider-response",9,102062,"0.0-2.0-0.7","B2","S1","B2 S1"
221,10129,60,"html-slider-response",10,112300,"0.0-2.0-0.8","N1","U1","N1 U1"
221,4809,31,"html-slider-response",11,117216,"0.0-2.0-0.9","I1","Y1","I1 Y1"
221,5823,69,"html-slider-response",12,123148,"0.0-2.0-0.10","E1","M1","E1 M1"
221,4328,45,"html-slider-response",13,127583,"0.0-2.0-0.11","R1","T1","R1 T1"
221,4121,17,"html-slider-response",14,131812,"0.0-2.0-0.12","A1","R1","A1 R1"
221,3963,41,"html-slider-response",15,135881,"0.0-2.0-0.13","M1","W1","M1 W1"
221,2847,68,"html-slider-response",16,138837,"0.0-2.0-0.14","K1","P1","K1 P1"
221,2476,59,"html-slider-response",17,141418,"0.0-2.0-0.15","U1","X1","U1 X1"
221,2542,47,"html-slider-response",18,144067,"0.0-2.0-0.16","G1","M1","G1 M1"
221,6802,36,"html-slider-response",19,150975,"0.0-2.0-0.17","A2","Q1","A2 Q1"
221,2650,63,"html-slider-response",20,153744,"0.0-2.0-0.18","J1","V1","J1 V1"
221,2357,57,"html-slider-response",21,156208,"0.0-2.0-0.19","G1","Y1","G1 Y1"
221,7905,40,"html-slider-response",22,164218,"0.0-2.0-0.20","C2","R1","C2 R1"
221,6338,30,"html-slider-response",23,170664,"0.0-2.0-0.21","A1","K1","A1 K1"
221,3082,73,"html-slider-response",24,173853,"0.0-2.0-0.22","Q1","Z1","Q1 Z1"
221,3078,45,"html-slider-response",25,177036,"0.0-2.0-0.23","C2","E1","C2 E1"
221,4534,53,"html-slider-response",26,181677,"0.0-2.0-0.24","O1","R1","O1 R1"
221,2257,59,"html-slider-response",27,184042,"0.0-2.0-0.25","B2","V1","B2 V1"
221,2940,71,"html-slider-response",28,187088,"0.0-2.0-0.26","I1","P1","I1 P1"
222,4032,76,"html-slider-response",2,44403,"0.0-2.0-0.0","A2","W1","A2 W1"
222,3257,26,"html-slider-response",3,47763,"0.0-2.0-0.1","H1","P1","H1 P1"
222,4447,21,"html-slider-response",4,52315,"0.0-2.0-0.2","I1","R1","I1 R1"
222,2938,15,"html-slider-response",5,55355,"0.0-2.0-0.3","S1","W1","S1 W1"
222,4546,72,"html-slider-response",6,60002,"0.0-2.0-0.4","B1","P1","B1 P1"
222,3545,12,"html-slider-response",7,63650,"0.0-2.0-0.5","M1","O1","M1 O1"
222,3786,11,"html-slider-response",8,67539,"0.0-2.0-0.6","O1","T1","O1 T1"
222,3913,13,"html-slider-response",9,71556,"0.0-2.0-0.7","A1","C2","A1 C2"
222,3914,32,"html-slider-response",10,75571,"0.0-2.0-0.8","A2","V1","A2 V1"
222,3458,1,"html-slider-response",11,79132,"0.0-2.0-0.9","B1","U1","B1 U1"
222,4001,63,"html-slider-response",12,83235,"0.0-2.0-0.10","I1","X1","I1 X1"
222,3555,35,"html-slider-response",13,86891,"0.0-2.0-0.11","E1","U1","E1 U1"
222,3224,31,"html-slider-response",14,90219,"0.0-2.0-0.12","F1","Y1","F1 Y1"
222,2833,11,"html-slider-response",15,93155,"0.0-2.0-0.13","G1","N1","G1 N1"
222,2777,41,"html-slider-response",16,96035,"0.0-2.0-0.14","O1","X1","O1 X1"
222,3089,22,"html-slider-response",17,99227,"0.0-2.0-0.15","A2","S1","A2 S1"
222,3698,7,"html-slider-response",18,103028,"0.0-2.0-0.16","G1","X1","G1 X1"
222,3731,23,"html-slider-response",19,106863,"0.0-2.0-0.17","O1","Y1","O1 Y1"
222,2670,30,"html-slider-response",20,109635,"0.0-2.0-0.18","R1","U1","R1 U1"
222,4619,12,"html-slider-response",21,114355,"0.0-2.0-0.19","E1","T1","E1 T1"
222,3059,8,"html-slider-response",22,117516,"0.0-2.0-0.20","P1","T1","P1 T1"
222,3523,7,"html-slider-response",23,121140,"0.0-2.0-0.21","E1","W1","E1 W1"
222,3353,12,"html-slider-response",24,124595,"0.0-2.0-0.22","A2","G1","A2 G1"
222,5014,3,"html-slider-response",25,129716,"0.0-2.0-0.23","A1","P1","A1 P1"
222,2969,6,"html-slider-response",26,132787,"0.0-2.0-0.24","W1","Y1","W1 Y1"
222,2536,10,"html-slider-response",27,135425,"0.0-2.0-0.25","C2","I1","C2 I1"
222,3053,19,"html-slider-response",28,138581,"0.0-2.0-0.26","A1","V1","A1 V1"
223,10866,45,"html-slider-response",2,38660,"0.0-2.0-0.0","B2","X1","B2 X1"
223,3839,57,"html-slider-response",3,42606,"0.0-2.0-0.1","I1","T1","I1 T1"
223,4012,0,"html-slider-response",4,46740,"0.0-2.0-0.2","E1","G1","E1 G1"
223,71023,0,"html-slider-response",5,117885,"0.0-2.0-0.3","B1","E1","B1 E1"
223,501399,51,"html-slider-response",6,619396,"0.0-2.0-0.4","J1","Z1","J1 Z1"
223,2368,53,"html-slider-response",7,621893,"0.0-2.0-0.5","L1","Q1","L1 Q1"
223,2618,47,"html-slider-response",8,624623,"0.0-2.0-0.6","M1","Q1","M1 Q1"
223,2359,55,"html-slider-response",9,627090,"0.0-2.0-0.7","M1","Z1","M1 Z1"
223,2268,55,"html-slider-response",10,629477,"0.0-2.0-0.8","Q1","X1","Q1 X1"
223,6181,57,"html-slider-response",11,635776,"0.0-2.0-0.9","I1","L1","I1 L1"
223,2382,55,"html-slider-response",12,638292,"0.0-2.0-0.10","B1","W1","B1 W1"
223,2292,61,"html-slider-response",13,640694,"0.0-2.0-0.11","B1","O1","B1 O1"
223,3794,55,"html-slider-response",14,644594,"0.0-2.0-0.12","F1","U1","F1 U1"
223,2336,43,"html-slider-response",15,647047,"0.0-2.0-0.13","J1","S1","J1 S1"
223,3739,60,"html-slider-response",16,650900,"0.0-2.0-0.14","M1","X1","M1 X1"
223,3181,57,"html-slider-response",17,654194,"0.0-2.0-0.15","C2","F1","C2 F1"
223,2263,43,"html-slider-response",18,656565,"0.0-2.0-0.16","P1","W1","P1 W1"
223,2420,62,"html-slider-response",19,659100,"0.0-2.0-0.17","E1","Q1","E1 Q1"
223,2685,55,"html-slider-response",20,661903,"0.0-2.0-0.18","A1","B2","A1 B2"
223,6043,59,"html-slider-response",21,668085,"0.0-2.0-0.19","T1","X1","T1 X1"
223,3411,59,"html-slider-response",22,671615,"0.0-2.0-0.20","S1","U1","S1 U1"
223,2763,55,"html-slider-response",23,674485,"0.0-2.0-0.21","V1","W1","V1 W1"
223,2408,64,"html-slider-response",24,677010,"0.0-2.0-0.22","W1","Z1","W1 Z1"
223,2979,62,"html-slider-response",25,680114,"0.0-2.0-0.23","H1","Y1","H1 Y1"
223,2207,58,"html-slider-response",26,682440,"0.0-2.0-0.24","P1","S1","P1 S1"
223,2383,60,"html-slider-response",27,684940,"0.0-2.0-0.25","B2","N1","B2 N1"
223,2777,42,"html-slider-response",28,687839,"0.0-2.0-0.26","F1","W1","F1 W1"
224,3964,26,"html-slider-response",2,13470,"0.0-2.0-0.0","L1","P1","L1 P1"
224,2600,57,"html-slider-response",3,16172,"0.0-2.0-0.1","A2","Z1","A2 Z1"
224,2111,56,"html-slider-response",4,18385,"0.0-2.0-0.2","G1","J1","G1 J1"
224,1770,22,"html-slider-response",5,20258,"0.0-2.0-0.3","P1","Y1","P1 Y1"
224,1838,31,"html-slider-response",6,22199,"0.0-2.0-0.4","G1","L1","G1 L1"
224,1725,11,"html-slider-response",7,24027,"0.0-2.0-0.5","A1","H1","A1 H1"
224,2089,55,"html-slider-response",8,26218,"0.0-2.0-0.6","C2","U1","C2 U1"
224,1844,38,"html-slider-response",9,28165,"0.0-2.0-0.7","A2","I1","A2 I1"
224,2814,53,"html-slider-response",10,31082,"0.0-2.0-0.8","F1","M1","F1 M1"
224,1880,43,"html-slider-response",11,33064,"0.0-2.0-0.9","G1","Q1","G1 Q1"
224,2475,31,"html-slider-response",12,35641,"0.0-2.0-0.10","A1","Q1","A1 Q1"
224,2604,61,"html-slider-response",13,38348,"0.0-2.0-0.11","K1","L1","K1 L1"
224,4288,59,"html-slider-response",14,42738,"0.0-2.0-0.12","C2","T1","C2 T1"
224,4400,52,"html-slider-response",15,47241,"0.0-2.0-0.13","E1","P1","E1 P1"
224,3060,40,"html-slider-response",16,50405,"0.0-2.0-0.14","L1","Y1","L1 Y1"
224,3629,39,"html-slider-response",17,54136,"0.0-2.0-0.15","E1","Z1","E1 Z1"
224,2937,36,"html-slider-response",18,57174,"0.0-2.0-0.16","B2","Q1","B2 Q1"
224,4921,35,"html-slider-response",19,62196,"0.0-2.0-0.17","E1","X1","E1 X1"
224,3311,39,"html-slider-response",20,65609,"0.0-2.0-0.18","S1","Z1","S1 Z1"
224,1872,32,"html-slider-response",21,67583,"0.0-2.0-0.19","N1","Q1","N1 Q1"
224,2875,95,"html-slider-response",22,70559,"0.0-2.0-0.20","K1","T1","K1 T1"
224,2292,45,"html-slider-response",23,72952,"0.0-2.0-0.21","B2","H1","B2 H1"
224,2250,56,"html-slider-response",24,75304,"0.0-2.0-0.22","J1","R1","J1 R1"
224,1923,23,"html-slider-response",25,77329,"0.0-2.0-0.23","B1","H1","B1 H1"
224,2019,35,"html-slider-response",26,79450,"0.0-2.0-0.24","C2","W1","C2 W1"
224,2269,60,"html-slider-response",27,81821,"0.0-2.0-0.25","L1","T1","L1 T1"
224,2937,34,"html-slider-response",28,84859,"0.0-2.0-0.26","A2","N1","A2 N1"
225,4104,57,"html-slider-response",2,14679,"0.0-2.0-0.0","G1","I1","G1 I1"
225,2000,57,"html-slider-response",3,16782,"0.0-2.0-0.1","A1","S1","A1 S1"
225,5211,41,"html-slider-response",4,22094,"0.0-2.0-0.2","A1","I1","A1 I1"
225,1704,39,"html-slider-response",5,23902,"0.0-2.0-0.3","F1","G1","F1 G1"
225,2130,57,"html-slider-response",6,26134,"0.0-2.0-0.4","R1","V1","R1 V1"
225,1890,35,"html-slider-response",7,28126,"0.0-2.0-0.5","G1","R1","G1 R1"
225,2048,43,"html-slider-response",8,30278,"0.0-2.0-0.6","A2","U1","A2 U1"
225,1658,61,"html-slider-response",9,32038,"0.0-2.0-0.7","C2","M1","C2 M1"
225,2434,84,"html-slider-response",10,34574,"0.0-2.0-0.8","A1","B1","A1 B1"
225,1690,42,"html-slider-response",11,36366,"0.0-2.0-0.9","A2","Y1","A2 Y1"
225,1649,62,"html-slider-response",12,38117,"0.0-2.0-0.10","Q1","S1","Q1 S1"
225,1618,33,"html-slider-response",13,39837,"0.0-2.0-0.11","G1","P1","G1 P1"
225,1720,57,"html-slider-response",14,41661,"0.0-2.0-0.12","A2","J1","A2 J1"
225,1753,31,"html-slider-response",15,43517,"0.0-2.0-0.13","M1","S1","M1 S1"
225,1905,42,"html-slider-response",16,45525,"0.0-2.0-0.14","B1","Z1","B1 Z1"
225,1561,61,"html-slider-response",17,47189,"0.0-2.0-0.15","M1","V1","M1 V1"
225,1922,72,"html-slider-response",18,49213,"0.0-2.0-0.16","E1","K1","E1 K1"
225,1530,55,"html-slider-response",19,50844,"0.0-2.0-0.17","A2","P1","A2 P1"
225,1672,35,"html-slider-response",20,52620,"0.0-2.0-0.18","B1","F1","B1 F1"
225,1778,69,"html-slider-response",21,54500,"0.0-2.0-0.19","N1","R1","N1 R1"
225,1874,53,"html-slider-response",22,56476,"0.0-2.0-0.20","C2","H1","C2 H1"
225,1881,30,"html-slider-response",23,58460,"0.0-2.0-0.21","P1","Q1","P1 Q1"
225,1982,27,"html-slider-response",24,60549,"0.0-2.0-0.22","B2","I1","B2 I1"
225,1818,69,"html-slider-response",25,62468,"0.0-2.0-0.23","A1","N1","A1 N1"
225,1781,59,"html-slider-response",26,64356,"0.0-2.0-0.24","K1","N1","K1 N1"
225,1687,69,"html-slider-response",27,66148,"0.0-2.0-0.25","B2","L1","B2 L1"
225,2542,77,"html-slider-response",28,68796,"0.0-2.0-0.26","E1","S1","E1 S1"
226,5892,23,"html-slider-response",2,222670,"0.0-2.0-0.0","S1","V1","S1 V1"
226,10068,43,"html-slider-response",3,232847,"0.0-2.0-0.1","B2","Y1","B2 Y1"
226,6447,56,"html-slider-response",4,239401,"0.0-2.0-0.2","V1","Z1","V1 Z1"
226,7881,47,"html-slider-response",5,247398,"0.0-2.0-0.3","B1","Q1","B1 Q1"
226,6104,61,"html-slider-response",6,253608,"0.0-2.0-0.4","R1","W1","R1 W1"
226,6876,44,"html-slider-response",7,260590,"0.0-2.0-0.5","A1","E1","A1 E1"
226,6604,60,"html-slider-response",8,267300,"0.0-2.0-0.6","B1","C2","B1 C2"
226,8092,55,"html-slider-response",9,275508,"0.0-2.0-0.7","J1","N1","J1 N1"
226,7253,68,"html-slider-response",10,282866,"0.0-2.0-0.8","R1","X1","R1 X1"
226,6165,54,"html-slider-response",11,289139,"0.0-2.0-0.9","I1","O1","I1 O1"
226,13089,44,"html-slider-response",12,302335,"0.0-2.0-0.10","V1","X1","V1 X1"
226,6667,42,"html-slider-response",13,309107,"0.0-2.0-0.11","J1","Q1","J1 Q1"
226,7361,55,"html-slider-response",14,316575,"0.0-2.0-0.12","B1","G1","B1 G1"
226,12769,45,"html-slider-response",15,329450,"0.0-2.0-0.13","G1","Z1","G1 Z1"
226,19676,35,"html-slider-response",16,349243,"0.0-2.0-0.14","C2","S1","C2 S1"
226,3940,38,"html-slider-response",17,353290,"0.0-2.0-0.15","B1","T1","B1 T1"
226,11356,45,"html-slider-response",18,364756,"0.0-2.0-0.16","S1","T1","S1 T1"
226,5208,57,"html-slider-response",19,370069,"0.0-2.0-0.17","O1","P1","O1 P1"
226,5793,27,"html-slider-response",20,375968,"0.0-2.0-0.18","M1","N1","M1 N1"
226,5061,20,"html-slider-response",21,381138,"0.0-2.0-0.19","B1","V1","B1 V1"
226,7113,61,"html-slider-response",22,388360,"0.0-2.0-0.20","N1","W1","N1 W1"
226,5259,43,"html-slider-response",23,393729,"0.0-2.0-0.21","U1","Y1","U1 Y1"
226,7072,56,"html-slider-response",24,400908,"0.0-2.0-0.22","F1","V1","F1 V1"
226,5235,63,"html-slider-response",25,406249,"0.0-2.0-0.23","B2","O1","B2 O1"
226,7171,78,"html-slider-response",26,413529,"0.0-2.0-0.24","B2","K1","B2 K1"
226,5625,53,"html-slider-response",27,419259,"0.0-2.0-0.25","N1","T1","N1 T1"
226,5421,54,"html-slider-response",28,424786,"0.0-2.0-0.26","W1","X1","W1 X1"
227,3636,33,"html-slider-response",2,16587,"0.0-2.0-0.0","B1","X1","B1 X1"
227,1837,0,"html-slider-response",3,18529,"0.0-2.0-0.1","H1","V1","H1 V1"
227,2768,60,"html-slider-response",4,21401,"0.0-2.0-0.2","M1","Y1","M1 Y1"
227,2844,57,"html-slider-response",5,24348,"0.0-2.0-0.3","J1","M1","J1 M1"
227,3528,54,"html-slider-response",6,27978,"0.0-2.0-0.4","I1","M1","I1 M1"
227,2791,17,"html-slider-response",7,30873,"0.0-2.0-0.5","Q1","R1","Q1 R1"
227,1767,0,"html-slider-response",8,32743,"0.0-2.0-0.6","K1","U1","K1 U1"
227,2552,36,"html-slider-response",9,35398,"0.0-2.0-0.7","L1","O1","L1 O1"
227,1474,31,"html-slider-response",10,36976,"0.0-2.0-0.8","O1","V1","O1 V1"
227,1678,35,"html-slider-response",11,38756,"0.0-2.0-0.9","T1","U1","T1 U1"
227,1611,37,"html-slider-response",12,40470,"0.0-2.0-0.10","B1","K1","B1 K1"
227,2364,31,"html-slider-response",13,42936,"0.0-2.0-0.11","B2","M1","B2 M1"
227,1927,57,"html-slider-response",14,44967,"0.0-2.0-0.12","A2","T1","A2 T1"
227,1438,38,"html-slider-response",15,46510,"0.0-2.0-0.13","F1","Q1","F1 Q1"
227,1447,58,"html-slider-response",16,48060,"0.0-2.0-0.14","K1","R1","K1 R1"
227,3185,76,"html-slider-response",17,51349,"0.0-2.0-0.15","O1","W1","O1 W1"
227,3770,48,"html-slider-response",18,55222,"0.0-2.0-0.16","J1","U1","J1 U1"
227,4369,2,"html-slider-response",19,59696,"0.0-2.0-0.17","B2","F1","B2 F1"
227,1361,58,"html-slider-response",20,61161,"0.0-2.0-0.18","L1","R1","L1 R1"
227,2184,73,"html-slider-response",21,63449,"0.0-2.0-0.19","J1","T1","J1 T1"
227,1153,36,"html-slider-response",22,64706,"0.0-2.0-0.20","A2","X1","A2 X1"
227,1313,68,"html-slider-response",23,66122,"0.0-2.0-0.21","K1","Z1","K1 Z1"
227,1242,68,"html-slider-response",24,67467,"0.0-2.0-0.22","I1","W1","I1 W1"
227,2193,57,"html-slider-response",25,69764,"0.0-2.0-0.23","F1","N1","F1 N1"
227,1827,38,"html-slider-response",26,71693,"0.0-2.0-0.24","I1","S1","I1 S1"
227,1306,62,"html-slider-response",27,73104,"0.0-2.0-0.25","O1","Z1","O1 Z1"
227,2198,61,"html-slider-response",28,75405,"0.0-2.0-0.26","I1","U1","I1 U1"
228,7113,26,"html-slider-response",2,17559,"0.0-2.0-0.0","C2","G1","C2 G1"
228,2365,22,"html-slider-response",3,20027,"0.0-2.0-0.1","B2","C2","B2 C2"
228,2344,8,"html-slider-response",4,22473,"0.0-2.0-0.2","C2","O1","C2 O1"
228,2633,13,"html-slider-response",5,25208,"0.0-2.0-0.3","A1","Y1","A1 Y1"
228,2499,65,"html-slider-response",6,27809,"0.0-2.0-0.4","E1","V1","E1 V1"
228,3034,61,"html-slider-response",7,30947,"0.0-2.0-0.5","H1","T1","H1 T1"
228,2430,26,"html-slider-response",8,33479,"0.0-2.0-0.6","C2","Q1","C2 Q1"
228,1947,57,"html-slider-response",9,35529,"0.0-2.0-0.7","I1","K1","I1 K1"
228,2341,44,"html-slider-response",10,37972,"0.0-2.0-0.8","H1","K1","H1 K1"
228,3177,56,"html-slider-response",11,41251,"0.0-2.0-0.9","B2","J1","B2 J1"
228,2153,35,"html-slider-response",12,43512,"0.0-2.0-0.10","S1","Y1","S1 Y1"
228,1602,60,"html-slider-response",13,45216,"0.0-2.0-0.11","H1","R1","H1 R1"
228,1931,34,"html-slider-response",14,47250,"0.0-2.0-0.12","G1","O1","G1 O1"
228,1853,28,"html-slider-response",15,49222,"0.0-2.0-0.13","N1","Z1","N1 Z1"
228,2570,56,"html-slider-response",16,51894,"0.0-2.0-0.14","J1","W1","J1 W1"
228,3789,23,"html-slider-response",17,55788,"0.0-2.0-0.15","G1","V1","G1 V1"
228,2215,33,"html-slider-response",18,58106,"0.0-2.0-0.16","F1","T1","F1 T1"
228,1901,27,"html-slider-response",19,60109,"0.0-2.0-0.17","F1","L1","F1 L1"
228,2727,60,"html-slider-response",20,62939,"0.0-2.0-0.18","A2","B1","A2 B1"
228,2428,42,"html-slider-response",21,65469,"0.0-2.0-0.19","F1","H1","F1 H1"
228,2295,30,"html-slider-response",22,67867,"0.0-2.0-0.20","Q1","V1","Q1 V1"
228,2601,23,"html-slider-response",23,70571,"0.0-2.0-0.21","J1","Y1","J1 Y1"
228,2231,44,"html-slider-response",24,72905,"0.0-2.0-0.22","T1","Z1","T1 Z1"
228,2808,62,"html-slider-response",25,75815,"0.0-2.0-0.23","E1","F1","E1 F1"
228,2610,37,"html-slider-response",26,78527,"0.0-2.0-0.24","Q1","Y1","Q1 Y1"
228,1735,41,"html-slider-response",27,80365,"0.0-2.0-0.25","H1","L1","H1 L1"
228,2292,29,"html-slider-response",28,82760,"0.0-2.0-0.26","B1","I1","B1 I1"
229,2474,27,"html-slider-response",2,9734,"0.0-2.0-0.0","K1","M1","K1 M1"
229,2428,66,"html-slider-response",3,12265,"0.0-2.0-0.1","C2","X1","C2 X1"
229,2871,68,"html-slider-response",4,15238,"0.0-2.0-0.2","B1","L1","B1 L1"
229,3577,69,"html-slider-response",5,18917,"0.0-2.0-0.3","A1","O1","A1 O1"
229,2262,65,"html-slider-response",6,21282,"0.0-2.0-0.4","B1","N1","B1 N1"
229,2156,65,"html-slider-response",7,23542,"0.0-2.0-0.5","H1","S1","H1 S1"
229,5047,39,"html-slider-response",8,28692,"0.0-2.0-0.6","K1","O1","K1 O1"
229,1931,66,"html-slider-response",9,30726,"0.0-2.0-0.7","C2","K1","C2 K1"
229,6984,70,"html-slider-response",10,37812,"0.0-2.0-0.8","A1","M1","A1 M1"
229,2039,39,"html-slider-response",11,39954,"0.0-2.0-0.9","B1","R1","B1 R1"
229,1696,34,"html-slider-response",12,41752,"0.0-2.0-0.10","G1","W1","G1 W1"
229,1815,35,"html-slider-response",13,43668,"0.0-2.0-0.11","M1","P1","M1 P1"
229,1786,65,"html-slider-response",14,45557,"0.0-2.0-0.12","Y1","Z1","Y1 Z1"
229,2015,67,"html-slider-response",15,47674,"0.0-2.0-0.13","H1","W1","H1 W1"
229,1865,32,"html-slider-response",16,49642,"0.0-2.0-0.14","K1","Y1","K1 Y1"
229,1442,28,"html-slider-response",17,51187,"0.0-2.0-0.15","U1","W1","U1 W1"
229,1694,68,"html-slider-response",18,52985,"0.0-2.0-0.16","I1","V1","I1 V1"
229,2472,34,"html-slider-response",19,55564,"0.0-2.0-0.17","H1","X1","H1 X1"
229,1400,63,"html-slider-response",20,57067,"0.0-2.0-0.18","J1","P1","J1 P1"
229,2512,68,"html-slider-response",21,59681,"0.0-2.0-0.19","O1","Q1","O1 Q1"
229,1255,33,"html-slider-response",22,61038,"0.0-2.0-0.20","M1","T1","M1 T1"
229,1156,72,"html-slider-response",23,62296,"0.0-2.0-0.21","G1","T1","G1 T1"
229,1920,79,"html-slider-response",24,64317,"0.0-2.0-0.22","Q1","W1","Q1 W1"
229,2021,74,"html-slider-response",25,66441,"0.0-2.0-0.23","G1","H1","G1 H1"
229,1673,64,"html-slider-response",26,68215,"0.0-2.0-0.24","B1","M1","B1 M1"
229,1547,36,"html-slider-response",27,69866,"0.0-2.0-0.25","F1","I1","F1 I1"
229,1820,81,"html-slider-response",28,71788,"0.0-2.0-0.26","G1","S1","G1 S1"
230,4704,7,"html-slider-response",2,23746,"0.0-2.0-0.0","L1","V1","L1 V1"
230,3508,85,"html-slider-response",3,27358,"0.0-2.0-0.1","P1","X1","P1 X1"
230,2733,95,"html-slider-response",4,30195,"0.0-2.0-0.2","N1","V1","N1 V1"
230,2883,62,"html-slider-response",5,33181,"0.0-2.0-0.3","B2","P1","B2 P1"
230,2459,12,"html-slider-response",6,35744,"0.0-2.0-0.4","M1","R1","M1 R1"
230,2334,0,"html-slider-response",7,38182,"0.0-2.0-0.5","A1","G1","A1 G1"
230,3487,40,"html-slider-response",8,41770,"0.0-2.0-0.6","R1","S1","R1 S1"
230,2808,59,"html-slider-response",9,44682,"0.0-2.0-0.7","E1","Y1","E1 Y1"
230,2434,58,"html-slider-response",10,47218,"0.0-2.0-0.8","X1","Y1","X1 Y1"
230,5706,10,"html-slider-response",11,53029,"0.0-2.0-0.9","C2","V1","C2 V1"
230,3474,65,"html-slider-response",12,56609,"0.0-2.0-0.10","E1","I1","E1 I1"
230,6739,59,"html-slider-response",13,63451,"0.0-2.0-0.11","N1","P1","N1 P1"
230,5312,74,"html-slider-response",14,68866,"0.0-2.0-0.12","I1","J1","I1 J1"
230,11659,53,"html-slider-response",15,80630,"0.0-2.0-0.13","J1","L1","J1 L1"
230,2933,39,"html-slider-response",16,83666,"0.0-2.0-0.14","A1","U1","A1 U1"
230,2658,34,"html-slider-response",17,86428,"0.0-2.0-0.15","A2","M1","A2 M1"
230,2671,21,"html-slider-response",18,89202,"0.0-2.0-0.16","R1","Y1","R1 Y1"
230,2811,20,"html-slider-response",19,92115,"0.0-2.0-0.17","Q1","U1","Q1 U1"
230,2159,58,"html-slider-response",20,94377,"0.0-2.0-0.18","E1","N1","E1 N1"
230,3331,58,"html-slider-response",21,97811,"0.0-2.0-0.19","A1","A2","A1 A2"
230,3188,52,"html-slider-response",22,101101,"0.0-2.0-0.20","I1","Q1","I1 Q1"
230,4566,35,"html-slider-response",23,105769,"0.0-2.0-0.21","A2","B2","A2 B2"
230,7742,87,"html-slider-response",24,113614,"0.0-2.0-0.22","P1","U1","P1 U1"
230,3383,25,"html-slider-response",25,117100,"0.0-2.0-0.23","B2","R1","B2 R1"
230,5086,56,"html-slider-response",26,122289,"0.0-2.0-0.24","B1","J1","B1 J1"
230,2994,20,"html-slider-response",27,125387,"0.0-2.0-0.25","H1","N1","H1 N1"
230,5936,4,"html-slider-response",28,131426,"0.0-2.0-0.26","H1","O1","H1 O1"
231,4796,24,"html-slider-response",2,20856,"0.0-2.0-0.0","V1","Y1","V1 Y1"
231,2870,82,"html-slider-response",3,23834,"0.0-2.0-0.1","J1","K1","J1 K1"
231,2300,15,"html-slider-response",4,26238,"0.0-2.0-0.2","A1","F1","A1 F1"
231,2895,38,"html-slider-response",5,29238,"0.0-2.0-0.3","A2","R1","A2 R1"
231,4926,58,"html-slider-response",6,34270,"0.0-2.0-0.4","L1","N1","L1 N1"
231,2900,40,"html-slider-response",7,37284,"0.0-2.0-0.5","M1","U1","M1 U1"
231,2499,29,"html-slider-response",8,39890,"0.0-2.0-0.6","C2","Y1","C2 Y1"
231,3634,40,"html-slider-response",9,43630,"0.0-2.0-0.7","A1","T1","A1 T1"
231,2298,58,"html-slider-response",10,46032,"0.0-2.0-0.8","K1","S1","K1 S1"
231,2423,43,"html-slider-response",11,48558,"0.0-2.0-0.9","A1","L1","A1 L1"
231,1792,67,"html-slider-response",12,50452,"0.0-2.0-0.10","O1","S1","O1 S1"
231,2421,18,"html-slider-response",13,52978,"0.0-2.0-0.11","A2","E1","A2 E1"
231,1732,72,"html-slider-response",14,54815,"0.0-2.0-0.12","K1","W1","K1 W1"
231,2056,57,"html-slider-response",15,56974,"0.0-2.0-0.13","S1","X1","S1 X1"
231,3079,34,"html-slider-response",16,60158,"0.0-2.0-0.14","B1","B2","B1 B2"
231,3816,39,"html-slider-response",17,64078,"0.0-2.0-0.15","L1","M1","L1 M1"
231,3939,59,"html-slider-response",18,68121,"0.0-2.0-0.16","N1","X1","N1 X1"
231,3279,33,"html-slider-response",19,71504,"0.0-2.0-0.17","K1","Q1","K1 Q1"
231,2179,45,"html-slider-response",20,73786,"0.0-2.0-0.18","C2","N1","C2 N1"
231,1904,62,"html-slider-response",21,75796,"0.0-2.0-0.19","F1","K1","F1 K1"
231,2208,25,"html-slider-response",22,78110,"0.0-2.0-0.20","A2","O1","A2 O1"
231,2620,47,"html-slider-response",23,80832,"0.0-2.0-0.21","P1","V1","P1 V1"
231,2934,22,"html-slider-response",24,83874,"0.0-2.0-0.22","C2","J1","C2 J1"
231,1737,66,"html-slider-response",25,85714,"0.0-2.0-0.23","J1","X1","J1 X1"
231,1905,54,"html-slider-response",26,87723,"0.0-2.0-0.24","B2","U1","B2 U1"
231,1939,33,"html-slider-response",27,89764,"0.0-2.0-0.25","H1","M1","H1 M1"
231,2789,42,"html-slider-response",28,92660,"0.0-2.0-0.26","A1","W1","A1 W1"
