iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt,informativity
NA,kid_34,34,NA,table,7821.1,familiar,check,pug.jpg,rabbit.jpg,NA,55,2055743,kid,7,1,5,table,
NA,kid_34,34,NA,red flower,7078.1,familiar,check,rose.jpg,daisy.jpg,NA,56,2063324,kid,7,0,10,redflower,
NA,kid_34,34,NA,cup,8008.8,familiar,check,apple.jpg,pear.jpg,NA,57,2071834,kid,7,1,3,cup,
NA,kid_34,34,NA,shirt,14663,familiar,check,dressshirt.jpg,campshirt.jpg,NA,58,2087001,kid,7,0,5,shirt,
NA,kid_34,34,NA,bird,20030.2,familiar,check,parrot.jpg,pigeon.jpg,NA,59,2107533,kid,7,0,4,bird,
NA,kid_34,34,NA,dog,7344.6,familiar,check,husky.jpg,dalmatian.jpg,NA,60,2115382,kid,7,0,3,dog,
NA,kid_34,34,NA,m&ms,7133.2,familiar,check,mnms.jpg,gummybears.jpg,NA,61,2123025,kid,7,0,4,mnms,
NA,kid_34,34,NA,bear,7464.3,familiar,check,firetruck.jpg,ambulance.jpg,NA,62,2130991,kid,7,1,4,bear,
NA,kid_34,34,NA,polar bear,6726.6,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,63,2138220,kid,7,0,10,polarbear,
NA,kid_35,35,NA,blue car,6024.1,familiar,far,sedan.jpg,firetruck.jpg,NA,19,365209390,kid,5,NA,8,bluecar,2
NA,kid_35,35,NA,brown bear,5103.5,familiar,far,grizzlybear.jpg,lion.jpg,NA,20,365215001,kid,5,NA,10,brownbear,2
NA,kid_35,35,NA,tan table,5979.4,familiar,far,diningtable.jpg,wardrobe.jpg,NA,21,365221486,kid,5,NA,9,tantable,2
NA,kid_35,35,NA,gray bird,6138.1,familiar,far,sparrow.jpg,squirrel.jpg,NA,22,365228129,kid,5,NA,9,graybird,2
NA,kid_35,35,NA,orange fish,5629.7,familiar,far,goldfish.jpg,iguana.jpg,NA,23,365234266,kid,5,NA,11,orangefish,2
NA,kid_35,35,NA,all different colored bubble gum,27314.8,familiar,far,jellybeans.jpg,pretzels.jpg,NA,24,365262085,kid,5,NA,32,alldifferentcolorbubblegum,2
NA,kid_35,35,NA,blue shirt,5855.6,familiar,far,poloshirt.jpg,dress.jpg,NA,25,365268444,kid,5,NA,10,blueshirt,2
NA,kid_35,35,NA,tan and black dog,7771.9,familiar,far,germanshepherd.jpg,cow.jpg,NA,26,365276724,kid,5,NA,17,blacktandog,2
NA,kid_35,35,NA,person running,7677.2,tangram,far,tangram-67.jpg,G1.jpg,NA,28,365297726,kid,5,NA,14,run,
NA,kid_35,35,NA,person running,6811.9,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,29,365305043,kid,5,NA,14,run,
NA,kid_35,35,NA,person pointing,9725.2,tangram,far,H1.jpg,tangram-8.jpg,NA,30,365315273,kid,5,NA,15,point,
NA,kid_35,35,NA,person kicking,5189.3,tangram,far,tangram-48.jpg,D1.jpg,NA,31,365320967,kid,5,NA,14,kick,
NA,kid_35,35,NA,person standing on one foot,10766.5,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,32,365332242,kid,5,NA,27,standonefoot,
NA,kid_35,35,NA,someone standing on one foot,9934.3,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,33,365342684,kid,5,NA,28,standonefoot,
NA,kid_35,35,NA,someone running and pointing,12213,tangram,far,A2.jpg,C1.jpg,NA,34,365355404,kid,5,NA,28,runandpoint,
NA,kid_35,35,NA,someone walking,7371.3,tangram,far,B1.jpg,tangram-4.jpg,NA,35,365363281,kid,5,NA,15,walk,
NA,kid_35,35,NA,orange fish,5117.8,familiar,close,goldfish.jpg,swordfish.jpg,NA,37,365381704,kid,5,NA,11,orangefish,1
NA,kid_35,35,NA,tan and black dog,7218.5,familiar,close,germanshepherd.jpg,pug.jpg,NA,38,365389429,kid,5,NA,17,blacktandog,1
NA,kid_35,35,NA,blue shirt,5095.2,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,39,365395031,kid,5,NA,10,blueshirt,1
NA,kid_35,35,NA,gray bird,4934.6,familiar,close,sparrow.jpg,eagle.jpg,NA,40,365400470,kid,5,NA,9,graybird,1
NA,kid_35,35,NA,blue car,4139.8,familiar,close,sedan.jpg,sportscar.jpg,NA,41,365405118,kid,5,NA,8,bluecar,1
NA,kid_35,35,NA,tan table,5730.6,familiar,close,diningtable.jpg,picnictable.jpg,NA,42,365411357,kid,5,NA,9,tantable,1
NA,kid_35,35,NA,rainbow bubblegum,9782.6,familiar,close,jellybeans.jpg,gummybears.jpg,NA,43,365421644,kid,5,NA,17,rainbowbubblegum,1
NA,kid_35,35,NA,brown bear,6689.2,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,44,365428838,kid,5,NA,10,brownbear,1
NA,kid_35,35,NA,person running,5867,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,46,365447896,kid,5,NA,14,run,
NA,kid_35,35,NA,person standing on one foot and kicking,9361.3,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,47,365457765,kid,5,NA,39,standonefootkick,
NA,kid_35,35,NA,someone running,6556.3,tangram,close,tangram-55.jpg,N1.jpg,NA,48,365464829,kid,5,NA,15,run,
NA,kid_35,35,NA,person pointing,7608.2,tangram,close,H1.jpg,I1.jpg,NA,49,365472944,kid,5,NA,15,point,
NA,kid_35,35,NA,person standing on one foot and kicking,10598.1,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,50,365484047,kid,5,NA,39,standonefootkick,
NA,kid_35,35,NA,person standing on one foot,9454.1,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,51,365494006,kid,5,NA,27,standonefoot,
NA,kid_35,35,NA,someone walking,7103.2,tangram,close,B1.jpg,P1.jpg,NA,52,365501612,kid,5,NA,15,walk,
NA,kid_35,35,NA,a person standing on one foot and pointing,19585.7,tangram,close,A2.jpg,tangram-99.jpg,NA,53,365521707,kid,5,NA,42,standonefootpoint,
NA,kid_35,35,NA,table,8150.7,familiar,check,pug.jpg,rabbit.jpg,NA,55,365577333,kid,5,1,5,table,
NA,kid_35,35,NA,bird,7974.1,familiar,check,parrot.jpg,pigeon.jpg,NA,56,365585811,kid,5,1,4,bird,
NA,kid_35,35,NA,dog,11520.9,familiar,check,husky.jpg,dalmatian.jpg,NA,57,365597836,kid,5,1,3,dog,
NA,kid_35,35,NA,polar bear,7990.7,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,58,365606328,kid,5,0,10,polarbear,
NA,kid_35,35,NA,cup,8819.2,familiar,check,apple.jpg,pear.jpg,NA,59,365615652,kid,5,1,3,cup,
NA,kid_35,35,NA,red flower,8296.1,familiar,check,rose.jpg,daisy.jpg,NA,60,365624454,kid,5,0,10,redflower,
NA,kid_35,35,NA,m&ms,14883.7,familiar,check,mnms.jpg,gummybears.jpg,NA,61,365639842,kid,5,0,4,mnms,
NA,kid_35,35,NA,bear,13574.5,familiar,check,firetruck.jpg,ambulance.jpg,NA,62,365653921,kid,5,1,4,bear,
NA,kid_35,35,NA,shirt,13339,familiar,check,dressshirt.jpg,campshirt.jpg,NA,63,365667762,kid,5,1,5,shirt,
NA,kid_36,36,NA,goldfish,5842.7,familiar,far,goldfish.jpg,iguana.jpg,NA,19,346890,kid,5,NA,8,goldfish,1
NA,kid_36,36,NA,dog,5763.3,familiar,far,germanshepherd.jpg,cow.jpg,NA,20,353161,kid,5,NA,3,dog,1
NA,kid_36,36,NA,bubble gum,12379.9,familiar,far,jellybeans.jpg,pretzels.jpg,NA,21,366047,kid,5,NA,10,bubblegum,1
NA,kid_36,36,NA,table,4656.1,familiar,far,diningtable.jpg,wardrobe.jpg,NA,22,371211,kid,5,NA,5,table,1
NA,kid_36,36,NA,car,3465.1,familiar,far,sedan.jpg,firetruck.jpg,NA,23,375182,kid,5,NA,3,car,1
NA,kid_36,36,NA,bear,4140.6,familiar,far,grizzlybear.jpg,lion.jpg,NA,24,379830,kid,5,NA,4,bear,1
NA,kid_36,36,NA,shirt,3278.6,familiar,far,poloshirt.jpg,dress.jpg,NA,25,383614,kid,5,NA,5,shirt,1
NA,kid_36,36,NA,bird,3599.2,familiar,far,sparrow.jpg,squirrel.jpg,NA,26,387722,kid,5,NA,4,bird,1
NA,kid_36,36,NA,person,5360.7,tangram,far,B1.jpg,tangram-4.jpg,NA,28,404756,kid,5,NA,6,person,
NA,kid_36,36,NA,person,7665.5,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,29,412927,kid,5,NA,6,person,
NA,kid_36,36,NA,sign,25784.2,tangram,far,tangram-67.jpg,G1.jpg,NA,30,439216,kid,5,NA,4,sign,
NA,kid_36,36,NA,sign,14654.4,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,31,454373,kid,5,NA,4,sign,
NA,kid_36,36,NA,person,6701.3,tangram,far,tangram-48.jpg,D1.jpg,NA,32,461578,kid,5,NA,6,person,
NA,kid_36,36,NA,sign,12388.5,tangram,far,H1.jpg,tangram-8.jpg,NA,33,474470,kid,5,NA,4,sign,
NA,kid_36,36,NA,person with its arms throwing,30282.4,tangram,far,A2.jpg,C1.jpg,NA,34,505260,kid,5,NA,29,armthrow,
NA,kid_36,36,NA,person,6161,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,35,511928,kid,5,NA,6,person,
NA,kid_36,36,NA,a big table,8441.2,familiar,close,diningtable.jpg,picnictable.jpg,NA,37,534302,kid,5,NA,11,bigtable,1
NA,kid_36,36,NA,bubblegum,5206.1,familiar,close,jellybeans.jpg,gummybears.jpg,NA,38,540014,kid,5,NA,9,bubblegum,1
NA,kid_36,36,NA,shirt,4813.7,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,39,545333,kid,5,NA,5,shirt,0
NA,kid_36,36,NA,bigger dog,11561.1,familiar,close,germanshepherd.jpg,pug.jpg,NA,40,557401,kid,5,NA,10,bigdog,1
NA,kid_36,36,NA,bird,10080,familiar,close,sparrow.jpg,eagle.jpg,NA,41,567987,kid,5,NA,4,bird,0
NA,kid_36,36,NA,blue car,5584.6,familiar,close,sedan.jpg,sportscar.jpg,NA,42,574078,kid,5,NA,8,bluecar,1
NA,kid_36,36,NA,goldfish,4208,familiar,close,goldfish.jpg,swordfish.jpg,NA,43,578792,kid,5,NA,8,goldfish,1
NA,kid_36,36,NA,grizzly bear,6304.9,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,44,585602,kid,5,NA,12,grizzlybear,1
NA,kid_36,36,NA,sign,7548,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,46,607141,kid,5,NA,4,sign,
NA,kid_36,36,NA,person,5429.1,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,47,613077,kid,5,NA,6,person,
NA,kid_36,36,NA,sign with a person with big arms,11944.6,tangram,close,H1.jpg,I1.jpg,NA,48,625527,kid,5,NA,32,bigarm,
NA,kid_36,36,NA,person,5905.9,tangram,close,B1.jpg,P1.jpg,NA,49,631940,kid,5,NA,6,person,
NA,kid_36,36,NA,sign,6737.8,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,50,639184,kid,5,NA,4,sign,
NA,kid_36,36,NA,someone running,8734.3,tangram,close,tangram-55.jpg,N1.jpg,NA,51,648428,kid,5,NA,15,run,
NA,kid_36,36,NA,person,7069.9,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,52,656001,kid,5,NA,6,person,
NA,kid_36,36,NA,person throwing his arms,7781.8,tangram,close,A2.jpg,tangram-99.jpg,NA,53,664290,kid,5,NA,24,armthrow,
NA,kid_36,36,NA,bear,6840.6,familiar,check,firetruck.jpg,ambulance.jpg,NA,55,711616,kid,5,1,4,bear,
NA,kid_36,36,NA,m&ms,5895.2,familiar,check,mnms.jpg,gummybears.jpg,NA,56,718013,kid,5,0,4,mnms,
NA,kid_36,36,NA,table,11968.7,familiar,check,pug.jpg,rabbit.jpg,NA,57,730487,kid,5,1,5,table,
NA,kid_36,36,NA,bird,23711.7,familiar,check,parrot.jpg,pigeon.jpg,NA,58,754703,kid,5,1,4,bird,
NA,kid_36,36,NA,shirt,6134.1,familiar,check,dressshirt.jpg,campshirt.jpg,NA,59,761340,kid,5,0,5,shirt,
NA,kid_36,36,NA,polar bear,5698.7,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,60,767544,kid,5,0,10,polarbear,
NA,kid_36,36,NA,dog,7134.6,familiar,check,husky.jpg,dalmatian.jpg,NA,61,775182,kid,5,1,3,dog,
NA,kid_36,36,NA,cup,17371.9,familiar,check,apple.jpg,pear.jpg,NA,62,793056,kid,5,1,3,cup,
NA,kid_36,36,NA,red flower,6944.2,familiar,check,rose.jpg,daisy.jpg,NA,63,800503,kid,5,0,10,redflower,
NA,kid_37,37,NA,dog,9161.1,familiar,close,germanshepherd.jpg,pug.jpg,NA,19,394632,kid,4,NA,3,dog,0
NA,kid_37,37,NA,fish,6274.8,familiar,close,goldfish.jpg,swordfish.jpg,NA,20,401411,kid,4,NA,4,fish,0
NA,kid_37,37,NA,blue car,7115.1,familiar,close,sedan.jpg,sportscar.jpg,NA,21,409033,kid,4,NA,8,bluecar,1
NA,kid_37,37,NA,shirt just blue and nothing else,10080.9,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,22,419617,kid,4,NA,32,shirtjustblueandnothingelse,1
NA,kid_37,37,NA,bird,6007.2,familiar,close,sparrow.jpg,eagle.jpg,NA,23,426132,kid,4,NA,4,bird,0
NA,kid_37,37,NA,big table,6240.7,familiar,close,diningtable.jpg,picnictable.jpg,NA,24,432879,kid,4,NA,9,bigtable,1
NA,kid_37,37,NA,food,29387.5,familiar,close,jellybeans.jpg,gummybears.jpg,NA,25,462771,kid,4,NA,4,food,0
NA,kid_37,37,NA,black bear,8102.9,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,26,471381,kid,4,NA,10,blackbear,1
NA,kid_37,37,NA,black and weird shape,42025.8,tangram,far,A2.jpg,C1.jpg,NA,28,528519,kid,4,NA,21,blackandweirdshape,
NA,kid_37,37,NA,person holding something,13636.2,tangram,far,H1.jpg,tangram-8.jpg,NA,29,542659,kid,4,NA,24,hold,
NA,kid_37,37,NA,person with one foot up,12816.4,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,30,555981,kid,4,NA,23,onefootup,
NA,kid_37,37,NA,person with the other leg up,12556.5,tangram,far,tangram-48.jpg,D1.jpg,NA,31,569044,kid,4,NA,28,otherlegup,
NA,kid_37,37,NA,somebody running,6595,tangram,far,tangram-67.jpg,G1.jpg,NA,32,576143,kid,4,NA,16,run,
NA,kid_37,37,NA,somebody with one foot down and the other back,31470.7,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,33,608120,kid,4,NA,46,onefootdownotherback,
NA,kid_37,37,NA,somebody standing on one foot with arms out,11256,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,34,619879,kid,4,NA,43,standonefootarmout,
NA,kid_37,37,NA,walking with their head down,11440,tangram,far,B1.jpg,tangram-4.jpg,NA,35,631825,kid,4,NA,28,walkheaddown,
NA,kid_37,37,NA,dog,6638,familiar,far,germanshepherd.jpg,cow.jpg,NA,37,650829,kid,4,NA,3,dog,1
NA,kid_37,37,NA,bear,5296.4,familiar,far,grizzlybear.jpg,lion.jpg,NA,38,656631,kid,4,NA,4,bear,1
NA,kid_37,37,NA,bird,4166.2,familiar,far,sparrow.jpg,squirrel.jpg,NA,39,661304,kid,4,NA,4,bird,1
NA,kid_37,37,NA,food,4959.9,familiar,far,jellybeans.jpg,pretzels.jpg,NA,40,666771,kid,4,NA,4,food,0
NA,kid_37,37,NA,shirt,5118.4,familiar,far,poloshirt.jpg,dress.jpg,NA,41,672395,kid,4,NA,5,shirt,1
NA,kid_37,37,NA,table,4797.2,familiar,far,diningtable.jpg,wardrobe.jpg,NA,42,677699,kid,4,NA,5,table,1
NA,kid_37,37,NA,fish,9605.6,familiar,far,goldfish.jpg,iguana.jpg,NA,43,687812,kid,4,NA,4,fish,1
NA,kid_37,37,NA,car,8218.8,familiar,far,sedan.jpg,firetruck.jpg,NA,44,696535,kid,4,NA,3,car,1
NA,kid_37,37,NA,somebody holding something,8651,tangram,close,H1.jpg,I1.jpg,NA,46,719296,kid,4,NA,26,hold,
NA,kid_37,37,NA,somebody walking with their head down,9207.4,tangram,close,B1.jpg,P1.jpg,NA,47,729011,kid,4,NA,37,walkheaddown,
NA,kid_37,37,NA,somebody running,5109.2,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,48,734625,kid,4,NA,16,run,
NA,kid_37,37,NA,somebody has one foot back and one down,12211.2,tangram,close,tangram-55.jpg,N1.jpg,NA,49,747342,kid,4,NA,39,onefootdownandtheotherback,
NA,kid_37,37,NA,somebody on one foot with one foot forward,12603.7,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,50,760452,kid,4,NA,42,ononefootwithonefootforward,
NA,kid_37,37,NA,one foot down the other one facing left,17849.1,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,51,778808,kid,4,NA,39,onefootdowntheotheronefaceleft,
NA,kid_37,37,NA,black and weird shapes,20147.8,tangram,close,A2.jpg,tangram-99.jpg,NA,52,799460,kid,4,NA,22,blackandweirdshape,
NA,kid_37,37,NA,one foot down and the other back,11515.1,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,53,811479,kid,4,NA,32,onefootdownandtheotherback,
NA,kid_37,37,NA,bird,13025.9,familiar,check,parrot.jpg,pigeon.jpg,NA,55,876535,kid,4,1,4,bird,
NA,kid_37,37,NA,shirt,7152.8,familiar,check,dressshirt.jpg,campshirt.jpg,NA,56,884189,kid,4,0,5,shirt,
NA,kid_37,37,NA,cup,11479.6,familiar,check,apple.jpg,pear.jpg,NA,57,896173,kid,4,1,3,cup,
NA,kid_37,37,NA,polar bear,6597.4,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,58,903275,kid,4,0,10,polarbear,
NA,kid_37,37,NA,red flower,6552.7,familiar,check,rose.jpg,daisy.jpg,NA,59,910334,kid,4,0,10,redflower,
NA,kid_37,37,NA,dog,7498.3,familiar,check,husky.jpg,dalmatian.jpg,NA,60,918336,kid,4,1,3,dog,
NA,kid_37,37,NA,bear,7832.7,familiar,check,firetruck.jpg,ambulance.jpg,NA,61,926676,kid,4,1,4,bear,
NA,kid_37,37,NA,table,10762.8,familiar,check,pug.jpg,rabbit.jpg,NA,62,937941,kid,4,0,5,table,
NA,kid_37,37,NA,m&ms,6614,familiar,check,mnms.jpg,gummybears.jpg,NA,63,945057,kid,4,0,4,mnms,
NA,kid_38,38,NA,candy,7572.2,familiar,far,jellybeans.jpg,pretzels.jpg,NA,19,75268675,kid,4,NA,5,candy,1
NA,kid_38,38,NA,fish,5158.4,familiar,far,goldfish.jpg,iguana.jpg,NA,20,75274341,kid,4,NA,4,fish,1
NA,kid_38,38,NA,bird,3810.5,familiar,far,sparrow.jpg,squirrel.jpg,NA,21,75278655,kid,4,NA,4,bird,1
NA,kid_38,38,NA,shirt,4054.3,familiar,far,poloshirt.jpg,dress.jpg,NA,22,75283214,kid,4,NA,5,shirt,1
NA,kid_38,38,NA,table,4710,familiar,far,diningtable.jpg,wardrobe.jpg,NA,23,75288430,kid,4,NA,5,table,1
NA,kid_38,38,NA,car,3500.9,familiar,far,sedan.jpg,firetruck.jpg,NA,24,75292436,kid,4,NA,3,car,1
NA,kid_38,38,NA,bear,4163.9,familiar,far,grizzlybear.jpg,lion.jpg,NA,25,75297105,kid,4,NA,4,bear,1
NA,kid_38,38,NA,dog,4565.6,familiar,far,germanshepherd.jpg,cow.jpg,NA,26,75302177,kid,4,NA,3,dog,1
NA,kid_38,38,NA,person running,64843.6,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,28,75383990,kid,4,NA,14,personrun,
NA,kid_38,38,NA,picture,59480.8,tangram,close,H1.jpg,I1.jpg,NA,29,75443974,kid,4,NA,7,picture,
NA,kid_38,38,NA,person,16641.5,tangram,close,tangram-55.jpg,N1.jpg,NA,30,75461119,kid,4,NA,6,person,
NA,kid_38,38,NA,person,8537.2,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,31,75470159,kid,4,NA,6,person,
NA,kid_38,38,NA,person walking,6314.6,tangram,close,B1.jpg,P1.jpg,NA,32,75476977,kid,4,NA,14,personwalk,
NA,kid_38,38,NA,person,6706.8,tangram,close,A2.jpg,tangram-99.jpg,NA,33,75484191,kid,4,NA,6,person,
NA,kid_38,38,NA,tower,6473.7,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,34,75491167,kid,4,NA,5,tower,
NA,kid_38,38,NA,tower,9923.5,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,35,75501596,kid,4,NA,5,tower,
NA,kid_38,38,NA,bear,7483.6,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,37,75525857,kid,4,NA,4,bear,0
NA,kid_38,38,NA,candy,5548.3,familiar,close,jellybeans.jpg,gummybears.jpg,NA,38,75531909,kid,4,NA,5,candy,0
NA,kid_38,38,NA,car,5165,familiar,close,sedan.jpg,sportscar.jpg,NA,39,75537580,kid,4,NA,3,car,0
NA,kid_38,38,NA,dog,22787.8,familiar,close,germanshepherd.jpg,pug.jpg,NA,40,75560871,kid,4,NA,3,dog,0
NA,kid_38,38,NA,shirt,6113.8,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,41,75567492,kid,4,NA,5,shirt,0
NA,kid_38,38,NA,table,5413.7,familiar,close,diningtable.jpg,picnictable.jpg,NA,42,75573410,kid,4,NA,5,table,0
NA,kid_38,38,NA,fish,6904.7,familiar,close,goldfish.jpg,swordfish.jpg,NA,43,75580821,kid,4,NA,4,fish,0
NA,kid_38,38,NA,bird,4880.5,familiar,close,sparrow.jpg,eagle.jpg,NA,44,75586204,kid,4,NA,4,bird,0
NA,kid_38,38,NA,person,7925.6,tangram,far,tangram-67.jpg,G1.jpg,NA,46,75608126,kid,4,NA,6,person,
NA,kid_38,38,NA,tower,6993.3,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,47,75615626,kid,4,NA,5,tower,
NA,kid_38,38,NA,person,10202.8,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,48,75626331,kid,4,NA,6,person,
NA,kid_38,38,NA,monster,8286.3,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,49,75635124,kid,4,NA,7,monster,
NA,kid_38,38,NA,narwhal,11110.2,tangram,far,H1.jpg,tangram-8.jpg,NA,50,75646737,kid,4,NA,7,narwhal,
NA,kid_38,38,NA,person,5060.3,tangram,far,A2.jpg,C1.jpg,NA,51,75652303,kid,4,NA,6,person,
NA,kid_38,38,NA,boat,7446.9,tangram,far,B1.jpg,tangram-4.jpg,NA,52,75660257,kid,4,NA,4,boat,
NA,kid_38,38,NA,light,19968.4,tangram,far,tangram-48.jpg,D1.jpg,NA,53,75680730,kid,4,NA,5,light,
NA,kid_38,38,NA,shirt,32271.6,familiar,check,dressshirt.jpg,campshirt.jpg,NA,55,75760555,kid,4,1,5,shirt,
NA,kid_38,38,NA,polar bear,7700.3,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,56,75768759,kid,4,0,10,polarbear,
NA,kid_38,38,NA,dog,11383.6,familiar,check,husky.jpg,dalmatian.jpg,NA,57,75780646,kid,4,1,3,dog,
NA,kid_38,38,NA,cup,7487.5,familiar,check,apple.jpg,pear.jpg,NA,58,75788639,kid,4,1,3,cup,
NA,kid_38,38,NA,m&ms,7943.9,familiar,check,mnms.jpg,gummybears.jpg,NA,59,75797089,kid,4,0,4,mnms,
NA,kid_38,38,NA,table,7733.7,familiar,check,pug.jpg,rabbit.jpg,NA,60,75805327,kid,4,1,5,table,
NA,kid_38,38,NA,bear,9090.5,familiar,check,firetruck.jpg,ambulance.jpg,NA,61,75814923,kid,4,1,4,bear,
NA,kid_38,38,NA,bird,7387.5,familiar,check,parrot.jpg,pigeon.jpg,NA,62,75822815,kid,4,0,4,bird,
NA,kid_38,38,NA,red flower,6854.4,familiar,check,rose.jpg,daisy.jpg,NA,63,75830175,kid,4,0,10,redflower,
NA,kid_39,39,NA,brown bear,6935.3,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,19,1578886,kid,6,NA,10,brownbear,1
NA,kid_39,39,NA,big feet and black eyes,39224.2,familiar,close,sparrow.jpg,eagle.jpg,NA,20,1618613,kid,6,NA,23,bigfootandblackeye,1
NA,kid_39,39,NA,table you can do things at,20119.8,familiar,close,diningtable.jpg,picnictable.jpg,NA,21,1639237,kid,6,NA,26,tableyoucandothingat,1
NA,kid_39,39,NA,jellybeans,9689.4,familiar,close,jellybeans.jpg,gummybears.jpg,NA,22,1649434,kid,6,NA,10,jellybeans,1
NA,kid_39,39,NA,blue shirt,5382.6,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,23,1655323,kid,6,NA,10,blueshirt,1
NA,kid_39,39,NA,goldfish,5771,familiar,close,goldfish.jpg,swordfish.jpg,NA,24,1661600,kid,6,NA,8,goldfish,1
NA,kid_39,39,NA,blue car,4320.5,familiar,close,sedan.jpg,sportscar.jpg,NA,25,1666426,kid,6,NA,8,bluecar,1
NA,kid_39,39,NA,big dog that looks like cyote,15293.5,familiar,close,germanshepherd.jpg,pug.jpg,NA,26,1682224,kid,6,NA,29,bigdogthatlooklikecyote,1
NA,kid_39,39,NA,person running,7321.7,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,28,1702365,kid,6,NA,14,run,
NA,kid_39,39,NA,person sitting,17336.7,tangram,far,H1.jpg,tangram-8.jpg,NA,29,1720207,kid,6,NA,14,sit,
NA,kid_39,39,NA,person dancing,8210.3,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,30,1728921,kid,6,NA,14,dance,
NA,kid_39,39,NA,person walking while looking down,8942.8,tangram,far,B1.jpg,tangram-4.jpg,NA,31,1738368,kid,6,NA,33,walkwhilelookdown,
NA,kid_39,39,NA,girl that's running,23940.2,tangram,far,A2.jpg,C1.jpg,NA,32,1762811,kid,6,NA,19,girlrun,
NA,kid_39,39,NA,person jumping on one leg,11016.8,tangram,far,tangram-48.jpg,D1.jpg,NA,33,1774330,kid,6,NA,25,jumpononeleg,
NA,kid_39,39,NA,person running,9710.1,tangram,far,tangram-67.jpg,G1.jpg,NA,34,1784547,kid,6,NA,14,run,
NA,kid_39,39,NA,balancing on one foot,8907.6,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,35,1793959,kid,6,NA,21,balanceononefoot,
NA,kid_39,39,NA,dog,6741.8,familiar,far,germanshepherd.jpg,cow.jpg,NA,37,1813244,kid,6,NA,3,dog,1
NA,kid_39,39,NA,table,4183.5,familiar,far,diningtable.jpg,wardrobe.jpg,NA,38,1817932,kid,6,NA,5,table,1
NA,kid_39,39,NA,goldfish,4782.8,familiar,far,goldfish.jpg,iguana.jpg,NA,39,1823218,kid,6,NA,8,goldfish,1
NA,kid_39,39,NA,blue shirt,6465.8,familiar,far,poloshirt.jpg,dress.jpg,NA,40,1830191,kid,6,NA,10,blueshirt,2
NA,kid_39,39,NA,jellybeans,3867.3,familiar,far,jellybeans.jpg,pretzels.jpg,NA,41,1834567,kid,6,NA,10,jellybeans,1
NA,kid_39,39,NA,brown bear,5246.1,familiar,far,grizzlybear.jpg,lion.jpg,NA,42,1840318,kid,6,NA,10,brownbear,2
NA,kid_39,39,NA,blue car,6041.5,familiar,far,sedan.jpg,firetruck.jpg,NA,43,1846866,kid,6,NA,8,bluecar,2
NA,kid_39,39,NA,bird,5189.7,familiar,far,sparrow.jpg,squirrel.jpg,NA,44,1852562,kid,6,NA,4,bird,1
NA,kid_39,39,NA,person dancing,7655.8,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,46,1872696,kid,6,NA,14,dance,
