iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt
NA,kid_53,53,NA,m&ms,6357.7,familiar,check,mnms.jpg,gummybears.jpg,NA,63,1978237,kid,8,0,4,mnms
NA,kid_54,54,NA,orange fish,11224.1,familiar,far,goldfish.jpg,iguana.jpg,NA,19,695463,kid,8,NA,11,orangefish
NA,kid_54,54,NA,light blue shirt,8893.8,familiar,far,poloshirt.jpg,dress.jpg,NA,20,704864,kid,8,NA,16,lightblueshirt
NA,kid_54,54,NA,dark blue car,6785.5,familiar,far,sedan.jpg,firetruck.jpg,NA,21,712155,kid,8,NA,13,darkbluecar
NA,kid_54,54,NA,grey bird,7163.5,familiar,far,sparrow.jpg,squirrel.jpg,NA,22,719822,kid,8,NA,9,greybird
NA,kid_54,54,NA,jellybeans,6961.4,familiar,far,jellybeans.jpg,pretzels.jpg,NA,23,727291,kid,8,NA,10,jellybeans
NA,kid_54,54,NA,brown bear,6601.3,familiar,far,grizzlybear.jpg,lion.jpg,NA,24,734396,kid,8,NA,10,brownbear
NA,kid_54,54,NA,white and black dog,11854.4,familiar,far,germanshepherd.jpg,cow.jpg,NA,25,746758,kid,8,NA,19,whiteandblackdog
NA,kid_54,54,NA,a square table,11469,familiar,far,diningtable.jpg,wardrobe.jpg,NA,26,758736,kid,8,NA,14,asquaretable
NA,kid_54,54,NA,person running,10097.4,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,28,780994,kid,8,NA,14,run
NA,kid_54,54,NA,person being happy,11488.7,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,29,792988,kid,8,NA,18,behappy
NA,kid_54,54,NA,person dancing funny,11015.7,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,30,804509,kid,8,NA,20,dancefunny
NA,kid_54,54,NA,person running super fast,8582.4,tangram,far,tangram-67.jpg,G1.jpg,NA,31,813595,kid,8,NA,25,runsuperfast
NA,kid_54,54,NA,person dabbing,9774.4,tangram,far,A2.jpg,C1.jpg,NA,32,823873,kid,8,NA,14,dab
NA,kid_54,54,NA,person who feels sad,7415.1,tangram,far,B1.jpg,tangram-4.jpg,NA,33,831791,kid,8,NA,20,whofeelsad
NA,kid_54,54,NA,person opening a box,7461.6,tangram,far,H1.jpg,tangram-8.jpg,NA,34,839757,kid,8,NA,20,openabox
NA,kid_54,54,NA,person kicking,5216.8,tangram,far,tangram-48.jpg,D1.jpg,NA,35,845480,kid,8,NA,14,kick
NA,kid_54,54,NA,black and white dog,7125.1,familiar,close,germanshepherd.jpg,pug.jpg,NA,37,864947,kid,8,NA,19,blackandwhitedog
NA,kid_54,54,NA,grey bird,4988.8,familiar,close,sparrow.jpg,eagle.jpg,NA,38,870442,kid,8,NA,9,greybird
NA,kid_54,54,NA,orange goldfish,6542.4,familiar,close,goldfish.jpg,swordfish.jpg,NA,39,877491,kid,8,NA,15,orangegoldfish
NA,kid_54,54,NA,dark blue car,9986.5,familiar,close,sedan.jpg,sportscar.jpg,NA,40,887984,kid,8,NA,13,darkbluecar
NA,kid_54,54,NA,bright blue shirt,7987.4,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,41,896475,kid,8,NA,17,brightblueshirt
NA,kid_54,54,NA,brown bear,8077.4,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,42,905059,kid,8,NA,10,brownbear
NA,kid_54,54,NA,rainbow jellybeans,9119.4,familiar,close,jellybeans.jpg,gummybears.jpg,NA,43,914686,kid,8,NA,18,rainbowjellybeans
NA,kid_54,54,NA,brown square table,7624,familiar,close,diningtable.jpg,picnictable.jpg,NA,44,922816,kid,8,NA,18,brownsquaretable
NA,kid_54,54,NA,person opening a box,7377.9,tangram,close,H1.jpg,I1.jpg,NA,46,943258,kid,8,NA,20,openabox
NA,kid_54,54,NA,person running,5758.7,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,47,949522,kid,8,NA,14,run
NA,kid_54,54,NA,person dancing funny,7338.8,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,48,957365,kid,8,NA,20,dancefunny
NA,kid_54,54,NA,person doing karate,10920.3,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,49,968791,kid,8,NA,19,dokarate
NA,kid_54,54,NA,person dabbing,6837.5,tangram,close,A2.jpg,tangram-99.jpg,NA,50,976132,kid,8,NA,14,dab
NA,kid_54,54,NA,person who is happy,7069.7,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,51,983707,kid,8,NA,19,whobehappy
NA,kid_54,54,NA,person running,6016,tangram,close,tangram-55.jpg,N1.jpg,NA,52,990229,kid,8,NA,14,run
NA,kid_54,54,NA,person who is sad,5592.5,tangram,close,B1.jpg,P1.jpg,NA,53,996327,kid,8,NA,17,whobesad
NA,kid_54,54,NA,bird,7387.9,familiar,check,parrot.jpg,pigeon.jpg,NA,55,1045578,kid,8,1,4,bird
NA,kid_54,54,NA,bear,6921,familiar,check,firetruck.jpg,ambulance.jpg,NA,56,1053003,kid,8,1,4,bear
NA,kid_54,54,NA,polar bear,6007.5,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,57,1059516,kid,8,0,10,polarbear
NA,kid_54,54,NA,dog,6472.3,familiar,check,husky.jpg,dalmatian.jpg,NA,58,1066491,kid,8,1,3,dog
NA,kid_54,54,NA,cup,6533.9,familiar,check,apple.jpg,pear.jpg,NA,59,1073529,kid,8,1,3,cup
NA,kid_54,54,NA,m&ms,6905.2,familiar,check,mnms.jpg,gummybears.jpg,NA,60,1080938,kid,8,0,4,mnms
NA,kid_54,54,NA,shirt,6224.7,familiar,check,dressshirt.jpg,campshirt.jpg,NA,61,1087666,kid,8,1,5,shirt
NA,kid_54,54,NA,red flower,8057.4,familiar,check,rose.jpg,daisy.jpg,NA,62,1096226,kid,8,0,10,redflower
NA,kid_54,54,NA,table,7070.2,familiar,check,pug.jpg,rabbit.jpg,NA,63,1103800,kid,8,1,5,table
NA,kid_55,55,NA,big with ears standing up,52618,familiar,close,germanshepherd.jpg,pug.jpg,NA,19,946641,kid,8,NA,25,bigwithearstandup
NA,kid_55,55,NA,"small, brown bird with small beak",23729.5,familiar,close,sparrow.jpg,eagle.jpg,NA,20,970875,kid,8,NA,33,smallbrownbirdwithsmallbeak
NA,kid_55,55,NA,brown bear that's walking,12285.7,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,21,983668,kid,8,NA,25,brownbearthat'swalk
NA,kid_55,55,NA,smaller orange fish,16475.2,familiar,close,goldfish.jpg,swordfish.jpg,NA,22,1000649,kid,8,NA,19,smallorangefish
NA,kid_55,55,NA,bunch of jellybeans,18076.3,familiar,close,jellybeans.jpg,gummybears.jpg,NA,23,1019229,kid,8,NA,19,bunchofjellybeans
NA,kid_55,55,NA,"bigger, more brown table",15693.4,familiar,close,diningtable.jpg,picnictable.jpg,NA,24,1035427,kid,8,NA,24,bigmuchbrowntable
NA,kid_55,55,NA,"bigger, sky blue shirt",24949.8,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,25,1060882,kid,8,NA,22,bigskyblueshirt
NA,kid_55,55,NA,"bigger, blue car",22450.4,familiar,close,sedan.jpg,sportscar.jpg,NA,26,1083840,kid,8,NA,16,bigbluecar
NA,kid_55,55,NA,someone opening a box,22634.5,tangram,close,H1.jpg,I1.jpg,NA,28,1119232,kid,8,NA,21,openabox
NA,kid_55,55,NA,someone running with triangle shaped body,15062.8,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,29,1134804,kid,8,NA,41,runwithtriangleshapebody
NA,kid_55,55,NA,someone going up and down with tilted head,16569,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,30,1151878,kid,8,NA,42,goupanddownwithtilthead
NA,kid_55,55,NA,someone in the air lifting their leg,11525.5,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,31,1163912,kid,8,NA,36,intheairlifttheirleg
NA,kid_55,55,NA,someone running with their legs in not out,13990.2,tangram,close,tangram-55.jpg,N1.jpg,NA,32,1178408,kid,8,NA,42,runwiththeirleginnotout
NA,kid_55,55,NA,someone walking and leaning over,10671.5,tangram,close,B1.jpg,P1.jpg,NA,33,1189585,kid,8,NA,32,walkandleanover
NA,kid_55,55,NA,someone walking fast,13182.4,tangram,close,A2.jpg,tangram-99.jpg,NA,34,1203271,kid,8,NA,20,walkfast
NA,kid_55,55,NA,someone running with legs open,10338.5,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,35,1214114,kid,8,NA,30,runwithlegopen
NA,kid_55,55,NA,brown bear standing up,14308.3,familiar,far,grizzlybear.jpg,lion.jpg,NA,37,1240169,kid,8,NA,22,brownbearstandup
NA,kid_55,55,NA,sky blue shirt with sleeves,22546.6,familiar,far,poloshirt.jpg,dress.jpg,NA,38,1263223,kid,8,NA,27,skyblueshirtwithsleeve
NA,kid_55,55,NA,brown table,9475.6,familiar,far,diningtable.jpg,wardrobe.jpg,NA,39,1273204,kid,8,NA,11,browntable
