iterationName,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,anonymized_id
testing,NA,9167.809999999918,NA,NA,NA,NA,html-button-response,0,9173,24
testing,NA,3764.5649999999478,NA,NA,NA,NA,html-button-response,1,13948,24
testing,NA,74388.39999999618,NA,NA,NA,NA,html-button-response,0,74392,28
testing,table,4867.2100000001155,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,2,19330,24
testing,NA,2328.0999999988126,NA,NA,NA,NA,html-button-response,1,77742,28
testing,candy,3957.510000000184,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,3,23805,24
testing,bird,3667.1349999999184,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,4,27994,24
testing,walker,8399.714999992284,tangram,far,B1.jpg,O1.jpg,survey-text,2,86657,28
testing,shirt,4731.379999999946,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,5,33241,24
testing,jump,4747.159999998985,tangram,far,E1.jpg,C2.jpg,survey-text,3,91908,28
testing,car,3854.325000000019,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,6,37609,24
testing,catch,4044.020000001183,tangram,far,F1.jpg,C1.jpg,survey-text,4,96458,28
testing,bear,4646.650000000132,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,7,42768,24
testing,lean,4911.684999999125,tangram,far,K1.jpg,V1.jpg,survey-text,5,101874,28
testing,goldfish,5905.004999999845,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,8,49188,24
testing,pray,6466.260000001057,tangram,far,H1.jpg,A2.jpg,survey-text,6,108845,28
testing,dog,5718.730000000054,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,9,55422,24
testing,run,4499.655000006896,tangram,far,A1.jpg,D1.jpg,survey-text,7,113850,28
testing,NA,3848.5749999999825,NA,NA,NA,NA,html-button-response,10,59782,24
testing,kneel,4749.414999998407,tangram,far,G1.jpg,N1.jpg,survey-text,8,119103,28
testing,serve,6940.549999999348,tangram,far,I1.jpg,R1.jpg,survey-text,9,126547,28
testing,NA,2453.2000000035623,NA,NA,NA,NA,html-button-response,10,129512,28
testing,fish,11536.640000000029,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,11,71831,24
testing,kneel,4009.5650000002934,tangram,close,G1.jpg,M1.jpg,survey-text,11,134025,28
testing,solid,7104.77499999979,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,12,79448,24
testing,dog,9214.705000005779,tangram,close,K1.jpg,T1.jpg,survey-text,12,143745,28
testing,shepherd,7542.914999999994,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,13,87503,24
testing,jump,6365.414999992936,tangram,close,E1.jpg,F1.jpg,survey-text,13,150614,28
testing,grizzly,7273.800000000163,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,14,95302,24
testing,interior,9399.539999999892,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,15,105215,24
testing,practical,13994.71500000004,familiar,close,sedan.jpg,sportscar.jpg,survey-text,16,119721,24
testing,bird,30160.345000011148,tangram,close,A1.jpg,A2.jpg,survey-text,14,181278,28
testing,common,5537.739999999976,familiar,close,sparrow.jpg,eagle.jpg,survey-text,17,125774,24
testing,classic,14001.76499999997,familiar,close,mnms.jpg,gummybears.jpg,survey-text,18,140285,24
testing,NA,2146.195000000036,NA,NA,NA,NA,html-button-response,19,142937,24
testing,shirt,6816.914999999892,familiar,far,poloshirt.jpg,dress.jpg,survey-text,20,150263,24
testing,bird,6108.7650000001595,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,21,156886,24
testing,candy,6537.949999999924,familiar,far,mnms.jpg,pretzels.jpg,survey-text,22,163930,24
testing,dog,5129.815000000031,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,23,169567,24
testing,car,3712.6200000000244,familiar,far,sedan.jpg,firetruck.jpg,survey-text,24,173793,24
testing,table,4901.714999999967,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,25,179205,24
testing,grizzly,5968.169999999867,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,26,185692,24
testing,goldfish,9008.514999999985,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,195211,24
testing,NA,2007.5450000001583,NA,NA,NA,NA,html-button-response,28,197725,24
testing,person,8541.844999999972,tangram,close,H1.jpg,Y1.jpg,survey-text,29,206776,24
testing,jump,5588.229999999836,tangram,close,E1.jpg,F1.jpg,survey-text,30,212868,24
testing,catch,8749.540000000037,tangram,close,F1.jpg,W1.jpg,survey-text,31,222130,24
testing,walk,6634.1500000000815,tangram,close,B1.jpg,P1.jpg,survey-text,32,229268,24
testing,sit,7013.229999999807,tangram,close,G1.jpg,M1.jpg,survey-text,33,236796,24
testing,run,4289.524999999936,tangram,close,A1.jpg,A2.jpg,survey-text,34,241603,24
testing,offer,5343.19499999992,tangram,close,I1.jpg,J1.jpg,survey-text,35,247463,24
testing,bow,8801.944999999949,tangram,close,K1.jpg,T1.jpg,survey-text,36,256779,24
testing,NA,1696.2849999999744,NA,NA,NA,NA,html-button-response,37,258977,24
testing,sit,5492.5100000000675,tangram,far,G1.jpg,N1.jpg,survey-text,38,264988,24
testing,offer,3898.7050000000745,tangram,far,I1.jpg,R1.jpg,survey-text,39,269391,24
testing,hold,8092.795000000042,tangram,far,H1.jpg,A2.jpg,survey-text,40,277996,24
testing,run,4907.595000000147,tangram,far,A1.jpg,D1.jpg,survey-text,41,283412,24
testing,offer,4212.479999999923,tangram,far,K1.jpg,V1.jpg,survey-text,42,288130,24
testing,jump,5162.925000000105,tangram,far,E1.jpg,C2.jpg,survey-text,43,293801,24
testing,catch,5273.539999999921,tangram,far,F1.jpg,C1.jpg,survey-text,44,299578,24
testing,walk,4680.285000000149,tangram,far,B1.jpg,O1.jpg,survey-text,45,304772,24
testing,NA,1900.645000000135,NA,NA,NA,NA,html-button-response,46,307179,24
testing,walk,6032.2900000000955,tangram,isolated,B1.jpg,P1.jpg,survey-text,47,313717,24
testing,jump,4270.42499999993,tangram,isolated,E1.jpg,F1.jpg,survey-text,48,318497,24
testing,hold,3902.4400000000605,tangram,isolated,H1.jpg,Y1.jpg,survey-text,49,322910,24
testing,run,4042.430000000226,tangram,isolated,A1.jpg,A2.jpg,survey-text,50,327457,24
testing,offer,6848.90000000014,tangram,isolated,I1.jpg,J1.jpg,survey-text,51,334822,24
testing,offer,4550.285000000033,tangram,isolated,K1.jpg,T1.jpg,survey-text,52,339882,24
testing,catch,4700.559999999998,tangram,isolated,F1.jpg,W1.jpg,survey-text,53,345097,24
testing,sit,3699.914999999921,tangram,isolated,G1.jpg,M1.jpg,survey-text,54,349311,24
testing,NA,648887.1199999994,NA,NA,NA,NA,html-button-response,0,648894,8
testing,NA,1126.3749999998836,NA,NA,NA,NA,html-button-response,1,651028,8
testing,M&M's,13513.585000000661,familiar,close,mnms.jpg,gummybears.jpg,survey-text,2,665047,8
testing,finch,5314.619999997434,familiar,close,sparrow.jpg,eagle.jpg,survey-text,3,670867,8
testing,brown,6682.220000002417,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,4,678053,8
testing,gold,5332.665000001667,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,5,683890,8
testing,blue,3366.7500000009313,familiar,close,sedan.jpg,sportscar.jpg,survey-text,6,687761,8
testing,german,3579.834999996936,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,7,691845,8
testing,indoor,4798.979999999516,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,8,697147,8
testing,polo,3689.1600000016624,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,9,701340,8
testing,NA,5570.214999999851,NA,NA,NA,NA,html-button-response,10,707412,8
testing,run,5644.655000003753,tangram,far,A1.jpg,D1.jpg,survey-text,11,713561,8
testing,leap,4257.344999998109,tangram,far,E1.jpg,C2.jpg,survey-text,12,718321,8
testing,sulk,7512.640000000829,tangram,far,B1.jpg,O1.jpg,survey-text,13,726337,8
testing,lift,4273.549999997951,tangram,far,F1.jpg,C1.jpg,survey-text,14,731114,8
testing,pray,6631.890000004205,tangram,far,H1.jpg,A2.jpg,survey-text,15,738250,8
testing,sit,5081.979999995325,tangram,far,G1.jpg,N1.jpg,survey-text,16,743835,8
testing,bend,20198.230000001844,tangram,far,K1.jpg,V1.jpg,survey-text,17,764538,8
testing,eat,4232.085000003339,tangram,far,I1.jpg,R1.jpg,survey-text,18,769275,8
testing,NA,13064.500000000466,NA,NA,NA,NA,html-button-response,19,782843,8
testing,sad,8967.105000003241,tangram,isolated,B1.jpg,P1.jpg,survey-text,20,792314,8
testing,NA,12886.000000173226,NA,NA,NA,NA,html-button-response,0,12898,20
testing,NA,7904.799999902025,NA,NA,NA,NA,html-button-response,1,21824,20
testing,Shirt,8891.700000036508,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,2,31252,20
testing,shepard,11798.900000052527,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,3,43563,20
testing,round,9253.59999993816,familiar,close,mnms.jpg,gummybears.jpg,survey-text,4,53347,20
testing,brown,7711.499999975786,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,5,61589,20
testing,Blue,7353.800000157207,familiar,close,sedan.jpg,sportscar.jpg,survey-text,6,69471,20
testing,gold,3462.7999998629093,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,7,73465,20
testing,offer,172637.8249999981,tangram,isolated,I1.jpg,J1.jpg,survey-text,21,965455,8
testing,leap,3620.4500000022817,tangram,isolated,E1.jpg,F1.jpg,survey-text,22,969579,8
testing,Long,11306.899999966845,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,8,85302,20
testing,skip,5388.9500000005355,tangram,isolated,A1.jpg,A2.jpg,survey-text,23,975471,8
testing,Small,8346.800000173971,familiar,close,sparrow.jpg,eagle.jpg,survey-text,9,94176,20
testing,lift,9075.240000005579,tangram,isolated,F1.jpg,W1.jpg,survey-text,24,985051,8
testing,pray,3755.2800000049174,tangram,isolated,H1.jpg,Y1.jpg,survey-text,25,989310,8
testing,reach,3704.760000000475,tangram,isolated,K1.jpg,T1.jpg,survey-text,26,993517,8
testing,sit,2853.9000000017695,tangram,isolated,G1.jpg,M1.jpg,survey-text,27,996874,8
testing,NA,1971.870000001276,NA,NA,NA,NA,html-button-response,28,999349,8
testing,shirt,5158.775000003632,familiar,far,poloshirt.jpg,dress.jpg,survey-text,29,1005012,8
testing,table,3072.050000002375,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,30,1008587,8
testing,fish,3481.005000001518,familiar,far,goldfish.jpg,iguana.jpg,survey-text,31,1012572,8
testing,bear,2882.194999998319,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,32,1015958,8
testing,bird,3531.2049999992596,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,33,1019994,8
testing,NA,1835.3000000001884,NA,NA,NA,NA,html-button-response,0,1840,6
testing,NA,3817.609999999604,NA,NA,NA,NA,html-button-response,1,6665,6
testing,candy,34995.18499999982,familiar,far,mnms.jpg,pretzels.jpg,survey-text,34,1055493,8
testing,NA,51503.81500000367,NA,NA,NA,NA,html-button-response,0,51507,19
testing,car,4956.369999999879,familiar,far,sedan.jpg,firetruck.jpg,survey-text,35,1060953,8
testing,NA,2795.7549999991897,NA,NA,NA,NA,html-button-response,1,55318,19
testing,dog,2975.9750000012573,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,36,1064434,8
testing,NA,1963.7499999953434,NA,NA,NA,NA,html-button-response,37,1066900,8
testing,dark,5672.495000006165,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,2,61495,19
testing,dog,17687.7199999999,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,2,24865,6
testing,gold,2967.879999996512,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,3,64966,19
testing,m&m,6420.4800000002215,familiar,far,mnms.jpg,pretzels.jpg,survey-text,3,31794,6
testing,hard,9930.80000000191,familiar,close,mnms.jpg,gummybears.jpg,survey-text,4,75414,19
testing,plain,4735.155000002123,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,5,80662,19
testing,inside,4418.36000001058,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,6,85598,19
testing,small,2745.2550000016345,familiar,close,sparrow.jpg,eagle.jpg,survey-text,7,88854,19
testing,commuter,4656.295000007958,familiar,close,sedan.jpg,sportscar.jpg,survey-text,8,94014,19
testing,big,2888.919999997597,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,9,97414,19
testing,shirt,29511.015000000043,familiar,far,poloshirt.jpg,dress.jpg,survey-text,4,61811,6
testing,NA,2930.5349999922328,NA,NA,NA,NA,html-button-response,10,100851,19
testing,abstract,6609.940000009374,tangram,close,F1.jpg,W1.jpg,survey-text,11,107966,19
testing,man,3810.2149999904213,tangram,close,H1.jpg,Y1.jpg,survey-text,12,112295,19
testing,giving,4700.909999999567,tangram,close,I1.jpg,J1.jpg,survey-text,13,117510,19
testing,sit,59023.97000000207,tangram,close,G1.jpg,M1.jpg,survey-text,38,1126428,8
testing,car,22480.939999999915,familiar,far,sedan.jpg,firetruck.jpg,survey-text,5,84798,6
testing,thin,6289.734999998473,tangram,close,A1.jpg,A2.jpg,survey-text,14,124310,19
testing,leaning,3260.425000000396,tangram,close,B1.jpg,P1.jpg,survey-text,15,128078,19
testing,lean,7288.825000003213,tangram,close,K1.jpg,T1.jpg,survey-text,39,1134221,8
testing,leap,4906.074999999022,tangram,close,E1.jpg,F1.jpg,survey-text,40,1139630,8
testing,jumping,7338.215000010678,tangram,close,E1.jpg,F1.jpg,survey-text,16,135918,19
testing,sulk,3222.4700000006706,tangram,close,B1.jpg,P1.jpg,survey-text,41,1143356,8
testing,table,14793.020000000062,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,6,100098,6
testing,slim,3252.4649999977555,tangram,close,G1.jpg,M1.jpg,survey-text,17,139679,19
testing,reach,3343.710000000894,tangram,close,F1.jpg,W1.jpg,survey-text,42,1147203,8
testing,leaning,3751.0049999982584,tangram,close,K1.jpg,T1.jpg,survey-text,18,143934,19
testing,offer,3312.2149999979883,tangram,close,H1.jpg,Y1.jpg,survey-text,43,1151019,8
testing,NA,2201.084999993327,NA,NA,NA,NA,html-button-response,19,146651,19
testing,jump,2939.9450000055367,tangram,far,E1.jpg,C2.jpg,survey-text,20,150094,19
testing,stand,2815.744999999879,tangram,far,G1.jpg,N1.jpg,survey-text,21,153422,19
testing,straight,6052.0050000050105,tangram,far,H1.jpg,A2.jpg,survey-text,22,159983,19
testing,bird,21888.350000000166,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,7,122496,6
testing,bear,5621.83000000006,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,8,128624,6
testing,running,6334.644999995362,tangram,far,A1.jpg,D1.jpg,survey-text,23,166830,19
testing,fish,2870.085000000021,familiar,far,goldfish.jpg,iguana.jpg,survey-text,9,132006,6
testing,leaning,2382.5550000037765,tangram,far,K1.jpg,V1.jpg,survey-text,24,169719,19
testing,NA,959.0199999997858,NA,NA,NA,NA,html-button-response,10,133468,6
testing,running,4079.165000002831,tangram,far,F1.jpg,C1.jpg,survey-text,25,174310,19
testing,walking,3785.1450000016484,tangram,far,B1.jpg,O1.jpg,survey-text,26,178598,19
testing,man,7578.939999999886,tangram,far,K1.jpg,V1.jpg,survey-text,11,141555,6
testing,giving,2426.930000001448,tangram,far,I1.jpg,R1.jpg,survey-text,27,181534,19
testing,NA,2415.4600000038045,NA,NA,NA,NA,html-button-response,28,184464,19
testing,skip,41716.05500000459,tangram,close,A1.jpg,A2.jpg,survey-text,44,1193239,8
testing,statue,7904.674999999785,tangram,far,G1.jpg,N1.jpg,survey-text,12,149968,6
testing,table,5360.5349999998,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,29,190334,19
testing,bend,3869.109999999637,tangram,close,I1.jpg,J1.jpg,survey-text,45,1197613,8
testing,NA,2478.349999997532,NA,NA,NA,NA,html-button-response,46,1200595,8
testing,car,4973.0750000017,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,30,195815,19
testing,stand,8752.160000000003,tangram,far,H1.jpg,A2.jpg,survey-text,13,159230,6
testing,dog,1807.925000000978,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,31,198135,19
testing,bird,2424.479999986943,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,32,201063,19
testing,small,5944.4150000051595,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,47,1207045,8
testing,bear,1832.4349999893457,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,33,203407,19
testing,colorful,3758.910000004107,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,48,1211307,8
testing,goldfish,3275.7200000050943,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,34,207199,19
testing,candy,2569.9900000035996,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,35,210271,19
testing,shirt,1620.8350000088103,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,36,212400,19
testing,NA,3064.814999990631,NA,NA,NA,NA,html-button-response,37,215980,19
testing,gold,4901.194999998552,familiar,far,goldfish.jpg,iguana.jpg,survey-text,38,221399,19
testing,bear,2013.2199999934528,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,39,223926,19
testing,candy,3271.9749999960186,familiar,far,mnms.jpg,pretzels.jpg,survey-text,40,227711,19
testing,shirt,2158.6950000055367,familiar,far,poloshirt.jpg,dress.jpg,survey-text,41,230375,19
testing,car,2668.5600000055274,familiar,far,sedan.jpg,firetruck.jpg,survey-text,42,233550,19
testing,NA,51653.82499998668,NA,NA,NA,NA,html-button-response,0,51664,30
testing,bird,1684.6799999912037,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,43,235743,19
testing,dog,1602.8200000000652,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,44,237862,19
testing,NA,3109.370000020135,NA,NA,NA,NA,html-button-response,1,55784,30
testing,table,1758.1649999920046,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,45,240134,19
testing,NA,1986.0250000056112,NA,NA,NA,NA,html-button-response,46,242623,19
testing,jumping,6797.565000000759,tangram,isolated,E1.jpg,F1.jpg,survey-text,47,249935,19
testing,graduate,16778.954999987036,tangram,far,H1.jpg,A2.jpg,survey-text,2,73078,30
testing,running,6289.365000004182,tangram,isolated,F1.jpg,W1.jpg,survey-text,48,256734,19
testing,walking,3268.6200000025565,tangram,isolated,B1.jpg,P1.jpg,survey-text,49,260518,19
testing,sitting,3273.1499999936204,tangram,isolated,G1.jpg,M1.jpg,survey-text,50,264310,19
testing,service,10103.854999993928,tangram,far,K1.jpg,V1.jpg,survey-text,3,83714,30
testing,giving,2694.3499999906635,tangram,isolated,I1.jpg,J1.jpg,survey-text,51,267511,19
testing,running,2629.354999997304,tangram,isolated,A1.jpg,A2.jpg,survey-text,52,270655,19
testing,seal,6102.1099999779835,tangram,far,G1.jpg,N1.jpg,survey-text,4,90333,30
testing,leaning,2285.4800000059186,tangram,isolated,K1.jpg,T1.jpg,survey-text,53,273447,19
testing,standing,2365.6749999936437,tangram,isolated,H1.jpg,Y1.jpg,survey-text,54,276327,19
testing,fall,84268.35500000016,tangram,far,E1.jpg,C2.jpg,survey-text,14,244008,6
testing,reach,4554.2399999999325,tangram,far,I1.jpg,R1.jpg,survey-text,15,249071,6
testing,skipping,17009.000000020023,tangram,far,A1.jpg,D1.jpg,survey-text,5,107862,30
testing,sad,4214.204999999754,tangram,far,B1.jpg,O1.jpg,survey-text,16,253794,6
testing,NA,5052.864999976009,NA,NA,NA,NA,html-button-response,0,5056,1
testing,NA,1649.0900000208057,NA,NA,NA,NA,html-button-response,1,7723,1
testing,professor,9845.789999992121,tangram,far,H1.jpg,A2.jpg,survey-text,2,18079,1
testing,parishoner,10919.3699999596,tangram,far,G1.jpg,N1.jpg,survey-text,3,29513,1
testing,crouching,56208.010000002105,tangram,far,F1.jpg,C1.jpg,survey-text,6,164592,30
testing,flying,6786.884999950416,tangram,far,E1.jpg,C2.jpg,survey-text,7,171889,30
testing,sad,5140.755000000354,tangram,far,B1.jpg,O1.jpg,survey-text,8,177552,30
testing,waiter,12403.255000011995,tangram,far,I1.jpg,R1.jpg,survey-text,9,190481,30
testing,NA,4242.430000042077,NA,NA,NA,NA,html-button-response,10,195241,30
testing,seal,6341.13499999512,tangram,isolated,G1.jpg,M1.jpg,survey-text,11,202102,30
testing,NA,25167.639999999665,NA,NA,NA,NA,html-button-response,0,25171,3
testing,flying,6445.030000002589,tangram,isolated,E1.jpg,F1.jpg,survey-text,12,209056,30
testing,NA,5645.170000032522,NA,NA,NA,NA,html-button-response,1,31834,3
testing,service,7470.900000014808,tangram,isolated,H1.jpg,Y1.jpg,survey-text,13,217043,30
testing,skipping,6951.2349999859,tangram,isolated,A1.jpg,A2.jpg,survey-text,14,224510,30
testing,sad,4073.804999992717,tangram,isolated,B1.jpg,P1.jpg,survey-text,15,229101,30
testing,crouching,7450.024999969173,tangram,isolated,F1.jpg,W1.jpg,survey-text,16,237059,30
testing,waiter,7528.165000025183,tangram,isolated,I1.jpg,J1.jpg,survey-text,17,245120,30
testing,holding,42478.549999999814,tangram,close,I1.jpg,J1.jpg,survey-text,2,74820,3
testing,service,11421.154999989085,tangram,isolated,K1.jpg,T1.jpg,survey-text,18,257058,30
testing,NA,2439.8099999525584,NA,NA,NA,NA,html-button-response,19,260004,30
testing,bird,7742.194999998901,familiar,close,sparrow.jpg,eagle.jpg,survey-text,20,268269,30
testing,dog,8525.179999996908,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,21,277320,30
testing,candy,7208.790000004228,familiar,close,mnms.jpg,gummybears.jpg,survey-text,22,285044,30
testing,shirt,5129.284999973606,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,23,290690,30
testing,bear,6013.670000014827,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,24,297213,30
testing,male,43129.76999999955,tangram,close,A1.jpg,A2.jpg,survey-text,3,118461,3
testing,table,6615.890000015497,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,25,304346,30
testing,car,3135.1350000477396,familiar,close,sedan.jpg,sportscar.jpg,survey-text,26,308000,30
testing,goldfish,6230.454999953508,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,27,314750,30
testing,bending,27738.270000030752,tangram,close,K1.jpg,T1.jpg,survey-text,4,146710,3
testing,upward,50788.33000001032,tangram,close,F1.jpg,W1.jpg,survey-text,5,198008,3
testing,NA,2879.475000081584,NA,NA,NA,NA,html-button-response,0,2905,2
testing,NA,2655.490000033751,NA,NA,NA,NA,html-button-response,1,6569,2
testing,NA,568066.8999999762,NA,NA,NA,NA,html-button-response,10,774396,20
testing,Table,7978.469999972731,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,2,15063,2
testing,NA,163270.7249999512,NA,NA,NA,NA,html-button-response,28,478526,30
testing,Bear,4235.395000083372,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,3,19811,2
testing,Shapes,8900.200000032783,tangram,isolated,I1.jpg,J1.jpg,survey-text,11,783823,20
testing,car,5954.739999957383,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,29,485007,30
testing,Dog,8193.28000000678,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,4,28516,2
testing,bear,4257.259999983944,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,30,489780,30
testing,sulking,6936.4000000059605,tangram,isolated,B1.jpg,P1.jpg,survey-text,12,791278,20
testing,candy,6120.360000000801,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,31,496435,30
testing,beg,5624.000000068918,tangram,isolated,K1.jpg,T1.jpg,survey-text,13,797435,20
testing,dog,4149.280000012368,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,32,501101,30
testing,Fish,17041.005000006407,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,5,46070,2
testing,shirt,4680.025000008754,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,33,506303,30
testing,pointing,9742.000000085682,tangram,isolated,H1.jpg,Y1.jpg,survey-text,14,807709,20
testing,Sparrow,5144.815000006929,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,6,51726,2
testing,bird,4732.849999971222,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,34,511562,30
testing,dancing,8509.300000034273,tangram,isolated,F1.jpg,W1.jpg,survey-text,15,816748,20
testing,shirt,4524.140000110492,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,7,56759,2
testing,table,7561.120000027586,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,35,519641,30
testing,Gems,8606.954999966547,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,8,65877,2
testing,goldfish,5466.874999983702,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,36,525629,30
testing,sitting,8913.799999980256,tangram,isolated,G1.jpg,M1.jpg,survey-text,16,826198,20
testing,NA,1966.4599999669008,NA,NA,NA,NA,html-button-response,37,528104,30
testing,Car,5798.165000043809,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,9,72186,2
testing,jumping,5925.400000065565,tangram,isolated,E1.jpg,F1.jpg,survey-text,17,832642,20
testing,NA,3730.229999870062,NA,NA,NA,NA,html-button-response,10,76423,2
testing,shirt,8793.9100000076,familiar,far,poloshirt.jpg,dress.jpg,survey-text,38,537415,30
testing,T shirt,5921.589999925345,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,11,82858,2
testing,bird,6525.7199999759905,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,39,544468,30
testing,Dog,3750.5499999970198,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,12,87119,2
testing,car,4425.409999967087,familiar,far,sedan.jpg,firetruck.jpg,survey-text,40,549418,30
testing,Fish,3921.4250000659376,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,13,91552,2
testing,skating,19736.499999882653,tangram,isolated,A1.jpg,A2.jpg,survey-text,18,852920,20
testing,table,4962.165000033565,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,41,554895,30
testing,goldfish,5594.554999959655,familiar,far,goldfish.jpg,iguana.jpg,survey-text,42,560998,30
testing,car,9633.380000013858,familiar,close,sedan.jpg,sportscar.jpg,survey-text,14,101696,2
testing,Bear,3726.32999997586,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,15,105933,2
testing,bear,4128.364999953192,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,43,565644,30
testing,dog,4611.100000038277,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,44,570777,30
testing,Gems,5440.410000039265,familiar,close,mnms.jpg,gummybears.jpg,survey-text,16,111885,2
testing,candy,7182.159999967553,familiar,far,mnms.jpg,pretzels.jpg,survey-text,45,578485,30
testing,Sparrow,7055.6600000709295,familiar,close,sparrow.jpg,eagle.jpg,survey-text,17,119452,2
testing,NA,1312.9600000102073,NA,NA,NA,NA,html-button-response,46,580304,30
testing,NA,1771655.6150000542,NA,NA,NA,NA,html-button-response,0,1771732,25
testing,Table,3998.6149999313056,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,18,123960,2
testing,NA,1512.2700000647455,NA,NA,NA,NA,html-button-response,19,125979,2
testing,NA,1900.0750000122935,NA,NA,NA,NA,html-button-response,1,1774645,25
testing,flying,6248.979999974836,tangram,close,E1.jpg,F1.jpg,survey-text,47,587076,30
testing,Eat,6751.455000136048,familiar,far,mnms.jpg,pretzels.jpg,survey-text,2,1781921,25
testing,service,12570.285000023432,tangram,close,H1.jpg,Y1.jpg,survey-text,48,600155,30
