iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,car,5863.359999999404,familiar,far,sedan.jpg,firetruck.jpg,survey-text,51,647986
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,running,9614.650000003166,tangram,close,tangram-55.jpg,N1.jpg,survey-text,49,789538
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,candy,4646.925000000978,familiar,far,mnms.jpg,pretzels.jpg,survey-text,52,653139
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Chocolate,7996.429999999236,familiar,close,mnms.jpg,gummybears.jpg,survey-text,5,89525
pilot2,A1XFPVU0RMO02S,3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ,jumping hurdles,42280.455000000075,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,36,743575
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,exercise,49467.18499995768,tangram,close,tangram-55.jpg,N1.jpg,survey-text,39,446103
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,bear,2758.250000002561,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,53,656402
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,,8891.48999999452,,,,,html-button-response,20,212109
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Goldfish,4080.435000010766,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,6,94129
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,dog,4387.964999998105,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,54,661297
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,lively,11485.800000009476,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,50,801529
pilot2,A1XFPVU0RMO02S,3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ,finish line,8286.02999999933,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,37,752365
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,bird,4005.654999997234,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,55,665808
