,iterationName,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,anonymized_id,utt_length,clean_utt
621,testing,blue,8244.51,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,25,262055,21,4,blue
622,testing,dog,5541.735,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,26,268115,21,3,dog
623,testing,table,6860.8,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,27,275484,21,5,table
624,testing,begging,16280.03,tangram,close,I1.jpg,J1.jpg,survey-text,29,366776,21,7,beg
625,testing,serve,9945.31,tangram,close,K1.jpg,T1.jpg,survey-text,30,377230,21,5,serve
626,testing,jump,7873.2,tangram,close,E1.jpg,F1.jpg,survey-text,31,385614,21,4,jump
627,testing,leap,9984.495,tangram,close,F1.jpg,W1.jpg,survey-text,32,396113,21,4,leap
628,testing,knee,9714.115,tangram,close,H1.jpg,Y1.jpg,survey-text,33,406347,21,4,knee
630,testing,down,9561.745,tangram,close,G1.jpg,M1.jpg,survey-text,34,416416,21,4,down
632,testing,running,9759.54,tangram,close,A1.jpg,A2.jpg,survey-text,35,426691,21,7,run
634,testing,sad,7486.16,tangram,close,B1.jpg,P1.jpg,survey-text,36,434686,21,3,sad
636,testing,sad,4939.75,tangram,isolated,B1.jpg,P1.jpg,survey-text,38,442530,21,3,sad
638,testing,up,9376.945,tangram,isolated,F1.jpg,W1.jpg,survey-text,39,452427,21,2,up
639,testing,beg,6491.86,tangram,isolated,H1.jpg,Y1.jpg,survey-text,40,459427,21,3,beg
642,testing,running,12183.74,tangram,isolated,A1.jpg,A2.jpg,survey-text,41,472132,21,7,run
644,testing,jump,5987.135,tangram,isolated,E1.jpg,F1.jpg,survey-text,42,478625,21,4,jump
645,testing,sit,6136.305,tangram,isolated,G1.jpg,M1.jpg,survey-text,43,485270,21,3,sit
647,testing,beg,6768.16,tangram,isolated,I1.jpg,J1.jpg,survey-text,44,492558,21,3,beg
649,testing,lean,6141.605,tangram,isolated,K1.jpg,T1.jpg,survey-text,45,499221,21,4,lean
652,testing,sad,10095.115,tangram,far,B1.jpg,O1.jpg,survey-text,47,512048,21,3,sad
654,testing,lean,6724.355,tangram,far,K1.jpg,V1.jpg,survey-text,48,519316,21,4,lean
656,testing,beg,6562.265,tangram,far,H1.jpg,A2.jpg,survey-text,49,526393,21,3,beg
659,testing,donate,13276.47,tangram,far,I1.jpg,R1.jpg,survey-text,50,540180,21,6,donate
662,testing,relax,9211.54,tangram,far,G1.jpg,N1.jpg,survey-text,51,549900,21,5,relax
666,testing,leap,12252.74,tangram,far,F1.jpg,C1.jpg,survey-text,52,562670,21,4,leap
669,testing,run,6770.035,tangram,far,A1.jpg,D1.jpg,survey-text,53,569953,21,3,run
671,testing,jump,5517.36,tangram,far,E1.jpg,C2.jpg,survey-text,54,575986,21,4,jump
835,testing,human,15550,tangram,isolated,I1.jpg,J1.jpg,survey-text,2,21885,22,5,human
836,testing,fish,10405,tangram,isolated,F1.jpg,W1.jpg,survey-text,3,32797,22,4,fish
837,testing,girl,7073,tangram,isolated,A1.jpg,A2.jpg,survey-text,4,40382,22,4,girl
838,testing,granny,10669,tangram,isolated,B1.jpg,P1.jpg,survey-text,5,51557,22,6,granny
839,testing,house,11034,tangram,isolated,H1.jpg,Y1.jpg,survey-text,6,63095,22,5,house
840,testing,house,10715,tangram,isolated,G1.jpg,M1.jpg,survey-text,8,105377,22,5,house
841,testing,girl,7161,tangram,isolated,K1.jpg,T1.jpg,survey-text,9,113043,22,4,girl
842,testing,house,4665,tangram,close,G1.jpg,M1.jpg,survey-text,11,120422,22,5,house
843,testing,puppy,13200,tangram,close,K1.jpg,T1.jpg,survey-text,13,227957,22,5,puppy
844,testing,girl,5267,tangram,close,A1.jpg,A2.jpg,survey-text,14,233731,22,4,girl
845,testing,house,4262,tangram,close,H1.jpg,Y1.jpg,survey-text,15,238502,22,5,house
846,testing,bat,8871,tangram,close,E1.jpg,F1.jpg,survey-text,16,247878,22,3,bat
847,testing,granny,8391,tangram,close,B1.jpg,P1.jpg,survey-text,17,256772,22,6,granny
848,testing,fish,7209,tangram,close,F1.jpg,W1.jpg,survey-text,18,264485,22,4,fish
849,testing,chocolates,12170,familiar,far,mnms.jpg,pretzels.jpg,survey-text,20,278787,22,10,chocolate
850,testing,car,4921,familiar,far,sedan.jpg,firetruck.jpg,survey-text,21,284218,22,3,car
851,testing,grizzly,8747,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,22,293466,22,7,grizzly
852,testing,bird,13023,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,23,306995,22,4,bird
853,testing,dog,4881,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,24,312381,22,3,dog
854,testing,table,6637,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,25,319522,22,5,table
855,testing,shirt,5851,familiar,far,poloshirt.jpg,dress.jpg,survey-text,26,325883,22,5,shirt
856,testing,fish,5378,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,331765,22,4,fish
857,testing,chocolates,8254,familiar,close,mnms.jpg,gummybears.jpg,survey-text,29,342213,22,10,chocolate
858,testing,goldfish,7266,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,30,349999,22,8,goldfish
859,testing,t-shirt,13216,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,31,363728,22,7,tshirt
860,testing,car,5815,familiar,close,sedan.jpg,sportscar.jpg,survey-text,32,370046,22,3,car
861,testing,sparrow,6781,familiar,close,sparrow.jpg,eagle.jpg,survey-text,33,377342,22,7,sparrow
862,testing,dauber-man,19052,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,34,396902,22,10,dobermann
863,testing,grizzly,9622,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,35,407030,22,7,grizzly
864,testing,table,9311,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,36,416850,22,5,table
865,testing,bat,7895,tangram,far,E1.jpg,C2.jpg,survey-text,38,427021,22,3,bat
866,testing,lady,15630,tangram,far,F1.jpg,C1.jpg,survey-text,39,443157,22,4,lady
867,testing,house,4545,tangram,far,G1.jpg,N1.jpg,survey-text,40,448207,22,5,house
868,testing,puppy,9819,tangram,far,K1.jpg,V1.jpg,survey-text,41,458532,22,5,puppy
869,testing,granny,4961,tangram,far,B1.jpg,O1.jpg,survey-text,42,464006,22,6,granny
870,testing,house,5221,tangram,far,H1.jpg,A2.jpg,survey-text,45,520693,22,5,house
871,testing,fish,6281,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,47,529189,22,4,fish
872,testing,chocolates,4732,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,48,534425,22,10,chocolate
873,testing,dog,5280,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,49,540208,22,3,dog
874,testing,car,4283,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,50,544994,22,3,car
875,testing,grizzly,5923,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,51,551423,22,7,grizzly
876,testing,sparrow,5397,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,52,557325,22,7,sparrow
877,testing,shirt,3972,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,53,561805,22,5,shirt
878,testing,table,4639,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,54,566952,22,5,table
555,testing,thin,19450.325,tangram,close,H1.jpg,Y1.jpg,survey-text,2,52410,23,4,thin
556,testing,big,15673.865,tangram,close,F1.jpg,W1.jpg,survey-text,4,100312,23,3,big
557,testing,jump,5631.665,tangram,close,E1.jpg,F1.jpg,survey-text,5,106448,23,4,jump
558,testing,sad,7552.875,tangram,close,B1.jpg,P1.jpg,survey-text,6,114505,23,3,sad
559,testing,bent,7769.795,tangram,close,I1.jpg,J1.jpg,survey-text,8,143620,23,4,bend
560,testing,kneel,5434.045,tangram,close,G1.jpg,M1.jpg,survey-text,9,149557,23,5,kneel
561,testing,dog,6521.22,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,11,159366,23,3,dog
562,testing,chocolate,6674.53,familiar,far,mnms.jpg,pretzels.jpg,survey-text,12,166543,23,9,chocolate
563,testing,fish,2631.23,familiar,far,goldfish.jpg,iguana.jpg,survey-text,13,169679,23,4,fish
564,testing,table,2441.33,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,14,172623,23,5,table
565,testing,car,1945.545,familiar,far,sedan.jpg,firetruck.jpg,survey-text,15,175072,23,3,car
566,testing,shirt,4281.785,familiar,far,poloshirt.jpg,dress.jpg,survey-text,16,179857,23,5,shirt
567,testing,bird,2215.3,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,17,182577,23,4,bird
568,testing,bear,2616.505,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,18,185697,23,4,bear
569,testing,bear,2754.145,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,20,194394,23,4,bear
570,testing,fish,1904.515,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,21,196803,23,4,fish
571,testing,dog,2977.525,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,22,200283,23,3,dog
572,testing,bird,2299.5,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,23,203092,23,4,bird
573,testing,car,2529.655,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,24,206124,23,3,car
574,testing,shirt,1384.195,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,25,208012,23,5,shirt
575,testing,candy,4504.905,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,26,213021,23,5,candy
576,testing,table,1585.015,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,27,215109,23,5,table
577,testing,small,5983.765,familiar,close,sparrow.jpg,eagle.jpg,survey-text,29,223982,23,5,small
579,testing,chocolate,2817.115,familiar,close,mnms.jpg,gummybears.jpg,survey-text,30,227302,23,9,chocolate
580,testing,blue,2281.905,familiar,close,sedan.jpg,sportscar.jpg,survey-text,31,230087,23,4,blue
582,testing,big,2760.41,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,33,254354,23,3,big
584,testing,brown,2502.415,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,34,257362,23,5,brown
585,testing,gold,4376.66,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,35,262243,23,4,gold
587,testing,plain,2976.98,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,36,265723,23,5,plain
589,testing,walk,7874.34,tangram,isolated,B1.jpg,P1.jpg,survey-text,38,276301,23,4,walk
590,testing,bent,9881.975,tangram,isolated,K1.jpg,T1.jpg,survey-text,39,286686,23,4,bend
592,testing,run,2873.86,tangram,isolated,A1.jpg,A2.jpg,survey-text,40,290062,23,3,run
593,testing,jump,3033.895,tangram,isolated,E1.jpg,F1.jpg,survey-text,41,293599,23,4,jump
595,testing,bow,5497.1,tangram,isolated,I1.jpg,J1.jpg,survey-text,42,299599,23,3,bow
596,testing,kneel,2168.56,tangram,isolated,G1.jpg,M1.jpg,survey-text,43,302272,23,5,kneel
598,testing,run,3057.495,tangram,isolated,F1.jpg,W1.jpg,survey-text,44,305832,23,3,run
599,testing,hold,5850.21,tangram,isolated,H1.jpg,Y1.jpg,survey-text,45,312185,23,4,hold
601,testing,stand,5551.475,tangram,far,H1.jpg,A2.jpg,survey-text,47,320913,23,5,stand
602,testing,stationary,7042.29,tangram,far,I1.jpg,R1.jpg,survey-text,48,328458,23,10,stationary
603,testing,run,3360.085,tangram,far,F1.jpg,C1.jpg,survey-text,49,332323,23,3,run
604,testing,walk,2513.63,tangram,far,B1.jpg,O1.jpg,survey-text,50,335339,23,4,walk
606,testing,bend,3497.865,tangram,far,K1.jpg,V1.jpg,survey-text,51,339340,23,4,bend
607,testing,kneel,3225.455,tangram,far,G1.jpg,N1.jpg,survey-text,52,343068,23,5,kneel
608,testing,run,3108.615,tangram,far,A1.jpg,D1.jpg,survey-text,53,346685,23,3,run
610,testing,jump,2481.755,tangram,far,E1.jpg,C2.jpg,survey-text,54,349669,23,4,jump
1,testing,table,4867.21,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,2,19330,24,5,table
2,testing,candy,3957.51,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,3,23805,24,5,candy
3,testing,bird,3667.135,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,4,27994,24,4,bird
4,testing,shirt,4731.38,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,5,33241,24,5,shirt
5,testing,car,3854.325,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,6,37609,24,3,car
6,testing,bear,4646.65,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,7,42768,24,4,bear
7,testing,goldfish,5905.005,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,8,49188,24,8,goldfish
8,testing,dog,5718.73,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,9,55422,24,3,dog
9,testing,fish,11536.64,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,11,71831,24,4,fish
10,testing,solid,7104.775,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,12,79448,24,5,solid
11,testing,shepherd,7542.915,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,13,87503,24,8,shepherd
12,testing,grizzly,7273.8,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,14,95302,24,7,grizzly
13,testing,interior,9399.54,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,15,105215,24,8,interior
14,testing,practical,13994.715,familiar,close,sedan.jpg,sportscar.jpg,survey-text,16,119721,24,9,practical
15,testing,common,5537.74,familiar,close,sparrow.jpg,eagle.jpg,survey-text,17,125774,24,6,common
16,testing,classic,14001.765,familiar,close,mnms.jpg,gummybears.jpg,survey-text,18,140285,24,7,classic
17,testing,shirt,6816.915,familiar,far,poloshirt.jpg,dress.jpg,survey-text,20,150263,24,5,shirt
18,testing,bird,6108.765,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,21,156886,24,4,bird
19,testing,candy,6537.95,familiar,far,mnms.jpg,pretzels.jpg,survey-text,22,163930,24,5,candy
20,testing,dog,5129.815,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,23,169567,24,3,dog
21,testing,car,3712.62,familiar,far,sedan.jpg,firetruck.jpg,survey-text,24,173793,24,3,car
22,testing,table,4901.715,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,25,179205,24,5,table
23,testing,grizzly,5968.17,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,26,185692,24,7,grizzly
24,testing,goldfish,9008.515,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,195211,24,8,goldfish
25,testing,person,8541.845,tangram,close,H1.jpg,Y1.jpg,survey-text,29,206776,24,6,person
26,testing,jump,5588.23,tangram,close,E1.jpg,F1.jpg,survey-text,30,212868,24,4,jump
27,testing,catch,8749.54,tangram,close,F1.jpg,W1.jpg,survey-text,31,222130,24,5,catch
28,testing,walk,6634.15,tangram,close,B1.jpg,P1.jpg,survey-text,32,229268,24,4,walk
29,testing,sit,7013.23,tangram,close,G1.jpg,M1.jpg,survey-text,33,236796,24,3,sit
30,testing,run,4289.525,tangram,close,A1.jpg,A2.jpg,survey-text,34,241603,24,3,run
31,testing,offer,5343.195,tangram,close,I1.jpg,J1.jpg,survey-text,35,247463,24,5,offer
32,testing,bow,8801.945,tangram,close,K1.jpg,T1.jpg,survey-text,36,256779,24,3,bow
33,testing,sit,5492.51,tangram,far,G1.jpg,N1.jpg,survey-text,38,264988,24,3,sit
34,testing,offer,3898.705,tangram,far,I1.jpg,R1.jpg,survey-text,39,269391,24,5,offer
35,testing,hold,8092.795,tangram,far,H1.jpg,A2.jpg,survey-text,40,277996,24,4,hold
36,testing,run,4907.595,tangram,far,A1.jpg,D1.jpg,survey-text,41,283412,24,3,run
37,testing,offer,4212.48,tangram,far,K1.jpg,V1.jpg,survey-text,42,288130,24,5,offer
38,testing,jump,5162.925,tangram,far,E1.jpg,C2.jpg,survey-text,43,293801,24,4,jump
39,testing,catch,5273.54,tangram,far,F1.jpg,C1.jpg,survey-text,44,299578,24,5,catch
40,testing,walk,4680.285,tangram,far,B1.jpg,O1.jpg,survey-text,45,304772,24,4,walk
41,testing,walk,6032.29,tangram,isolated,B1.jpg,P1.jpg,survey-text,47,313717,24,4,walk
42,testing,jump,4270.425,tangram,isolated,E1.jpg,F1.jpg,survey-text,48,318497,24,4,jump
43,testing,hold,3902.44,tangram,isolated,H1.jpg,Y1.jpg,survey-text,49,322910,24,4,hold
44,testing,run,4042.43,tangram,isolated,A1.jpg,A2.jpg,survey-text,50,327457,24,3,run
45,testing,offer,6848.9,tangram,isolated,I1.jpg,J1.jpg,survey-text,51,334822,24,5,offer
46,testing,offer,4550.285,tangram,isolated,K1.jpg,T1.jpg,survey-text,52,339882,24,5,offer
47,testing,catch,4700.56,tangram,isolated,F1.jpg,W1.jpg,survey-text,53,345097,24,5,catch
48,testing,sit,3699.915,tangram,isolated,G1.jpg,M1.jpg,survey-text,54,349311,24,3,sit
174,testing,eat,6751.455,familiar,far,mnms.jpg,pretzels.jpg,survey-text,2,1781921,25,3,eat
176,testing,animal,11511.795,familiar,far,goldfish.jpg,iguana.jpg,survey-text,3,1793946,25,6,animal
178,testing,dress,3837.165,familiar,far,poloshirt.jpg,dress.jpg,survey-text,4,1798292,25,5,dress
180,testing,animal,7823.695,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,5,1806624,25,6,animal
182,testing,birds,5110.245,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,6,1812243,25,5,bird
187,testing,trasporter,11013.42,familiar,far,sedan.jpg,firetruck.jpg,survey-text,7,1823781,25,10,trasporter
192,testing,tables,5600.875,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,8,1829889,25,6,table
195,testing,animal,5485.695,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,9,1835887,25,6,animal
200,testing,art,8057.925,tangram,close,E1.jpg,F1.jpg,survey-text,11,1846358,25,3,art
202,testing,man,14355.265,tangram,close,K1.jpg,T1.jpg,survey-text,12,1861221,25,3,man
206,testing,walk,10941.265,tangram,close,A1.jpg,A2.jpg,survey-text,13,1872690,25,4,walk
209,testing,dance,8638.985,tangram,close,F1.jpg,W1.jpg,survey-text,14,1881854,25,5,dance
213,testing,standingman,8723.165,tangram,close,H1.jpg,Y1.jpg,survey-text,15,1891442,25,11,standingman
215,testing,sad,5112.445,tangram,close,B1.jpg,P1.jpg,survey-text,16,1897062,25,3,sad
219,testing,beggar,12242.86,tangram,close,I1.jpg,J1.jpg,survey-text,17,1909812,25,6,beggar
224,testing,sad,12243.515,tangram,close,G1.jpg,M1.jpg,survey-text,18,1922566,25,3,sad
228,testing,running,5897.05,tangram,far,G1.jpg,N1.jpg,survey-text,20,1932838,25,7,run
231,testing,happy,8277.1,tangram,far,E1.jpg,C2.jpg,survey-text,21,1941626,25,5,happy
234,testing,sad,3419.365,tangram,far,B1.jpg,O1.jpg,survey-text,22,1945559,25,3,sad
239,testing,walk,8538.605,tangram,far,A1.jpg,D1.jpg,survey-text,23,1954605,25,4,walk
245,testing,takeanyone,17910.57,tangram,far,H1.jpg,A2.jpg,survey-text,24,1973033,25,10,takeanyone
247,testing,run,5122.995,tangram,far,K1.jpg,V1.jpg,survey-text,25,1978667,25,3,run
249,testing,please,11427.625,tangram,far,F1.jpg,C1.jpg,survey-text,26,1991488,25,6,please
251,testing,run,5178.895,tangram,far,I1.jpg,R1.jpg,survey-text,27,1997176,25,3,run
253,testing,car,4080.605,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,29,2004063,25,3,car
255,testing,dog,3845.39,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,30,2008415,25,3,dog
257,testing,table,3965.14,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,31,2012889,25,5,table
259,testing,gems,5550.94,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,32,2018956,25,4,gem
261,testing,tshirt,7639.31,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,33,2027108,25,6,tshirt
264,testing,animal,6672.7,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,34,2034296,25,6,animal
266,testing,bird,3973.585,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,35,2038776,25,4,bird
268,testing,fish,3872.02,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,36,2043160,25,4,fish
272,testing,animal,6717.155,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,38,2052963,25,6,animal
273,testing,table,4380.1,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,39,2057852,25,5,table
274,testing,dog,4749.455,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,40,2063112,25,3,dog
276,testing,fish,4161.645,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,41,2067796,25,4,fish
279,testing,gems,5309.81,familiar,close,mnms.jpg,gummybears.jpg,survey-text,42,2073614,25,4,gem
280,testing,bird,3870.255,familiar,close,sparrow.jpg,eagle.jpg,survey-text,43,2078002,25,4,bird
283,testing,tshirt,12662.8,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,44,2091173,25,6,tshirt
285,testing,car,3363.63,familiar,close,sedan.jpg,sportscar.jpg,survey-text,45,2095060,25,3,car
286,testing,enjoy,8107.28,tangram,isolated,E1.jpg,F1.jpg,survey-text,47,2105560,25,5,enjoy
287,testing,sad,4265.34,tangram,isolated,G1.jpg,M1.jpg,survey-text,48,2110338,25,3,sad
289,testing,happy,5144.555,tangram,isolated,F1.jpg,W1.jpg,survey-text,49,2115989,25,5,happy
290,testing,sad,2927.76,tangram,isolated,B1.jpg,P1.jpg,survey-text,50,2119428,25,3,sad
291,testing,walk,4897.47,tangram,isolated,A1.jpg,A2.jpg,survey-text,51,2124833,25,4,walk
295,testing,takecare,13025.06,tangram,isolated,H1.jpg,Y1.jpg,survey-text,52,2138383,25,8,takecare
297,testing,please,7511.215,tangram,isolated,K1.jpg,T1.jpg,survey-text,53,2146612,25,6,please
299,testing,please,3880.85,tangram,isolated,I1.jpg,J1.jpg,survey-text,54,2151132,25,6,please
184,testing,man,8478.405,tangram,isolated,E1.jpg,F1.jpg,survey-text,2,16253,26,3,man
186,testing,bird,4332.515,tangram,isolated,F1.jpg,W1.jpg,survey-text,3,21106,26,4,bird
190,testing,dog,4784.035,tangram,isolated,K1.jpg,T1.jpg,survey-text,4,26399,26,3,dog
193,testing,woman,5045.91,tangram,isolated,I1.jpg,J1.jpg,survey-text,5,31956,26,5,woman
197,testing,sit,5829.815,tangram,isolated,G1.jpg,M1.jpg,survey-text,6,38297,26,3,sit
199,testing,walk,3856.95,tangram,isolated,B1.jpg,P1.jpg,survey-text,7,42665,26,4,walk
221,testing,run,4936.185,tangram,isolated,A1.jpg,A2.jpg,survey-text,9,112260,26,3,run
226,testing,stand,8701.83,tangram,close,H1.jpg,Y1.jpg,survey-text,11,128812,26,5,stand
233,testing,run,14268.905,tangram,close,F1.jpg,W1.jpg,survey-text,12,143598,26,3,run
237,testing,sit,4394.41,tangram,close,G1.jpg,M1.jpg,survey-text,13,148501,26,3,sit
240,testing,dog,8047.895,tangram,close,K1.jpg,T1.jpg,survey-text,14,158332,26,3,dog
243,testing,walk,4484.4,tangram,close,B1.jpg,P1.jpg,survey-text,15,163342,26,4,walk
244,testing,walk,6253.345,tangram,close,A1.jpg,A2.jpg,survey-text,16,170120,26,4,walk
246,testing,women,5817.89,tangram,close,I1.jpg,J1.jpg,survey-text,17,176464,26,5,woman
248,testing,fly,6084.73,tangram,close,E1.jpg,F1.jpg,survey-text,18,184224,26,3,fly
250,testing,dog,5994.675,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,20,195407,26,3,dog
252,testing,table,4986.255,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,21,200919,26,5,table
254,testing,bird,3872.495,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,22,205323,26,4,bird
256,testing,shirt,3877.175,familiar,far,poloshirt.jpg,dress.jpg,survey-text,23,209726,26,5,shirt
258,testing,car,3232.86,familiar,far,sedan.jpg,firetruck.jpg,survey-text,24,213480,26,3,car
262,testing,bear,11770.31,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,25,225777,26,4,bear
263,testing,gems,5963.35,familiar,far,mnms.jpg,pretzels.jpg,survey-text,26,232251,26,4,gem
265,testing,fish,4409.98,familiar,far,goldfish.jpg,iguana.jpg,survey-text,27,237175,26,4,fish
269,testing,car,3463.69,familiar,close,sedan.jpg,sportscar.jpg,survey-text,29,243137,26,3,car
271,testing,dog,3773.69,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,30,247434,26,3,dog
275,testing,bear,13881.01,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,31,261943,26,4,bear
277,testing,fish,4638.98,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,32,267101,26,4,fish
278,testing,gems,4364.32,familiar,close,mnms.jpg,gummybears.jpg,survey-text,33,271983,26,4,gem
281,testing,table,8424.025,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,34,280918,26,5,table
282,testing,bird,4374.265,familiar,close,sparrow.jpg,eagle.jpg,survey-text,35,285812,26,4,bird
284,testing,blueshirt,5901.135,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,36,292320,26,9,blueshirt
288,testing,table,15100.55,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,38,309724,26,5,table
292,testing,fish,14461.62,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,39,324695,26,4,fish
293,testing,car,5869.425,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,40,331076,26,3,car
294,testing,dog,4677.135,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,41,336951,26,3,dog
296,testing,gems,3422.465,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,42,340886,26,4,gem
298,testing,bear,5365.415,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,43,346777,26,4,bear
300,testing,bird,7217.39,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,44,354506,26,4,bird
301,testing,shirt,3470.225,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,45,358486,26,5,shirt
304,testing,woman,5985.255,tangram,far,I1.jpg,R1.jpg,survey-text,47,367048,26,5,woman
307,testing,dog,4020.31,tangram,far,K1.jpg,V1.jpg,survey-text,48,371585,26,3,dog
309,testing,walk,3428.28,tangram,far,B1.jpg,O1.jpg,survey-text,49,375534,26,4,walk
310,testing,sit,3462.195,tangram,far,G1.jpg,N1.jpg,survey-text,50,379511,26,3,sit
311,testing,stand,4794.03,tangram,far,H1.jpg,A2.jpg,survey-text,51,385012,26,5,stand
312,testing,run,3767.62,tangram,far,A1.jpg,D1.jpg,survey-text,52,389308,26,3,run
313,testing,fly,4354.935,tangram,far,E1.jpg,C2.jpg,survey-text,53,394214,26,3,fly
315,testing,run,5034.12,tangram,far,F1.jpg,C1.jpg,survey-text,54,399763,26,3,run
201,testing,seal,3867.765,tangram,close,G1.jpg,M1.jpg,survey-text,2,1654401,27,4,seal
203,testing,priest,2969.145,tangram,close,H1.jpg,Y1.jpg,survey-text,3,1657874,27,6,priest
204,testing,runner,2509.79,tangram,close,A1.jpg,A2.jpg,survey-text,4,1660907,27,6,runner
205,testing,skyward,6487.15,tangram,close,F1.jpg,W1.jpg,survey-text,5,1667897,27,7,skyward
207,testing,jumping,2097.805,tangram,close,E1.jpg,F1.jpg,survey-text,6,1670501,27,7,jump
208,testing,sad,2197.535,tangram,close,B1.jpg,P1.jpg,survey-text,7,1673213,27,3,sad
