"","iterationName","wID","aID","utterance","rt","target_type","competitor_type","target","foil","trial_type","trial_index","time_elapsed","utt_length","clean_utt"
"1021","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","walking",41485,"tangram","far","B1.jpg","tangram-4.jpg","survey-text",16,177032,7,"walk"
"1022","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","triangle torso",18961,"tangram","far","tangram-90.jpg","tangram-120.jpg","survey-text",17,196505,14,"triangletorso"
"1023","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","naruto run",9523,"tangram","far","tangram-55.jpg","tangram-143.jpg","survey-text",18,206539,10,"narutorun"
"1024","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","praying",7591,"tangram","far","H1.jpg","tangram-8.jpg","survey-text",19,214642,7,"pray"
"1025","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","brown bear",7959.00000000003,"familiar","far","grizzlybear.jpg","lion.jpg","survey-text",21,227958,10,"brownbear"
"1026","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","goldfish",5631,"familiar","far","goldfish.jpg","iguana.jpg","survey-text",22,234099,8,"goldfish"
"1027","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","blue car",3831,"familiar","far","sedan.jpg","firetruck.jpg","survey-text",23,238440,8,"bluecar"
"1028","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","blue shirt",3550.99999999997,"familiar","far","poloshirt.jpg","dress.jpg","survey-text",24,242503,10,"blueshirt"
"1029","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","bird",4446.99999999997,"familiar","far","sparrow.jpg","squirrel.jpg","survey-text",25,247460,4,"bird"
"1030","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","coffee table",6562.00000000003,"familiar","far","diningtable.jpg","wardrobe.jpg","survey-text",26,254532,12,"coffeetable"
"1031","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","colorful candy",7669,"familiar","far","mnms.jpg","pretzels.jpg","survey-text",27,262711,14,"colorfulcandy"
"1032","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","german shepherd",8191,"familiar","far","germanshepherd.jpg","cow.jpg","survey-text",28,271412,15,"germanshepherd"
"1033","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","person running",8283,"tangram","isolated","tangram-67.jpg","tangram-32.jpg","survey-text",30,283437,14,"personrun"
"1034","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","person stepping",5536.99999999994,"tangram","isolated","tangram-90.jpg","tangram-81.jpg","survey-text",31,289483,15,"personstep"
"1035","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","looking down",6666,"tangram","isolated","B1.jpg","P1.jpg","survey-text",32,296658,12,"lookdown"
"1036","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","legs crossed",6299,"tangram","isolated","tangram-164.jpg","tangram-183.jpg","survey-text",33,303467,12,"legcross"
"1037","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","naruto run",4497,"tangram","isolated","tangram-55.jpg","N1.jpg","survey-text",34,308473,10,"narutorun"
"1038","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","person kicking",4327.00000000006,"tangram","isolated","tangram-48.jpg","tangram-187.jpg","survey-text",35,313309,14,"personkick"
"1039","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","praying",3376,"tangram","isolated","H1.jpg","I1.jpg","survey-text",36,317195,7,"pray"
"1040","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","walking",12592,"tangram","isolated","A2.jpg","tangram-99.jpg","survey-text",37,330297,7,"walk"
"1041","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","looking down",7927,"tangram","close","B1.jpg","P1.jpg","survey-text",39,343327,12,"lookdown"
"1042","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","one triangle",15598,"tangram","close","tangram-90.jpg","tangram-81.jpg","survey-text",40,359436,12,"onetriangle"
"1043","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","square torso",16762,"tangram","close","tangram-48.jpg","tangram-187.jpg","survey-text",41,376709,12,"squaretorso"
"1044","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","sitting upright",20794.0000000001,"tangram","close","tangram-164.jpg","tangram-183.jpg","survey-text",42,398006,15,"situpright"
"1045","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","no leg",12346,"tangram","close","H1.jpg","I1.jpg","survey-text",43,410851,6,"noleg"
"1046","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","top trapezoid",12414,"tangram","close","A2.jpg","tangram-99.jpg","survey-text",44,423770,13,"toptrapezoid"
"1047","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","long stride",8869,"tangram","close","tangram-67.jpg","tangram-32.jpg","survey-text",45,433147,11,"longstride"
"1048","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","hunched running",54627,"tangram","close","tangram-55.jpg","N1.jpg","survey-text",46,488283,15,"hunchrun"
"1049","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","brown bear",4511,"familiar","close","grizzlybear.jpg","polarbear.jpg","survey-text",48,495787,10,"brownbear"
"1050","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","goldfish",3415,"familiar","close","goldfish.jpg","swordfish.jpg","survey-text",49,499712,8,"goldfish"
"1051","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","coffee table",4609,"familiar","close","diningtable.jpg","picnictable.jpg","survey-text",50,504831,12,"coffeetable"
"1052","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","small bird",10977,"familiar","close","sparrow.jpg","eagle.jpg","survey-text",51,516319,10,"smallbird"
"1053","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","blue car",5297,"familiar","close","sedan.jpg","sportscar.jpg","survey-text",52,522126,8,"bluecar"
"1054","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","colorful chocolate",8567,"familiar","close","mnms.jpg","gummybears.jpg","survey-text",53,531202,18,"colorfulchocolate"
"1055","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","german shepherd",5302.00000000012,"familiar","close","germanshepherd.jpg","pug.jpg","survey-text",54,537014,15,"germanshepherd"
"1056","pilot2",31,"3ZV9H2YQQEW1DEZAE79E9YDXFNDW3G","plain blue",6487,"familiar","close","poloshirt.jpg","hawaiishirt.jpg","survey-text",55,544011,10,"plainblue"
"1057","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","taller thinner",24001.0750000365,"tangram","close","A2.jpg","tangram-99.jpg","survey-text",3,65533,14,"tallthin"
"1058","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","wider",9882.1899999748,"tangram","close","tangram-67.jpg","tangram-32.jpg","survey-text",4,75930,5,"wide"
"1059","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","leaning",3559.18999999994,"tangram","close","H1.jpg","I1.jpg","survey-text",5,80003,7,"lean"
"1060","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","taller",27250.7949999999,"tangram","close","tangram-55.jpg","N1.jpg","survey-text",6,107767,6,"tall"
"1061","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","triangular",24786.1200000043,"tangram","close","tangram-90.jpg","tangram-81.jpg","survey-text",7,133073,10,"triangular"
"1062","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","looking down",11818.3650000137,"tangram","close","B1.jpg","P1.jpg","survey-text",8,145406,12,"lookdown"
"1063","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","seated",9256.79499999387,"tangram","close","tangram-164.jpg","tangram-183.jpg","survey-text",9,155175,6,"seat"
"1064","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","high kick",5852.15000004973,"tangram","close","tangram-48.jpg","tangram-187.jpg","survey-text",10,161543,9,"highkick"
"1065","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","looking down",11702.3850000114,"tangram","isolated","B1.jpg","P1.jpg","survey-text",12,178985,12,"lookdown"
"1066","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","high kick",8999.94999996852,"tangram","isolated","tangram-48.jpg","tangram-187.jpg","survey-text",13,188495,9,"highkick"
"1067","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","running fast",6712.24500000244,"tangram","isolated","tangram-67.jpg","tangram-32.jpg","survey-text",14,195718,12,"runfast"
"1068","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","triangular",8557.36499995692,"tangram","isolated","tangram-90.jpg","tangram-81.jpg","survey-text",15,204781,10,"triangular"
"1069","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","sitting",2741.79500003811,"tangram","isolated","tangram-164.jpg","tangram-183.jpg","survey-text",16,208031,7,"sit"
"1070","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","vertical",29888.3849999984,"tangram","isolated","H1.jpg","I1.jpg","survey-text",17,238432,8,"vertical"
"1071","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","running",7815.18000003416,"tangram","isolated","tangram-55.jpg","N1.jpg","survey-text",18,246762,7,"run"
"1072","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","vertical walk",15127.7949999785,"tangram","isolated","A2.jpg","tangram-99.jpg","survey-text",19,262407,13,"verticalwalk"
"1073","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","wren",31571.2649999768,"familiar","close","sparrow.jpg","eagle.jpg","survey-text",21,303430,4,"wren"
"1074","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","grizzly",9489.6450000233,"familiar","close","grizzlybear.jpg","polarbear.jpg","survey-text",22,313430,7,"grizzly"
"1075","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","goldfish",3406.90000000177,"familiar","close","goldfish.jpg","swordfish.jpg","survey-text",23,317342,8,"goldfish"
"1076","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","blue",2613.97000000579,"familiar","close","sedan.jpg","sportscar.jpg","survey-text",24,320471,4,"blue"
"1077","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","solid",3424.61500002537,"familiar","close","poloshirt.jpg","hawaiishirt.jpg","survey-text",25,324414,5,"solid"
"1078","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","fancy",20391.8399999966,"familiar","close","diningtable.jpg","picnictable.jpg","survey-text",26,345320,5,"fancy"
"1079","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","round",6007.23500002641,"familiar","close","mnms.jpg","gummybears.jpg","survey-text",27,351845,5,"round"
"1080","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","shepherd",7670.95999995945,"familiar","close","germanshepherd.jpg","pug.jpg","survey-text",28,360038,8,"shepherd"
"1081","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","blue polo",8314.03999996837,"familiar","isolated","poloshirt.jpg","hawaiishirt.jpg","survey-text",30,375005,9,"bluepolo"
"1082","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","m&ms",5494.29500004044,"familiar","isolated","mnms.jpg","gummybears.jpg","survey-text",31,381016,4,"be&ms"
"1083","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","grizzly bear",4620.76999997953,"familiar","isolated","grizzlybear.jpg","polarbear.jpg","survey-text",32,386150,12,"grizzlybear"
"1084","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","goldfish",4558.4900000249,"familiar","isolated","goldfish.jpg","swordfish.jpg","survey-text",33,391221,8,"goldfish"
"1085","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","wren",3716.04500000831,"familiar","isolated","sparrow.jpg","eagle.jpg","survey-text",34,395453,4,"wren"
"1086","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","blue sedan",7103.2450000057,"familiar","isolated","sedan.jpg","sportscar.jpg","survey-text",35,403079,10,"bluesedan"
"1087","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","dining table",6061.66000000667,"familiar","isolated","diningtable.jpg","picnictable.jpg","survey-text",36,409653,12,"dinetable"
"1088","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","german shepherd",6194.92999999784,"familiar","isolated","germanshepherd.jpg","pug.jpg","survey-text",37,416367,15,"germanshepherd"
"1089","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","kicking",3945.18500001868,"tangram","far","tangram-48.jpg","D1.jpg","survey-text",39,425950,7,"kick"
"1090","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","seated",3158.26500003459,"tangram","far","tangram-164.jpg","tangram-64.jpg","survey-text",40,429620,6,"seat"
"1091","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","standing",5978.21999998996,"tangram","far","H1.jpg","tangram-8.jpg","survey-text",41,436114,8,"stand"
"1092","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","triangular",7516.74500002991,"tangram","far","tangram-90.jpg","tangram-120.jpg","survey-text",42,444144,10,"triangular"
"1093","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","running",2724.00499996729,"tangram","far","tangram-55.jpg","tangram-143.jpg","survey-text",43,447386,7,"run"
"1094","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","walking",6860.55499996291,"tangram","far","A2.jpg","C1.jpg","survey-text",44,454765,7,"walk"
"1095","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","running",2571.27499999478,"tangram","far","tangram-67.jpg","G1.jpg","survey-text",45,457851,7,"run"
"1096","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","slow walk",7088.50000001257,"tangram","far","B1.jpg","tangram-4.jpg","survey-text",46,465452,9,"slowwalk"
"1097","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","blue sedan",8649.51499999734,"familiar","far","sedan.jpg","firetruck.jpg","survey-text",48,477301,10,"bluesedan"
"1098","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","table",3898.93500000471,"familiar","far","diningtable.jpg","wardrobe.jpg","survey-text",49,481724,5,"table"
"1099","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","polo",3182.91999999201,"familiar","far","poloshirt.jpg","dress.jpg","survey-text",50,485421,4,"polo"
"1100","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","goldfish",4451.39499998186,"familiar","far","goldfish.jpg","iguana.jpg","survey-text",51,490386,8,"goldfish"
"1101","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","grizzly",7057.66999995103,"familiar","far","grizzlybear.jpg","lion.jpg","survey-text",52,497966,7,"grizzly"
"1102","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","m&ms",4901.87000000151,"familiar","far","mnms.jpg","pretzels.jpg","survey-text",53,503381,4,"be&ms"
"1103","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","bird",3133.32000002265,"familiar","far","sparrow.jpg","squirrel.jpg","survey-text",54,507029,4,"bird"
"1104","pilot2",32,"3FIJLY1B6VT69HI2MGWLIDUYPG7PFF","dog",1973.50999998162,"familiar","far","germanshepherd.jpg","cow.jpg","survey-text",55,509517,3,"dog"
"1105","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","fish",7996.00000004284,"familiar","far","goldfish.jpg","iguana.jpg","survey-text",3,36239,4,"fish"
"1106","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","table",5689.99999994412,"familiar","far","diningtable.jpg","wardrobe.jpg","survey-text",4,42453,5,"table"
"1107","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dear",8437.00000015087,"familiar","far","grizzlybear.jpg","lion.jpg","survey-text",5,51412,4,"dear"
"1108","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","bird",11837.0000000577,"familiar","far","sparrow.jpg","squirrel.jpg","survey-text",6,63771,4,"bird"
"1109","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","car",9611.99999996461,"familiar","far","sedan.jpg","firetruck.jpg","survey-text",7,73900,3,"car"
"1110","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","shirt",6972.99999999814,"familiar","far","poloshirt.jpg","dress.jpg","survey-text",8,81422,5,"shirt"
"1111","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dog",7941.00000010803,"familiar","far","germanshepherd.jpg","cow.jpg","survey-text",9,89886,3,"dog"
"1112","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","candy",82960.0000001956,"familiar","far","mnms.jpg","pretzels.jpg","survey-text",10,173401,5,"candy"
"1113","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","vertical riddance",47976.9999999553,"tangram","far","H1.jpg","tangram-8.jpg","survey-text",12,226064,17,"verticalriddance"
"1114","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man redancle",16074.9999999534,"tangram","far","tangram-55.jpg","tangram-143.jpg","survey-text",13,242667,12,"manredancle"
"1115","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","sad man",8526.00000007078,"tangram","far","B1.jpg","tangram-4.jpg","survey-text",14,251738,7,"sadman"
"1116","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","danching man",12486.0000000335,"tangram","far","tangram-164.jpg","tangram-64.jpg","survey-text",15,264738,12,"danchingman"
"1117","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man ranning",11013.0000000354,"tangram","far","tangram-67.jpg","G1.jpg","survey-text",16,276285,11,"manranning"
"1118","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","waking man",8408.9999999851,"tangram","far","tangram-48.jpg","D1.jpg","survey-text",17,285231,10,"wakeman"
"1119","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man wakking",10479.0000000503,"tangram","far","tangram-90.jpg","tangram-120.jpg","survey-text",18,296226,11,"manwakking"
"1120","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man traiancle",11207.0000001695,"tangram","far","A2.jpg","C1.jpg","survey-text",19,307984,13,"mantraiancle"
"1121","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","car",6616.99999985285,"familiar","isolated","sedan.jpg","sportscar.jpg","survey-text",21,319335,3,"car"
"1122","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dag",2874.00000006892,"familiar","isolated","germanshepherd.jpg","pug.jpg","survey-text",22,322731,3,"dag"
"1123","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dear",3310.00000005588,"familiar","isolated","grizzlybear.jpg","polarbear.jpg","survey-text",23,326551,4,"dear"
"1124","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","fish",7125,"familiar","isolated","goldfish.jpg","swordfish.jpg","survey-text",24,334247,4,"fish"
"1125","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","table",5422.00000002049,"familiar","isolated","diningtable.jpg","picnictable.jpg","survey-text",25,340209,5,"table"
"1126","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","bird",11642.9999999236,"familiar","isolated","sparrow.jpg","eagle.jpg","survey-text",26,352544,4,"bird"
"1127","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","candy",9753.99999995716,"familiar","isolated","mnms.jpg","gummybears.jpg","survey-text",27,362816,5,"candy"
"1128","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","shirt",5524.00000020862,"familiar","isolated","poloshirt.jpg","hawaiishirt.jpg","survey-text",28,368863,5,"shirt"
"1129","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man retancle",8155.00000002794,"tangram","isolated","H1.jpg","I1.jpg","survey-text",30,380356,12,"manretancle"
"1130","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","waking man",6152.99999993294,"tangram","isolated","A2.jpg","tangram-99.jpg","survey-text",31,387045,10,"wakeman"
"1131","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","ranning man",5668.99999999441,"tangram","isolated","tangram-67.jpg","tangram-32.jpg","survey-text",32,393283,11,"ranningman"
"1132","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man wakking",9847.00000006706,"tangram","isolated","tangram-48.jpg","tangram-187.jpg","survey-text",33,403690,11,"manwakking"
"1133","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","sad man",5541.99999989942,"tangram","isolated","B1.jpg","P1.jpg","survey-text",34,409749,7,"sadman"
"1134","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","running man",7179.00000000373,"tangram","isolated","tangram-90.jpg","tangram-81.jpg","survey-text",35,417449,11,"runman"
"1135","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man standing",8331.00000000559,"tangram","isolated","tangram-55.jpg","N1.jpg","survey-text",36,426304,12,"manstand"
"1136","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man sidding",10435.999999987,"tangram","isolated","tangram-164.jpg","tangram-183.jpg","survey-text",37,437255,11,"mansidding"
"1137","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dear",5520.00000001863,"familiar","close","grizzlybear.jpg","polarbear.jpg","survey-text",39,445548,4,"dear"
"1138","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","dog",4356.99999984354,"familiar","close","germanshepherd.jpg","pug.jpg","survey-text",40,450435,3,"dog"
"1139","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","candy chocolate",16928.0000000726,"familiar","close","mnms.jpg","gummybears.jpg","survey-text",41,467891,15,"candychocolate"
"1140","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","table",8104.00000005029,"familiar","close","diningtable.jpg","picnictable.jpg","survey-text",42,476530,5,"table"
"1141","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","formal car",15150.0000001397,"familiar","close","sedan.jpg","sportscar.jpg","survey-text",43,492205,10,"formalcar"
"1142","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","small bird",11279.9999997951,"familiar","close","sparrow.jpg","eagle.jpg","survey-text",44,504009,10,"smallbird"
"1143","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","blue shirt",14399.9999999069,"familiar","close","poloshirt.jpg","hawaiishirt.jpg","survey-text",45,518932,10,"blueshirt"
"1144","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","gold fish",5728.00000011921,"familiar","close","goldfish.jpg","swordfish.jpg","survey-text",46,525220,9,"goldfish"
"1145","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man standing",5749.00000006892,"tangram","close","tangram-90.jpg","tangram-81.jpg","survey-text",48,533512,12,"manstand"
"1146","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man running",6570.99999999627,"tangram","close","tangram-67.jpg","tangram-32.jpg","survey-text",49,540620,11,"manrun"
"1147","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man hadding",7120.00000011176,"tangram","close","A2.jpg","tangram-99.jpg","survey-text",50,548298,11,"manhadding"
"1148","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man sliping",13429.9999999348,"tangram","close","tangram-55.jpg","N1.jpg","survey-text",51,562252,11,"mansliping"
"1149","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man sad",6503.00000002608,"tangram","close","B1.jpg","P1.jpg","survey-text",52,569276,7,"mansad"
"1150","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man sting",5117.00000008568,"tangram","close","tangram-164.jpg","tangram-183.jpg","survey-text",53,574959,9,"mansting"
"1151","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man waking",7360.00000010244,"tangram","close","tangram-48.jpg","tangram-187.jpg","survey-text",54,582842,10,"manwake"
"1152","pilot2",33,"3TOK3KHVJU7B9ORVPXLU5LCRHRK7OC","man praing",6925.00000004657,"tangram","close","H1.jpg","I1.jpg","survey-text",55,590282,10,"manpraing"
"1153","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","blue car",13896.3799999983,"familiar","isolated","sedan.jpg","sportscar.jpg","survey-text",3,55446,8,"bluecar"
"1154","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","coffee table",11197.8100000015,"familiar","isolated","diningtable.jpg","picnictable.jpg","survey-text",4,67154,12,"coffeetable"
"1155","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","goldfish",9048.28999999882,"familiar","isolated","goldfish.jpg","swordfish.jpg","survey-text",5,76708,8,"goldfish"
"1156","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","bird",10468.8849999984,"familiar","isolated","sparrow.jpg","eagle.jpg","survey-text",6,87683,4,"bird"
"1157","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","big bear",8737.44499999884,"familiar","isolated","grizzlybear.jpg","polarbear.jpg","survey-text",7,96935,8,"bigbear"
"1158","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","german shepherd",12394.2700000007,"familiar","isolated","germanshepherd.jpg","pug.jpg","survey-text",8,109836,15,"germanshepherd"
"1159","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","candy",9839.90500000073,"familiar","isolated","mnms.jpg","gummybears.jpg","survey-text",9,120180,5,"candy"
"1160","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","blue shirt",23860.2350000001,"familiar","isolated","poloshirt.jpg","hawaiishirt.jpg","survey-text",10,144546,10,"blueshirt"
"1161","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","kodiak bear",9475.06499999872,"familiar","close","grizzlybear.jpg","polarbear.jpg","survey-text",12,171990,11,"kodiakbear"
"1162","pilot2",35,"3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ","chocolate candy",9815.08000000031,"familiar","close","mnms.jpg","gummybears.jpg","survey-text",13,182311,15,"chocolatecandy"
