subid,type,trial,target,person,utterance,selection,correct
111,test,26,F1,right,"ok, got it",,Y
111,test,32,F1,right,"the one that is not the person who is like bowing down, the other one",,Y
111,test,32,F1,left,ok,,Y
111,test,32,F1,left,,left,Y
111,test,32,F1,left,the weird looking one,,Y
111,test,32,F1,right,yeah,,Y
111,test,8,G1,left,"um, they both, I was gonna say it looks like someone sitting down, but it looks like someone sitting on the",,Y
111,test,8,G1,right,"oh, on the square?",,Y
111,test,8,G1,left,"the square, yeah, the block",,Y
111,test,8,G1,right,"oh, ok perfect",,Y
111,test,8,G1,right,,right,Y
111,test,14,G1,right,"oh, um, the one that looks like a person sitting on a block",,Y
111,test,14,G1,left,,left,Y
111,test,14,G1,left,cool,,Y
111,test,28,G1,left,"um, sitting on the block",,Y
111,test,28,G1,right,,right,Y
111,test,40,G1,right,sitting on a block,,Y
111,test,40,G1,left,,left,Y
111,test,10,H1,left,"um, again, holding the tray",,Y
111,test,10,H1,right,,right,Y
111,test,10,H1,right,"okay, i got it",,Y
111,test,16,H1,right,"um, the person who is not running",,Y
111,test,16,H1,right,ok,,Y
111,test,16,H1,left,,left,Y
111,test,16,H1,left,"holding something, cool",,Y
111,test,22,H1,left,"uh, the one with the tray, almost",,Y
111,test,22,H1,right,,right,Y
111,test,36,H1,right,the one serving something,,Y
111,test,36,H1,left,,left,Y
111,test,9,I1,right,"um, it's the one which kinda, not the one who's walking, the other one",,Y
111,test,9,I1,left,holding like a triangle?,,Y
111,test,9,I1,right,"holding like a tray kinda thing, yeah",,Y
111,test,9,I1,left,gotcha,,Y
111,test,9,I1,left,,left,Y
111,test,17,I1,left,"uh, yeah, the guy with the tray",,Y
111,test,17,I1,right,,right,Y
111,test,23,I1,right,the one with the tray,,Y
111,test,23,I1,left,,left,Y
111,test,23,I1,left,cool,,Y
111,test,37,I1,left,"uh, the one with the tray",,Y
111,test,37,I1,right,,right,Y
111,test,1,K1,right,"okay, um, it's the one that's like, it's not the one that looks like a person walking",,Y
111,test,1,K1,left,"okay, so it's the arrow at the end?",,Y
111,test,1,K1,right,"yeah, it's the arrow at the end",,Y
111,test,1,K1,left,,left,Y
111,test,13,K1,left,"uh, the one with the arrow at the end",,Y
111,test,13,K1,right,,right,Y
111,test,21,K1,right,"um, the one with the arrow at the end",,Y
111,test,21,K1,left,,left,Y
111,test,35,K1,left,"uh, the one with the arrow at the end",,Y
111,test,35,K1,right,,right,Y
