subid,type,trial,target,person,utterance,selection,correct
104,test,15,H1,right,"it's like, the hori--the vertical one",,Y
104,test,15,H1,left,okay,,Y
104,test,15,H1,left,,left,Y
104,test,27,H1,left,um it's the not bowing one,,Y
104,test,27,H1,right,,right,Y
104,test,35,H1,right,"it's like, the waiter thing, like, that it's like a diamond for that, like a perfect diamond",,Y
104,test,35,H1,left,okay,,Y
104,test,35,H1,left,,left,Y
104,test,5,I1,left,"um, its the one that kinda looks like a waiter",,Y
104,test,5,I1,right,yeah,,Y
104,test,5,I1,right,,right,Y
104,test,5,I1,left,"yeah, like, yeah, okay cool",,Y
104,test,11,I1,right,it's the waiter,,Y
104,test,11,I1,left,yes,,Y
104,test,11,I1,left,,left,Y
104,test,29,I1,left,um it's the waiter guy,,Y
104,test,29,I1,right,,right,Y
104,test,37,I1,right,it's the waiter,,Y
104,test,37,I1,left,,left,Y
104,test,2,K1,right,"it's the one that seems like it's bending, um with like, its like tail out",,Y
104,test,2,K1,left,"okay, does it have like an arrow for the head",,Y
104,test,2,K1,right,"yeah, the head",,Y
104,test,2,K1,left,"oh okay, great, nice",,Y
104,test,2,K1,left,,left,Y
104,test,18,K1,left,"um yeah it's not the horizontal one, the like the one with the arrow for the head is the one",,Y
104,test,18,K1,right,,right,Y
104,test,28,K1,right,it's the one with the arrow for the head,,Y
104,test,28,K1,left,,left,Y
104,test,28,K1,left,nice,,Y
104,test,36,K1,left,um it's the arrowhead one,,Y
104,test,36,K1,right,,right,Y
