target_id,comparison_id,overlap,n
L1.jpg,tangram-4.jpg,0.22046519410977242,2
L1.jpg,tangram-44.jpg,0.13152610441767068,2
L1.jpg,tangram-48.jpg,0.5757182576459685,2
L1.jpg,tangram-53.jpg,0.32921295571897985,2
L1.jpg,tangram-6.jpg,0.14160752599438853,2
L1.jpg,tangram-64.jpg,0.22594487539197888,2
L1.jpg,tangram-67.jpg,0.5740709316137791,2
L1.jpg,tangram-71.jpg,0.12105958078890906,2
L1.jpg,tangram-74.jpg,0.07185886402753872,2
L1.jpg,tangram-8.jpg,0.20569550930996713,2
L1.jpg,tangram-81.jpg,0.47613831951181346,2
L1.jpg,tangram-87.jpg,0.13614457831325302,2
L1.jpg,tangram-9.jpg,0.2328136073706591,2
L1.jpg,tangram-90.jpg,0.4278962001853568,2
L1.jpg,tangram-96.jpg,0.20615796519410978,2
L1.jpg,tangram-99.jpg,0.3649334178820545,2
L1.jpg,V1.jpg,0.4215954728002921,2
L1.jpg,W1.jpg,0.3725037134840733,2
L1.jpg,Y1.jpg,0.07185886402753872,2
M1.jpg,A1.jpg,0.11322463768115942,2
M1.jpg,A2.jpg,0.178125,2
M1.jpg,B1.jpg,0.23231132075471697,2
M1.jpg,C1.jpg,0.23108552631578946,2
M1.jpg,D1.jpg,0.07239583333333333,2
M1.jpg,E1.jpg,0.13383152173913043,2
M1.jpg,F1.jpg,0.1835297131147541,2
M1.jpg,G1.jpg,0.23564189189189189,2
M1.jpg,H1.jpg,0.23924365942028986,2
M1.jpg,I1.jpg,0.13893995098039216,2
M1.jpg,J1.jpg,0.17060810810810811,2
M1.jpg,K1.jpg,0.13583333333333333,2
M1.jpg,L1.jpg,0.09083207831325302,2
M1.jpg,N1.jpg,0.05298913043478261,2
M1.jpg,O1.jpg,0.09703351449275363,2
M1.jpg,R1.jpg,0.030683876811594204,2
M1.jpg,T1.jpg,0.19223484848484848,2
M1.jpg,tangram-103.jpg,0.3513360507246377,2
M1.jpg,tangram-106.jpg,0.16383928571428572,2
M1.jpg,tangram-108.jpg,0.15604707792207792,2
M1.jpg,tangram-111.jpg,0.2415625,2
M1.jpg,tangram-114.jpg,0.15830592105263158,2
M1.jpg,tangram-119.jpg,0.1970486111111111,2
M1.jpg,tangram-120.jpg,0.19491185897435898,2
M1.jpg,tangram-126.jpg,0.1961570945945946,2
M1.jpg,tangram-140.jpg,0.12876157407407407,2
M1.jpg,tangram-142.jpg,0.2874571917808219,2
M1.jpg,tangram-143.jpg,0.0508578431372549,2
M1.jpg,tangram-146.jpg,0.24011671686746988,2
M1.jpg,tangram-150.jpg,0.13826308139534882,2
M1.jpg,tangram-155.jpg,0.16649756493506496,2
M1.jpg,tangram-164.jpg,0.08969541139240506,2
M1.jpg,tangram-168.jpg,0.12239583333333334,2
M1.jpg,tangram-171.jpg,0.14292279411764705,2
M1.jpg,tangram-178.jpg,0.13512731481481483,2
M1.jpg,tangram-179.jpg,0.21138392857142857,2
M1.jpg,tangram-183.jpg,0.21354166666666666,2
M1.jpg,tangram-187.jpg,0.09266826923076923,2
M1.jpg,tangram-192.jpg,0.14443108974358976,2
M1.jpg,tangram-30.jpg,0.3246527777777778,2
M1.jpg,tangram-32.jpg,0.11313657407407407,2
M1.jpg,tangram-4.jpg,0.16927083333333331,2
M1.jpg,tangram-44.jpg,0.18068910256410256,2
M1.jpg,tangram-48.jpg,0.023197115384615385,2
M1.jpg,tangram-53.jpg,0.18587662337662336,2
M1.jpg,tangram-55.jpg,0.04423701298701299,2
M1.jpg,tangram-6.jpg,0.1974529109589041,2
M1.jpg,tangram-64.jpg,0.23951198630136986,2
M1.jpg,tangram-67.jpg,0.03047975352112676,2
M1.jpg,tangram-71.jpg,0.24336472602739725,2
M1.jpg,tangram-74.jpg,0.36473214285714284,2
M1.jpg,tangram-8.jpg,0.13124999999999998,2
M1.jpg,tangram-81.jpg,0.08715503246753248,2
M1.jpg,tangram-87.jpg,0.28385416666666663,2
M1.jpg,tangram-9.jpg,0.15471813725490197,2
M1.jpg,tangram-90.jpg,0.11610576923076923,2
M1.jpg,tangram-96.jpg,0.11631944444444445,2
M1.jpg,tangram-99.jpg,0.2109375,2
M1.jpg,V1.jpg,0.08428030303030304,2
M1.jpg,W1.jpg,0.21607448630136986,2
M1.jpg,Y1.jpg,0.24107142857142858,2
N1.jpg,B1.jpg,0.2979217938200711,2
N1.jpg,E1.jpg,0.41304347826086957,2
N1.jpg,H1.jpg,0.057971014492753624,2
N1.jpg,J1.jpg,0.3207011359185272,2
N1.jpg,tangram-120.jpg,0.027313266443701224,2
N1.jpg,tangram-142.jpg,0.07008139765733572,2
N1.jpg,tangram-71.jpg,0.07772483621203097,2
N1.jpg,tangram-74.jpg,0.050310559006211175,2
N1.jpg,W1.jpg,0.43448481238832637,2
O1.jpg,A2.jpg,0.4428985507246377,2
O1.jpg,B1.jpg,0.2574514629477714,2
O1.jpg,C1.jpg,0.14225781845919144,2
O1.jpg,E1.jpg,0.4492753623188406,2
O1.jpg,H1.jpg,0.043478260869565216,2
O1.jpg,J1.jpg,0.34576968272620445,2
O1.jpg,K1.jpg,0.08405797101449275,2
O1.jpg,N1.jpg,0.5434782608695652,2
O1.jpg,T1.jpg,0.3820816864295125,2
O1.jpg,tangram-103.jpg,0.2246376811594203,2
O1.jpg,tangram-106.jpg,0.3531055900621118,2
O1.jpg,tangram-108.jpg,0.21757952192734803,2
O1.jpg,tangram-119.jpg,0.5779848171152518,2
O1.jpg,tangram-120.jpg,0.06995540691192866,2
O1.jpg,tangram-142.jpg,0.07772483621203097,2
O1.jpg,tangram-146.jpg,0.5224375763925266,2
O1.jpg,tangram-155.jpg,0.09269715791454923,2
O1.jpg,tangram-164.jpg,0.1800587048248028,2
O1.jpg,tangram-168.jpg,0.488471673254282,2
O1.jpg,tangram-171.jpg,0.27621483375959077,2
O1.jpg,tangram-178.jpg,0.3357487922705314,2
O1.jpg,tangram-187.jpg,0.567670011148272,2
O1.jpg,tangram-30.jpg,0.5467995169082125,2
O1.jpg,tangram-4.jpg,0.1998792270531401,2
O1.jpg,tangram-48.jpg,0.592530657748049,2
O1.jpg,tangram-6.jpg,0.10551915822910463,2
O1.jpg,tangram-67.jpg,0.5978771177791387,2
O1.jpg,tangram-71.jpg,0.1783799880881477,2
O1.jpg,tangram-74.jpg,0.07919254658385093,2
O1.jpg,tangram-8.jpg,0.1994729907773386,2
O1.jpg,tangram-81.jpg,0.5705815923207227,2
O1.jpg,tangram-87.jpg,0.04898550724637681,2
